Date,ACA.PA,AI.PA,AIR.PA,ALO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STM.PA,SU.PA,TEP.PA,TTE.PA,URW.AS,VIE.PA,VIV.PA
2012-01-02,0.0,0.0035003587577785585,0.0,0.014318374373719545,0.011067153933669893,0.001438100595356091,0.010209683078039503,0.006979032172919956,0.014381554567724955,0.008853419402646103,-0.0035003717584935435,0.007251659299953256,0.002612561746389319,-0.0029830441177860823,0.03252170396887738,-0.004806281427169209,-0.0008196909047688172,0.015590189044717002,0.005763134286289999,0.00718458071594623,0.028334216798920737,0.02222218159941463,0.003911976563396256,0.0,-0.0023468497047243264,-0.00565756389130908,0.017509740589374514,0.028809570432176388,-0.008085129108834774,-0.0022639717443995963,0.023640212445019078,0.051669153087335516,0.04090464129134291,0.006845346673385002,0.011124992370605468,0.0032655801036025247,-0.011080019301897625,-0.005996523920642016
2012-01-03,-0.030002296604198137,-0.006360818574623309,0.002653083022759885,-0.013707077925569546,-0.024201683247587563,-0.021860522928236453,-0.0390603737048681,-0.00633662762028156,-0.01701326148145464,-0.0058984843836692984,-0.012933075375826176,-0.0016198731166906664,-0.012427318890956086,-0.020483299747316917,-0.03149735627238462,-0.03409093002642436,-0.015586512462974707,-0.00482454352861107,-0.005730110887768457,-0.011145786740908417,-0.009638377020850752,-0.016139595880502736,-0.009620079019788208,-0.02509101395614225,-0.005396421859192851,-0.006105950970286229,0.012746972263431721,-0.019901325778647047,-0.016301980672363728,-0.018851489156844713,-0.02228677800753033,-0.031338497108801204,-0.02727685012163206,-0.004532573679042171,-0.007664952528735437,-0.011934856394100362,-0.039497505617245056,-0.02355644792989323
2012-01-04,-0.052092890208696535,-0.017552985936247868,0.013230158702428385,-0.03567719225615649,-0.003190260002421432,-0.053833593444246645,-0.04377489773076478,-0.03367872890456461,-0.04903839364559444,-0.014182282911425597,0.0021028811237744894,-0.010996946041600075,-0.023746741886993755,-0.023261316882571416,-0.01547830001167629,-0.054117651546702665,-0.020833333333333332,0.007051544890967281,-0.015500770747761025,-0.008566317083548748,-0.005924019526343163,0.005356533214949706,0.001106557676926809,-0.021170619578723775,-0.010990552945378394,-0.0012566875709796252,0.006922567041042076,-0.007367472348072573,0.009594387720301675,-0.012631188330134399,-0.019656465533700335,-0.013567117245113315,0.010099791315762278,-0.03130331511744795,-0.006851629389837439,-0.015739451385120423,-0.03252032611681976,-0.01824072299074239
2012-01-05,0.013002960008601214,-0.002627408916229158,-0.0050220973509539964,-0.02064966368057963,-0.003406998027825944,-0.018793106079101562,-0.012485082537621942,0.018148014496950485,-0.009100116224834547,-0.009542006747959512,0.00920091715910974,0.006197596587772108,-0.013305601038485935,-0.005532825208679634,-0.01695808541408057,-0.03202738468695581,0.014042549944938497,-0.004813986548168389,-0.00020190020277802975,-0.009549753992785973,-0.007236355180827284,-0.01864800891151402,-0.0029476525321400666,0.0,0.034744708790857344,0.005592080703273824,-0.009999974568684896,0.024981846695995086,0.008855288426958062,0.013513513513513514,-0.017186127536484512,0.02623784953093186,-0.001882174545213697,0.011163256263152245,0.003261441699061925,-0.013759694211363457,-0.01010841293782081,-0.008091016284565633
2012-01-06,-0.020828387606656052,-0.001264476159606821,0.00403797229696383,-0.004612323525212695,0.01481405079518636,-0.01968017808623656,-0.0003010877743205889,0.004658690443839302,-0.026122501409832286,0.00326072649655767,0.009756933549552397,0.008876772771686433,-0.005478262253449263,-0.006773071559346548,-0.006828410857286367,-0.036299363675883066,-0.02035252253060582,0.007475779161368466,-0.004239836253750002,0.010560160787560878,0.005038066417522108,-0.0023752877074382462,0.005420084254153382,-0.008481796589760934,-0.004350186316541473,0.019741389725020417,0.032617844279951506,-0.004062160836721724,-0.0012844692735970186,-0.008177761501736111,-0.00017147498571041785,-0.006804122272061265,0.006364182972755643,-0.012202155470311634,-0.0007502523814670396,-0.0037707388912913745,-0.017716541438250646,-0.013897292947644696
2012-01-09,0.018303190244063152,0.03355137623652326,0.0066358703819092675,0.023609878685555648,-0.0018374878201107758,0.06058428388512996,0.014754642938123334,0.019959711873445567,0.0755449178719912,0.03412612609363292,-0.01298911024213402,0.012030921173721208,-0.015254262903920466,0.040428635944759546,0.023159084593431828,0.04966665903727214,0.023345474076847728,0.03011791730661287,0.034063266739072694,0.046796853736226364,0.023784083582879464,0.023129216439192885,0.016294954139974616,0.01582552833681396,0.022938289925959244,0.013360645907570846,-0.0008152117467111978,0.04610750695088044,0.008360115260276827,0.017207368143374084,0.05967077435607687,0.05044634314794296,0.04368196959357012,0.04823527616613051,0.012012000831672757,0.03860704473192931,0.026803574988553878,-0.0024510376679401
2012-01-10,0.008015631103080666,-0.0023478684724292957,0.005593263516094616,0.01983190333578382,-0.010329488726005016,0.014027410118973172,-0.006528225985830381,-0.012453075038842576,0.013638517775550318,0.013714272635323661,-0.0097897401417303,0.011532961393585514,0.0025817326391262703,-0.005149841161439555,0.023165262646197383,0.00984437815800515,0.0355797573539509,-0.00932206850346808,-0.0007843316770067401,-0.013888876011341837,-0.008646673821558957,0.002659537555021669,-0.015310388062567844,0.003789480108963816,-0.0037373036057138584,-0.006188605854177055,-0.021619367427790727,0.0037294015891877036,0.02040814340536656,-0.004933899194658591,0.017475757999799883,-0.027272729842816187,0.01032313892046639,0.001683540244628705,-0.013971282044896649,0.009475241112783918,0.0017077261579674615,-0.016584716240469973
2012-01-11,0.017831276020673834,-0.0039906193569679525,-0.0053635370867155556,-0.0006341702203179108,-0.017050521391992247,0.0336666742960612,-0.006571123766760656,-0.013210565642648988,0.006727597337337574,-0.002395690123148708,-0.007293367218396362,0.0017541184311978411,0.0030043607066522265,-0.00117645263671875,0.002419705555927784,0.0248427966817891,0.0032336266954799153,-0.005988033622924303,0.006083229569473678,0.006162012209852141,0.011244216620919165,0.017241419979503174,-0.008814902277338764,-0.009647631743465451,0.012861724173671351,0.001353708818235027,0.010214704548245064,0.012666779456118611,0.005625009536743164,-0.010448027976517624,0.006520353696686073,0.01767572011421616,-0.0015548577101835047,0.014845903864715664,-0.020689674305691616,-0.001444021286947202,0.02654656780598929,-0.0012492176616664312
2012-01-12,-0.0037878019670404607,0.006061221549645382,0.004593559888918941,0.022842678911565505,-0.01082865472811901,0.02515319835177032,0.008117873463296841,0.020283975973132768,0.00238659834079794,-0.009888466853843154,-0.00016325347277582907,-0.006303635204064593,0.02096704122900825,-0.015312167590027079,-0.012068994717137741,0.002761587976879587,-0.005439171254703436,-0.0017211832840148802,-0.0005851136927839128,-0.004374453076554931,-0.002805822124513966,0.005215112482231956,-0.011734152161377527,-0.011435851367377473,-0.0006613151239731223,-0.009598473337241717,0.039826635472319974,0.00033356334337989054,-0.001243036517961439,-0.004652865627427919,0.01137622389457862,-0.008185244721520045,0.013904337917504606,-0.013800717811688304,-0.0008962829217904987,-0.01084598674548572,-0.007117487241354032,-0.0075046809499864815
2012-01-13,0.010456149153809276,-0.0019402346686248208,0.02087473663989477,0.007444181261538355,-0.003400996483942266,0.016200043246834064,-0.011034862670893437,0.027634183115937298,0.003333318801153274,0.004137550730196991,0.005551913698393026,0.004405286343612335,-0.002933767520267777,0.006937821072260315,-0.01047119416750765,0.012545894846493455,0.001012745354309816,0.008189663529818363,-0.007611303504496154,0.02855887445382453,0.03699461323079817,0.014591426992570704,0.006874083335566242,0.005569801196089004,0.006750423378362412,0.009282013177003301,-0.013296252769611057,0.02934315021111532,0.01182326707423238,0.0061129118863211965,0.0004686576831075485,0.0714573316641473,-0.005595196134864256,0.015113375943064602,0.012046680201354226,0.01535080992602053,0.016606922445084254,0.013232466285144849
2012-01-16,0.009172310780402808,0.01289136214289024,0.004479130745242549,0.013136276141480791,0.006718782837544635,0.005726710154569335,0.024427062033120915,0.01450957670585938,0.030849531463920422,0.02330206669010337,0.0011367277510708703,0.0043859649122807015,0.023959633160509433,0.023521066164831718,0.0035273334492768055,0.019039016778788484,0.013557304906247366,-0.007695548786098613,0.023205513089175695,0.0012814514530003888,0.015777305407700313,0.003515503792945945,0.012909644327768496,0.015338756748353256,0.0086774084051335,0.0018934187858511366,0.015888965612484464,0.0262390490418431,0.007995067638541237,0.008577547356849666,0.024359736669140302,-0.004320827294112589,0.050308887790157304,0.01213119992158152,0.019374430234854342,0.0017998560906079897,0.012339933961218439,0.009017417203932046
2012-01-17,0.032393435040666045,-0.001515092757487396,0.0029080594388682583,0.00303885148555253,-0.01906782862990058,-0.013234850198877336,0.027965761380756408,0.010869559682518829,0.010589385674775093,0.0052763801794634526,0.007299282493494054,-0.003842816082150655,0.003284069035370198,-0.023676889842386067,0.002636180375176143,0.053380758359978894,0.0025953497248795256,0.011632879666446121,0.003267383963695636,0.007252611993590788,-0.005935877159202394,0.0015924016897058517,0.0022058861340894164,-0.033990745637250144,0.0028675862513380277,0.0033747299381841917,0.025341552476488446,0.006628758915710845,0.002440568457409916,0.0007087334603231935,0.012804938823535705,0.05433955086979593,-0.004621794391978108,-0.013075444135310671,-0.004223556992430124,-0.0003592367600528723,-0.05514283303924501,-0.02003080718879756
2012-01-18,0.09209917271861602,0.00020233440411645856,-0.013145182895673081,0.13714403445201073,0.014038910077532281,0.08234557943119131,-0.01116836798677921,0.04206759908588308,0.06332571031137835,0.017541389727905657,0.018196443700889037,0.0012274188378490751,0.021276535967763622,0.017356146419431482,0.02541629848652469,0.1314751719808771,0.021306245894377098,0.00766612120081543,0.04674326802771458,0.01821256959681511,0.03184710232218929,0.04069955231480616,0.006969915668041289,0.0026064059404545988,0.01091755018503314,-0.010762855267730874,-0.01544705568730014,0.01677641447637567,-0.030229288918463305,-0.00902971539778114,0.04078866623857543,0.006800305660478791,0.02501050088390994,0.03367378515367818,0.008981955569058009,0.03450745925486652,-0.007249049723705117,0.011320740684041602
2012-01-19,0.02521719790420642,-0.008192536882227415,0.004897159720592289,0.002131419778168914,0.011608054527988706,0.018011526981507073,-0.01534893709914192,0.005249766329082543,0.02142245058831163,-0.0017645887966475815,-0.0036374764597943998,-0.017863339235091046,-0.012419850853890059,-0.012619792100340711,0.0,0.045284890694539746,0.00038994847741593647,0.014370248248135728,-0.0031112403155977835,0.002911864495856325,0.001736114049440213,-0.007332791688907874,-0.01566485658081382,-0.006499116942206096,0.00012859522226080407,0.005031997181077192,-0.011963142138719062,0.006784926010165389,-0.02092050242596395,-0.008040034895925629,-0.01981204217427699,-0.006398822502069529,-0.0075156568329190826,0.004539336862004628,-0.014589519599988793,0.018068146030540907,0.0054455040038977895,0.0006219204275243302
2012-01-20,0.050806285356879546,-0.004385118659254864,-0.00019489905812669213,0.05069125670276543,-0.009790507696500285,0.020523664783093566,0.002941131591796875,0.005222418906939795,0.01090604979940037,0.007750879626435634,0.005079299530777113,0.004457917115501248,0.0022312497374010337,-0.036212988859097635,0.01880344193292996,0.08545585089318493,-0.002143843449764988,-0.0016666790935098976,0.0027537673548762294,0.0,0.00943573774099697,0.016004961978448307,-0.004441162363610215,-0.0017444795026153883,0.0050134899737556285,-0.003112359298843171,0.0067487584288304986,0.01991109517742578,0.01965816236411465,-0.0014409551584126544,0.020360060602922538,0.006797786929714717,0.008402464167765635,0.010366810226512107,0.0037641538675671077,0.005802089443792662,-0.02117177044057901,0.007458039113271794
2012-01-23,-0.040675322326056605,0.0023558045462824524,0.012672990828215462,-0.025134917247837438,0.005953701919239701,-0.018307901841329542,-0.0076245845503635145,-0.017377306091118917,-0.009128681212481721,-0.019700432768161736,-0.0012634076567760355,0.006745912321424363,-0.026310448109192523,0.022102104228917802,-0.023825536485802972,-0.05394735014889868,-0.005859360011527538,-0.0004173482578331081,-0.01885753935259795,-0.0012443095983540001,-0.010682899239884067,-0.0063616839355258616,0.0014870229382907697,-0.02184360040770099,-0.014453789319608881,-0.008823151106754154,0.012815457104813318,-0.01952238314846649,-0.0014668837601338885,0.0055916555009016215,-0.017929517459575023,-0.058279958155589055,-0.0021602621793070194,-0.007629495228517036,0.010499954223632812,-0.0095012493877327,0.034456700974116176,-0.017273266566632934
2012-01-24,-0.01399995028419712,-0.022583255437424194,-0.006160949235367636,-0.018515308494081114,0.0011625513333176907,0.011302671172012129,-0.0017730902192808371,0.0027347589799784373,0.0,0.001927039046221738,-0.006325104775617726,-0.0035267283753882806,-0.0018707160974037857,-0.012974462150127314,0.004125157873427515,-0.02642557732446291,-0.007072703331227381,-0.012943677646025773,-0.0007464249937198794,0.00539868370133861,0.010027004466711802,-0.017683037295645868,-0.002598355422737087,0.00044663819358830984,-0.0006489688485050843,0.013284049100202625,-0.00681331500258838,0.005360674976462693,-0.005246589548674495,-0.001076257816879204,0.01501773115369883,-0.02471698815986388,-0.005567019747704575,0.00344637458141486,-0.002226529984352379,-0.005481350246560918,-0.002431255105450227,-0.003452585303496668
2012-01-25,0.017444302598525717,0.00794563499614931,-0.014141796926412183,0.03913958671064957,0.005805926347230783,0.00041909441924406536,0.07460037148693247,0.0198181845925071,0.011306552230004529,0.016485738881014463,0.014162989529235604,0.015041626509736861,0.007913391597100607,0.0243427447767065,-0.009414554650256025,0.0004762013753255208,0.01760980161310215,0.03426399067696778,0.008776866991584371,0.020239544704469217,0.01966397018506088,0.037554354558717334,0.018484032408978703,0.026785731771771088,0.00779218797559862,0.013785704850795786,0.021756125676910612,0.036563094884144554,-0.013924046965521093,0.012928734754139706,0.02727004912736728,0.023602193284815685,0.02270373690848167,0.026420080325332714,0.006446771875249473,0.012745478341769556,0.05130386426353765,0.0031495712040410257
2012-01-26,-0.016148346260000043,-0.012758017934859782,0.0064846106310194485,-0.008652839046760591,-0.014798447216408004,-0.032537380410493595,0.0060606398161715215,0.006596522212127228,-0.0103519670372241,-0.018380871058485463,0.0010983789931276492,-0.027545359383583237,-0.004338902738621523,-0.013308016847036811,0.026438547293848272,0.002855757510173812,-0.006027637010529395,-0.016768890340727302,-0.0229544921873207,-0.007692282981718117,-0.023591056452591512,-0.02183668614346043,-0.011936610788707492,-0.0073913076649541444,-0.01095358879941938,-0.020130677152735674,0.026855937709248552,-0.01851854966602337,-0.004493001532489688,-0.01028182978064713,-0.0213216908039725,0.016442996599414693,-0.03172838149415947,-0.006435006687748802,-0.012441514319211873,-0.0010203666427508504,-0.0031296480845538917,-0.007849299198003158
