Date,ALTR.LS,BCP.LS,COR.LS,EDP.LS,EDPR.LS,EGL.LS,GALP.LS,JMT.LS,NBA.LS,NOS.LS,NVG.LS,PHR.LS,RENE.LS,SEM.LS,SON.LS
2012-01-03,0.03888419698937584,0.04895026769232813,-0.007142850452539706,0.001219520705005639,-0.009027970008214203,-0.00761894987283207,0.05323679831217509,0.0076775726985403026,-0.01913873851469783,0.06072868632040107,0.01283425057550347,0.013137388767199276,-0.0109887335202975,-0.002559403930864401,0.01068375061467286
2012-01-04,-0.033360463389507156,-0.11999990130673988,-0.007194237817389371,0.002842050066738766,-0.00741522223895863,-0.000959737693815188,-0.005256739311481851,-0.00952380952380949,-0.02439022120941492,-0.06679387784741864,-0.020591358623325395,-0.025494542991950753,-0.03381676207712714,-0.0010997144657767244,-0.021141629333954026
2012-01-05,-0.021885541819282373,-0.0833323364318278,-0.02173910977784832,-0.02834005361618719,0.0032016791182063464,-0.005763729022285724,-0.0036585427313929886,0.0034615443303034343,0.004999995231628418,-0.028220862006540615,-0.005929939126789074,-0.009923353320201889,-0.02449963316483228,-0.018348606996750005,-0.030237577935004145
2012-01-06,0.012908868904860427,0.12396572289310792,0.0,0.0016666451427680418,0.03382987301724505,0.009661826846140142,0.03712769640613023,0.001149892160599686,-0.004975119657066318,0.01220540604110143,0.009761392002491709,-0.0022778479154449416,0.02511493998133174,0.026728995968988034,0.002227142813524985
2012-01-09,-0.011894696371824387,0.0367654122252814,0.0,-0.009567388306005231,-0.01625848792676632,-0.009569369257348859,-0.006294250469390139,0.008805495208517033,0.0,0.0024948199721610553,-0.018259956664670063,-0.018036528338170266,0.0039999762312556975,-0.035135597799100915,0.006666713467351926
2012-01-10,0.006878775836409945,-0.014184345039062074,0.0,-0.012179774614840322,-0.0041840962444885665,0.0,0.012668238001769083,-0.011764685444193956,0.019999980926513672,0.011198652119210895,0.0098468310576727,-0.00720765786485833,0.03984096831896,-0.005660416741266161,0.015452536743367995
2012-01-11,0.004269850738975345,-0.05755383104810996,0.0,-0.003401316755808348,-0.024159714795294662,0.004830913423070182,-0.025019522734842647,-0.010368680809172859,-0.004901956201103785,0.00902382063725038,0.00866740672002031,0.013817333845979718,-0.01101558999897001,-0.00512333026691747,-0.006521784622636861
2012-01-12,0.0008503798731738232,0.030534233249236875,0.0,0.01109205774245492,0.0010764509066629735,-0.0048076878990646055,-0.0056135242180883616,-0.01785025159682163,0.014778311237724884,0.013821105432570757,-0.0064446642254584185,-0.006698961763916378,0.00484270855431701,0.0024794986397909113,0.006564597513755821
2012-01-13,-0.006796954886426065,-0.01481475930836551,0.037037001061669184,-0.006750968261153845,-0.03225808436366906,0.0009662287558385163,-0.011290273706075382,0.0039510226621810585,0.014563093312173425,0.004410648190724231,0.012972934658811663,-0.007209333942797769,0.0024098981301354794,-0.013318145186934083,-0.019565224292598105
2012-01-16,-0.006843469640841482,0.0,0.0,-0.004248084143726905,-0.015555593702528236,0.0,-0.02446983565531502,-0.006690282460244057,-0.004784684628674429,-0.0011976131112890753,-0.002134444290997628,-0.011478159428697898,-0.007211887966008024,0.026802919869104214,-0.0022173324093511804
2012-01-17,-0.003445364052434008,0.015037536796597806,-0.014285700905079524,0.006399260170092846,-0.01963880283514685,-0.0009652960590283977,0.020066870430825556,-0.0035657746990503947,-0.01923075159625831,0.011190997955146331,-0.00802138270408359,-0.004739332208735791,0.00484270855431701,-0.0041314247429153905,0.006666713467351926
2012-01-18,-0.012964551771504684,0.022221407901996892,-0.02173910977784832,-0.03772784564301912,0.006216889434054851,0.004830913423070182,-0.001639303639510481,-0.012326022689637672,-0.01960782480441492,0.035573089006745384,0.0,-0.01904760174740394,-0.003373382129221003,0.006034332455400193,-0.006622562739150517
2012-01-19,0.02889666683716441,0.02173987086738771,0.0,0.013215846538256804,-0.0022882728390274387,0.0,0.019293895795502225,0.018518481547784127,0.0,0.003435138677719607,0.0010781532238433034,0.007281604524675522,0.0019339183528563897,-0.006372993373617075,0.011111167036458314
2012-01-20,-0.02042547268260686,-0.014184345039062074,0.0,-0.004347822030685733,0.0045871514481794495,-0.0048076878990646055,0.0004027478418269226,0.0256917606909155,0.0,-0.009128919702634297,-0.009693056941533884,0.00722885115223959,-0.0009648181843698866,-0.0037728693605642016,-0.006593452515109566
2012-01-23,0.022589072433675694,-0.0071950165626143425,0.029629600849335302,-0.02052398782461884,-0.0091324111433575,0.0202898824481188,0.01288243530026234,-0.008477888795183408,-0.004999995231628418,-0.004990407427603594,0.007069065545662889,-0.007176969905071773,0.018840186338681342,0.027078137725664586,0.02433629996117137
2012-01-24,-0.022939735401977357,-0.007245640265774456,-0.028776951269557483,-0.0004457991561066521,0.02534554212207918,-0.014204531985004043,0.015898236127033005,-0.005441095691378628,0.030150724870352308,-0.01774691499972958,-0.006479462595253227,-0.024096362008327765,0.0028452331524153607,-0.014380456286760546,0.0
2012-01-25,-0.005217324240670451,-0.0072999635123389695,0.02222220063700142,-0.013827000849671922,-0.03617972625474075,-0.005763729022285724,0.007824756147039258,0.005080076592084648,-0.014634132725648952,-0.028672409314319025,0.00597821618720884,-0.006419758435484368,-0.00898348562254947,-0.0009353000858502991,-0.015118788967502073
2012-01-26,0.0113635416328004,0.02941167666313782,-0.02173910977784832,0.013568508301948556,0.007227823987165705,0.004830913423070182,0.017080765921899888,-0.0027216056256996746,0.0049504903750889895,0.023048896342776626,0.004862270761206489,0.0014910640435883415,0.0019081439273986867,0.009361489074661833,-0.0021929542212146824
2012-01-27,-0.0025928279278220057,0.007143629442771804,0.0,-0.009816973041464672,0.01851850012202405,0.0,-0.025954209365430914,0.0003898724768249817,0.029556622475449545,0.010276689004822925,-0.002688169458695655,-0.014640260696208274,-0.007142664488386741,-0.015952507689452777,0.004395547677262801
2012-01-30,-0.0641247817509385,-0.05673746765020371,0.0,-0.011716999415826157,-0.004772706361842016,-0.0038461044695232705,-0.021159910103491608,-0.017147331904680096,-0.004784684628674429,-0.04616589623698808,-0.029649631370178064,-0.03525556988975642,-0.006235246863093846,-0.014137570535723176,-0.02406997350723461
2012-01-31,0.046296250305059905,0.015037536796597806,0.037037001061669184,0.017327800746870903,0.004795594325387675,0.001930477051176549,-0.012409906790359804,0.012291886666581542,0.0,0.009844105736196651,0.005555550404536813,-0.008091917672591653,-0.003378267061575846,0.007456985504788571,-0.01793725568861837
2012-02-01,0.019468986964727764,0.02962960999930009,-0.028571401810159047,-0.00044819701689302605,0.011590935715958484,0.000963436167616516,0.029590577218433278,-0.0007834099970915887,0.009615375798129211,-0.0085296138742188,0.02209949299826519,-0.01052630588288439,0.005326997777228781,-0.0015182951076272433,0.004566219366461066
2012-02-02,-0.000867992676906848,0.014388435573813307,0.014705868173635617,-0.01569510561942966,-0.007863473954043632,0.0,0.018897620056897546,0.01842412031115437,-0.014285701310552956,0.009422368722295182,0.000540501355603018,-0.0013297542646331095,0.0072252372714571855,0.005512222883161666,-0.009090927563423112
2012-02-03,0.006950491792683922,0.007091472567889001,0.0,0.006378213124926813,-0.02355074595970663,0.20115494178135163,0.01622875154225878,0.009237866641528925,0.0,0.019886373807241897,0.021069711159941162,0.06950723611476906,0.018173197164351507,0.013232546723281446,0.02064220998716859
2012-02-06,-0.0008628530597958317,0.028168930877539466,-0.007246369925949403,-0.010864720074584278,0.015306119627965353,0.004807630311368438,-0.01140681542826072,-0.020594928387495326,0.004830913423070182,0.031038626466112884,0.007936500427734305,0.0256474525187238,-0.008454682481457532,-0.008582090050161306,0.006741620290010797
2012-02-07,0.010362663897332647,0.2054806361794621,0.0,0.02745992876467307,0.01621747435094112,0.00877195984452972,-0.0015384967510516656,0.0011681767500146822,-0.0096153757981291,0.0007718467694606268,-0.0026246694523468506,0.010925000425437315,0.001895064841977545,-0.0022582016617335166,0.013392817347824826
2012-02-08,0.008547000709448138,0.051135605738755086,-0.014598526172921567,0.015590239472093481,-0.008316408954163967,-0.021343834556728503,0.0,0.008945992134393732,0.019417457749564715,0.0026995640792473186,0.0442105223531537,0.013688799170825439,-0.004728162912399192,0.05620517847667528,0.02422909137313356
2012-02-09,0.004237284282951448,-0.005404854986962526,-0.02222220063700142,-0.026315764707210976,-0.0027198738521513333,0.009693024533136363,0.0007704336852474292,-0.0038550647421318196,0.00952380087370197,0.003846150319251729,0.026713696654893537,0.004501202485879263,0.00475062463963094,0.03839288504452165,0.010752677834782398
2012-02-10,-0.011814295055580737,-0.03260857540484152,0.0,0.006306278731720516,0.008181766852860761,-0.02959995269775395,-0.020785181589430768,0.015866867066215873,0.023584996902807465,0.0019157527363558025,-0.007363704919487235,-0.016509362878045275,-0.0004728402022489142,0.010318132792628054,-0.02340427110399157
2012-02-13,0.00512386160727929,0.03370773667803362,0.0,0.006714460663335142,-0.00811536879743513,-0.02061013532464928,0.029874222206260903,0.008761887323288642,0.0,0.03709364562064277,-0.002967379693836092,0.007194180437007036,-0.0014193112692190146,0.015148974479513022,0.0065359935445181705
2012-02-14,0.0,-0.027174416260345113,0.015151500099837678,0.009782052138293418,0.0006817687493720914,0.01767679149592216,-0.0030534321136057585,-0.010573972210621396,-0.004608290374042534,-0.04572265447801449,-0.001984101407367378,0.02523819720123832,-0.00521085935279364,-0.013246142388335214,0.004328948478623751
2012-02-15,-0.000849657341671417,0.01117321785490133,-0.0074626792643007756,-0.014090633078516213,-0.005223657534958681,-0.007444122247401763,-0.022205203103778937,0.00954198445496357,0.004629625030506013,-0.018547177812259008,0.0014910640435883415,0.0009288689890531998,0.0023812092535795415,-0.01206458732723259,-0.012930996831190922
2012-02-16,-0.01955782476700718,-0.04972312051083838,0.04511273747632516,0.0035729775391390994,-0.010502283701553927,-0.0058334070112940895,0.0062646766513949625,-0.020415913041634703,-0.009216580748084957,-0.022440914431007486,-0.021836300983858137,-0.02552207307999743,-0.0023755525658274435,-0.020295842429517208,-0.015283841089854033
2012-02-17,-0.0034691660984494943,0.0,-0.043165426904336224,-0.004895379655860177,-0.014766988478562726,0.020955654842230498,-0.0070039027172073,-0.005789255863127951,0.004651158148692103,0.02658074251974929,0.022323769534507987,0.0014285814843215672,0.0,0.005969086955641023,0.011086463805145996
2012-02-20,-0.007832952621001366,0.0232557956053141,0.0,0.0035777713706637293,-0.011709646594427858,-0.014778329944481583,0.00862066259436789,0.006987589424551688,0.01851850012202405,-0.00235388069960929,0.0009924838398949198,-0.001426543550618442,0.0,0.01745199027917943,0.010964901818013573
2012-02-21,0.0,-0.011363662649102602,0.007518789579387564,-0.0017825082782459978,0.01184838701913593,0.00833332505491069,-0.02059054744981781,-0.005397120050682269,0.0,-0.014156513407177829,-0.013882001831934221,-0.00642855991311575,0.004761936870983252,-0.009605447099864883,-0.008676807257130603
2012-02-22,0.011403518953702063,-0.04597690636627638,0.0,-0.003571382575497495,-0.008196685613219845,0.0041322273338813,0.02181678557647926,0.013178300877602078,-0.018181800448205276,-0.022337453115133243,-0.0025138236928736735,-0.010304276508427468,0.0042654075008281556,0.005888451489955093,0.0
2012-02-23,-0.014744111004216798,-0.04819265557939234,0.007462679264300887,-0.018817228134202724,-0.03872491833812064,-0.016460889199236384,-0.004270209991234064,-0.003443005152614198,0.0,-0.008975958632868375,-0.0065524252301177865,-0.03631963467578192,0.000471947748045487,-0.0012052288871690076,-0.01969359690238437
2012-02-24,0.021126697748529155,0.018986640040339342,0.0,-0.005479490232785822,-0.010071208149077693,0.0,0.03352828940123165,0.014203487526671665,-0.009259250061012025,0.022231429164845995,0.00507356199179565,0.0,0.002358744865292861,0.017238390379940016,0.004464228100582224
2012-02-27,-0.003448231566106963,-0.024844636732739733,-0.00740740021233377,-0.0041322603548430425,-0.014888381656182004,-0.00836829224570046,-0.019238031855096205,0.027252055687938093,-0.009345896432088385,-0.0181232684526903,0.012619937426253891,0.002261322336525984,-0.005647202202407109,-0.0330452755304238,0.0
2012-02-28,0.0025951738181755335,0.08280304726265042,0.029850717057203102,-0.0050714238997872085,0.017632224871117375,-0.0016877420652884334,0.0015384967510516656,0.02800295674183806,0.014151043126324536,-0.019278068922920055,0.007976087781773167,-0.012283786359505,-0.005679274212246566,-0.010515237354350893,-0.006666647239967127
