Date,ALTR.LS,BCP.LS,COR.LS,EDP.LS,EDPR.LS,EGL.LS,GALP.LS,JMT.LS,NBA.LS,NOS.LS,NVG.LS,PHR.LS,RENE.LS,SEM.LS,SON.LS
2012-01-30,1.0800000429153442,0.6425909996032715,1.350000023841858,2.193000078201294,4.379000186920166,1.0360000133514404,12.489999771118164,12.609999656677246,2.0799999237060547,2.437999963760376,1.7999999523162842,3.8310000896453857,1.9536709785461426,5.230000019073486,0.44600000977516174
2012-01-31,1.1299999952316284,0.6522539854049683,1.399999976158142,2.2309999465942383,4.400000095367432,1.0379999876022339,12.335000038146973,12.765000343322754,2.0799999237060547,2.4619998931884766,1.809999942779541,3.799999952316284,1.9470709562301636,5.269000053405762,0.43799999356269836
2012-02-01,1.1519999504089355,0.6715800166130066,1.3600000143051147,2.2300000190734863,4.451000213623047,1.0390000343322754,12.699999809265137,12.755000114440918,2.0999999046325684,2.440999984741211,1.850000023841858,3.759999990463257,1.9574429988861084,5.261000156402588,0.4399999976158142
2012-02-02,1.1510000228881836,0.6812430024147034,1.3799999952316284,2.194999933242798,4.415999889373779,1.0390000343322754,12.9399995803833,12.989999771118164,2.069999933242798,2.4639999866485596,1.8509999513626099,3.755000114440918,1.971585988998413,5.289999961853027,0.4359999895095825
2012-02-03,1.159000039100647,0.6860740184783936,1.3799999952316284,2.2090001106262207,4.311999797821045,1.2480000257492065,13.149999618530273,13.109999656677246,2.069999933242798,2.513000011444092,1.8899999856948853,4.015999794006348,2.007416009902954,5.360000133514404,0.4449999928474426
2012-02-06,1.1579999923706055,0.7053999900817871,1.3700000047683716,2.184999942779541,4.377999782562256,1.253999948501587,13.0,12.84000015258789,2.0799999237060547,2.5910000801086426,1.9049999713897705,4.11899995803833,1.9904439449310303,5.314000129699707,0.4480000138282776
2012-02-07,1.1699999570846558,0.850346028804779,1.3700000047683716,2.244999885559082,4.448999881744385,1.2649999856948853,12.979999542236328,12.854999542236328,2.059999942779541,2.5929999351501465,1.899999976158142,4.164000034332275,1.994215965270996,5.302000045776367,0.45399999618530273
2012-02-08,1.1799999475479126,0.8938289880752563,1.350000023841858,2.2799999713897705,4.4120001792907715,1.2380000352859497,12.979999542236328,12.970000267028809,2.0999999046325684,2.5999999046325684,1.9839999675750732,4.2210001945495605,1.9847869873046875,5.599999904632568,0.4650000035762787
2012-02-09,1.184999942779541,0.8889979720115662,1.3200000524520874,2.2200000286102295,4.400000095367432,1.25,12.989999771118164,12.920000076293945,2.119999885559082,2.609999895095825,2.0369999408721924,4.239999771118164,1.994215965270996,5.815000057220459,0.4699999988079071
2012-02-10,1.1710000038146973,0.8600090146064758,1.3200000524520874,2.2339999675750732,4.435999870300293,1.2130000591278076,12.720000267028809,13.125,2.1700000762939453,2.615000009536743,2.0220000743865967,4.170000076293945,1.9932730197906494,5.875,0.45899999141693115
2012-02-13,1.1770000457763672,0.8889979720115662,1.3200000524520874,2.249000072479248,4.400000095367432,1.187999963760376,13.100000381469727,13.239999771118164,2.1700000762939453,2.7119998931884766,2.0160000324249268,4.199999809265137,1.9904439449310303,5.964000225067139,0.4620000123977661
2012-02-14,1.1770000457763672,0.8648399710655212,1.340000033378601,2.2709999084472656,4.4029998779296875,1.2089999914169312,13.0600004196167,13.100000381469727,2.1600000858306885,2.5880000591278076,2.01200008392334,4.306000232696533,1.980072021484375,5.885000228881836,0.46399998664855957
2012-02-15,1.1759999990463257,0.8745030164718628,1.3300000429153442,2.239000082015991,4.380000114440918,1.2000000476837158,12.770000457763672,13.225000381469727,2.1700000762939453,2.5399999618530273,2.015000104904175,4.309999942779541,1.9847869873046875,5.814000129699707,0.4580000042915344
2012-02-16,1.152999997138977,0.8310199975967407,1.3899999856948853,2.246999979019165,4.334000110626221,1.1929999589920044,12.850000381469727,12.954999923706055,2.1500000953674316,2.4830000400543213,1.9709999561309814,4.199999809265137,1.980072021484375,5.696000099182129,0.45100000500679016
2012-02-17,1.1490000486373901,0.8310199975967407,1.3300000429153442,2.2360000610351562,4.269999980926514,1.218000054359436,12.760000228881836,12.880000114440918,2.1600000858306885,2.5490000247955322,2.015000104904175,4.205999851226807,1.980072021484375,5.730000019073486,0.4560000002384186
2012-02-20,1.1399999856948853,0.850346028804779,1.3300000429153442,2.24399995803833,4.21999979019165,1.2000000476837158,12.869999885559082,12.970000267028809,2.200000047683716,2.5429999828338623,2.0169999599456787,4.199999809265137,1.980072021484375,5.829999923706055,0.460999995470047
2012-02-21,1.1399999856948853,0.8406829833984375,1.340000033378601,2.240000009536743,4.269999980926514,1.2100000381469727,12.604999542236328,12.899999618530273,2.200000047683716,2.506999969482422,1.9889999628067017,4.172999858856201,1.9895009994506836,5.77400016784668,0.4569999873638153
2012-02-22,1.152999997138977,0.8020309805870056,1.340000033378601,2.2320001125335693,4.235000133514404,1.215000033378601,12.880000114440918,13.069999694824219,2.1600000858306885,2.4509999752044678,1.9839999675750732,4.130000114440918,1.9979870319366455,5.808000087738037,0.4569999873638153
2012-02-23,1.1360000371932983,0.7633789777755737,1.350000023841858,2.190000057220459,4.071000099182129,1.1950000524520874,12.824999809265137,13.024999618530273,2.1600000858306885,2.428999900817871,1.9709999561309814,3.9800000190734863,1.9989299774169922,5.801000118255615,0.4480000138282776
2012-02-24,1.159999966621399,0.7778729796409607,1.350000023841858,2.177999973297119,4.03000020980835,1.1950000524520874,13.255000114440918,13.210000038146973,2.140000104904175,2.4830000400543213,1.9809999465942383,3.9800000190734863,2.0036449432373047,5.901000022888184,0.44999998807907104
2012-02-27,1.156000018119812,0.7585470080375671,1.340000033378601,2.1689999103546143,3.9700000286102295,1.184999942779541,13.0,13.569999694824219,2.119999885559082,2.437999963760376,2.00600004196167,3.989000082015991,1.9923299551010132,5.705999851226807,0.44999998807907104
2012-02-28,1.159000039100647,0.821357011795044,1.3799999952316284,2.1579999923706055,4.039999961853027,1.1829999685287476,13.020000457763672,13.949999809265137,2.1500000953674316,2.3910000324249268,2.0220000743865967,3.940000057220459,1.9810149669647217,5.645999908447266,0.44699999690055847
2012-02-29,1.1490000486373901,0.821357011795044,1.340000033378601,2.190000057220459,3.9100000858306885,1.1799999475479126,13.09000015258789,13.859999656677246,2.130000114440918,2.3299999237060547,2.01200008392334,3.88100004196167,1.980072021484375,5.629000186920166,0.45899999141693115
2012-03-01,1.149999976158142,0.8165249824523926,1.3700000047683716,2.240000009536743,4.015999794006348,1.1699999570846558,13.270000457763672,13.914999961853027,2.1500000953674316,2.3989999294281006,2.0160000324249268,3.878000020980835,2.0036449432373047,5.599999904632568,0.46299999952316284
2012-03-02,1.149999976158142,0.8165249824523926,1.3700000047683716,2.2990000247955322,4.0,1.1749999523162842,13.425000190734863,13.699999809265137,2.1600000858306885,2.4030001163482666,2.0290000438690186,3.8949999809265137,2.0291030406951904,5.619999885559082,0.4690000116825104
2012-03-05,1.159000039100647,0.8116940259933472,1.399999976158142,2.2769999504089355,3.927000045776367,1.159999966621399,13.130000114440918,14.0600004196167,2.1700000762939453,2.384999990463257,2.00600004196167,3.940999984741211,2.0366458892822266,5.521999835968018,0.46000000834465027
2012-03-06,1.1390000581741333,0.7923679947853088,1.409999966621399,2.2330000400543213,3.8480000495910645,1.1469999551773071,12.664999961853027,13.609999656677246,2.140000104904175,2.2929999828338623,1.9609999656677246,3.874000072479248,2.027216911315918,5.5,0.44699999690055847
2012-03-07,1.1230000257492065,0.7730420231819153,1.3899999856948853,2.244999885559082,3.8499999046325684,1.1480000019073486,13.055000305175781,13.850000381469727,2.1500000953674316,2.259999990463257,1.9800000190734863,3.938999891281128,2.0460751056671143,5.4120001792907715,0.4449999928474426
2012-03-08,1.1269999742507935,0.7875360250473022,1.4299999475479126,2.255000114440918,3.868000030517578,1.1419999599456787,13.694999694824219,13.744999885559082,2.1600000858306885,2.2909998893737793,1.9900000095367432,3.927000045776367,2.0649330615997314,5.302000045776367,0.4410000145435333
2012-03-09,1.1150000095367432,0.7875360250473022,1.399999976158142,2.253999948501587,3.9739999771118164,1.1419999599456787,13.770000457763672,14.210000038146973,2.190000057220459,2.3910000324249268,1.9739999771118164,4.0,2.1026480197906494,5.349999904632568,0.4399999976158142
2012-03-12,1.093999981880188,0.7343890070915222,1.409999966621399,2.2119998931884766,3.9000000953674316,1.0989999771118164,13.5,14.359999656677246,2.190000057220459,2.319000005722046,1.937000036239624,3.938999891281128,2.112076997756958,5.308000087738037,0.4350000023841858
2012-03-13,1.1019999980926514,0.7778729796409607,1.409999966621399,2.2300000190734863,3.9649999141693115,1.1059999465942383,13.725000381469727,14.390000343322754,2.190000057220459,2.378999948501587,1.9789999723434448,4.001999855041504,2.112076997756958,5.545000076293945,0.45500001311302185
2012-03-14,1.1100000143051147,0.7778729796409607,1.409999966621399,2.240000009536743,3.950000047683716,1.1080000400543213,13.4399995803833,14.15999984741211,2.2100000381469727,2.3910000324249268,1.9769999980926514,3.9600000381469727,2.1054770946502686,5.48799991607666,0.4650000035762787
2012-03-15,1.1150000095367432,0.7585470080375671,1.409999966621399,2.2330000400543213,3.8550000190734863,1.225000023841858,13.399999618530273,14.1899995803833,2.2100000381469727,2.4089999198913574,1.9600000381469727,3.880000114440918,2.1139628887176514,5.5980000495910645,0.4580000042915344
2012-03-16,1.100000023841858,0.7488840222358704,1.409999966621399,2.181999921798706,3.88700008392334,1.2000000476837158,13.305000305175781,14.354999542236328,2.240000009536743,2.4159998893737793,2.0,3.8610000610351562,2.093219041824341,5.730999946594238,0.45899999141693115
2012-03-19,1.1100000143051147,0.744051992893219,1.409999966621399,2.196000099182129,3.869999885559082,1.2200000286102295,13.5,14.3100004196167,2.240000009536743,2.4149999618530273,2.069000005722046,3.940000057220459,2.093219041824341,5.611000061035156,0.4560000002384186
2012-03-20,1.1299999952316284,0.7585470080375671,1.409999966621399,2.2300000190734863,3.859999895095825,1.225000023841858,13.420000076293945,14.414999961853027,2.240000009536743,2.3940000534057617,2.0759999752044678,4.007999897003174,2.0885050296783447,5.610000133514404,0.460999995470047
2012-03-21,1.1549999713897705,0.753715991973877,1.409999966621399,2.2190001010894775,3.890000104904175,1.2280000448226929,13.404999732971191,14.489999771118164,2.240000009536743,2.4679999351501465,2.069999933242798,4.005000114440918,2.1026480197906494,5.671999931335449,0.45399999618530273
2012-03-22,1.152999997138977,0.7343890070915222,1.409999966621399,2.2070000171661377,3.880000114440918,1.2350000143051147,13.109999656677246,14.53499984741211,2.2300000190734863,2.4630000591278076,2.0320000648498535,3.993000030517578,2.1007630825042725,5.650000095367432,0.4480000138282776
2012-03-23,1.1549999713897705,0.7247260212898254,1.409999966621399,2.194000005722046,3.869999885559082,1.2380000352859497,13.010000228881836,14.670000076293945,2.240000009536743,2.4779999256134033,2.0299999713897705,3.9690001010894775,2.114906072616577,5.685999870300293,0.4580000042915344
2012-03-26,1.1690000295639038,0.7005689740180969,1.409999966621399,2.200000047683716,3.88100004196167,1.2389999628067017,13.140000343322754,14.899999618530273,2.25,2.5409998893737793,2.063999891281128,4.021999835968018,2.130934953689575,5.755000114440918,0.4560000002384186
2012-03-27,1.1649999618530273,0.6909059882164001,1.409999966621399,2.2249999046325684,3.7799999713897705,1.2410000562667847,13.09000015258789,14.699999809265137,2.25,2.565999984741211,2.052000045776367,4.184999942779541,2.140363931655884,5.585000038146973,0.44699999690055847
2012-03-28,1.1670000553131104,0.6860740184783936,1.409999966621399,2.2100000381469727,3.8320000171661377,1.2209999561309814,12.899999618530273,14.864999771118164,2.2699999809265137,2.5220000743865967,2.0480000972747803,4.074999809265137,2.1413071155548096,5.519999980926514,0.4480000138282776
2012-03-29,1.1649999618530273,0.661916971206665,1.409999966621399,2.1549999713897705,3.819999933242798,1.2029999494552612,12.75,14.8149995803833,2.2699999809265137,2.4809999465942383,2.0199999809265137,4.085000038146973,2.1413071155548096,5.526000022888184,0.4410000145435333
2012-03-30,1.1430000066757202,0.6715800166130066,1.4199999570846558,2.180999994277954,3.7260000705718994,1.2170000076293945,12.34000015258789,15.274999618530273,2.319999933242798,2.549999952316284,2.0190000534057617,4.078999996185303,2.140363931655884,5.5269999504089355,0.44600000977516174
2012-04-02,1.1690000295639038,0.661916971206665,1.3700000047683716,2.1700000762939453,3.5759999752044678,1.222000002861023,12.479999542236328,15.420000076293945,2.299999952316284,2.5980000495910645,2.0490000247955322,3.996999979019165,2.1356499195098877,5.545000076293945,0.4490000009536743
2012-04-03,1.1710000038146973,0.6522539854049683,1.399999976158142,2.1579999923706055,3.558000087738037,1.2990000247955322,12.244999885559082,15.399999618530273,2.2899999618530273,2.5739998817443848,2.062999963760376,3.8989999294281006,2.1384780406951904,5.500999927520752,0.44699999690055847
2012-04-04,1.1799999475479126,0.6039389967918396,1.3700000047683716,2.1089999675750732,3.5220000743865967,1.2549999952316284,11.8149995803833,15.1850004196167,2.25,2.494999885559082,2.059999942779541,3.816999912261963,2.1337640285491943,5.539000034332275,0.4399999976158142
2012-04-05,1.1829999685287476,0.6136019825935364,1.3700000047683716,2.0840001106262207,3.615000009536743,1.2200000286102295,11.725000381469727,15.300000190734863,2.200000047683716,2.5160000324249268,2.0399999618530273,3.8380000591278076,2.1356499195098877,5.64900016784668,0.43700000643730164
2012-04-10,1.1729999780654907,0.5894439816474915,1.3700000047683716,2.0409998893737793,3.558000087738037,1.1699999570846558,11.420000076293945,15.149999618530273,2.200000047683716,2.489000082015991,2.0460000038146973,3.7320001125335693,2.1243350505828857,5.603000164031982,0.42800000309944153
2012-04-11,1.1640000343322754,0.599107027053833,1.399999976158142,2.1010000705718994,3.438999891281128,1.2009999752044678,11.765000343322754,15.119999885559082,2.200000047683716,2.4739999771118164,2.0999999046325684,3.759999990463257,2.140363931655884,5.539999961853027,0.43799999356269836
2012-04-12,1.149999976158142,0.5604550242424011,1.399999976158142,2.065000057220459,3.5,1.2380000352859497,11.675000190734863,15.390000343322754,2.200000047683716,2.490000009536743,2.130000114440918,3.7699999809265137,2.1441359519958496,5.550000190734863,0.4359999895095825
2012-04-13,1.149999976158142,0.531466007232666,1.3799999952316284,2.0769999027252197,3.446000099182129,1.2300000190734863,11.364999771118164,15.425000190734863,2.200000047683716,2.4619998931884766,2.1519999504089355,3.7300000190734863,2.140363931655884,5.579999923706055,0.42800000309944153
2012-04-16,1.1200000047683716,0.5218030214309692,1.3700000047683716,2.068000078201294,3.3540000915527344,1.225000023841858,11.15999984741211,15.510000228881836,2.190000057220459,2.444000005722046,2.118000030517578,3.7300000190734863,2.140363931655884,5.428999900817871,0.42399999499320984
2012-04-17,1.1299999952316284,0.5362970232963562,1.3700000047683716,2.1019999980926514,3.433000087738037,1.2450000047683716,11.420000076293945,15.569999694824219,2.2100000381469727,2.505000114440918,1.9299999475479126,3.7699999809265137,2.027216911315918,5.432000160217285,0.4350000023841858
2012-04-18,1.1180000305175781,0.5362970232963562,1.409999966621399,2.0899999141693115,3.3970000743865967,1.2400000095367432,11.050000190734863,15.489999771118164,2.200000047683716,2.484999895095825,1.9129999876022339,3.7780001163482666,2.0262739658355713,5.429999828338623,0.4339999854564667
2012-04-19,1.1150000095367432,0.5266339778900146,1.409999966621399,2.0880000591278076,3.380000114440918,1.2350000143051147,10.925000190734863,15.489999771118164,2.240000009536743,2.489000082015991,1.9249999523162842,3.799999952316284,1.9923299551010132,5.300000190734863,0.42399999499320984
2012-04-20,1.1160000562667847,0.5169709920883179,1.409999966621399,2.109999895095825,3.322999954223633,1.225000023841858,11.005000114440918,15.234999656677246,2.2300000190734863,2.515000104904175,1.9299999475479126,3.9200000762939453,1.9923299551010132,5.250999927520752,0.42500001192092896
2012-04-23,1.100000023841858,0.5169709920883179,1.409999966621399,2.069999933242798,3.240000009536743,1.2130000591278076,10.59000015258789,15.114999771118164,2.240000009536743,2.4639999866485596,1.9010000228881836,3.8940000534057617,1.9706439971923828,5.204999923706055,0.40799999237060547
2012-04-24,1.093000054359436,0.5073080062866211,1.4199999570846558,2.115000009536743,3.2149999141693115,1.2170000076293945,10.854999542236328,15.09000015258789,2.2300000190734863,2.4570000171661377,1.9199999570846558,3.9100000858306885,1.9470709562301636,5.28000020980835,0.40700000524520874
2012-04-25,1.0809999704360962,0.5121399760246277,1.4199999570846558,2.130000114440918,3.305999994277954,1.2300000190734863,11.300000190734863,14.8149995803833,2.2300000190734863,2.4790000915527344,1.9299999475479126,3.9649999141693115,1.9508429765701294,5.335999965667725,0.4180000126361847
2012-04-26,1.093999981880188,0.5121399760246277,1.4199999570846558,2.1050000190734863,3.1429998874664307,1.25,11.199999809265137,14.0600004196167,2.190000057220459,2.486999988555908,1.9299999475479126,3.950000047683716,1.9140700101852417,5.360000133514404,0.414000004529953
2012-04-27,1.0800000429153442,0.5169709920883179,1.409999966621399,2.1500000953674316,3.2179999351501465,1.2369999885559082,11.574999809265137,13.600000381469727,2.1600000858306885,2.490000009536743,1.9199999570846558,4.034999847412109,1.8876689672470093,5.414999961853027,0.41200000047683716
2012-04-30,1.090999960899353,0.5121399760246277,1.3899999856948853,2.1600000858306885,3.2179999351501465,1.2450000047683716,11.890000343322754,14.149999618530273,2.140000104904175,2.549999952316284,1.9160000085830688,4.065999984741211,1.8857829570770264,5.428999900817871,0.4099999964237213
2012-05-02,1.0950000286102295,0.5024769902229309,1.3899999856948853,2.177999973297119,3.2699999809265137,1.2489999532699585,11.585000038146973,13.9350004196167,2.140000104904175,2.555999994277954,1.9240000247955322,3.9709999561309814,1.899927020072937,5.459000110626221,0.4009999930858612
2012-05-03,1.0989999771118164,0.48798200488090515,1.399999976158142,2.1670000553131104,3.2909998893737793,1.253000020980835,11.414999961853027,14.104999542236328,2.1700000762939453,2.5989999771118164,1.9229999780654907,4.014999866485596,1.904641032218933,5.440000057220459,0.4050000011920929
2012-05-04,1.090999960899353,0.49764499068260193,1.3799999952316284,2.186000108718872,3.3369998931884766,1.2300000190734863,11.130000114440918,14.0649995803833,2.1600000858306885,2.5339999198913574,1.909999966621399,4.014999866485596,1.891440987586975,5.355999946594238,0.39500001072883606
2012-05-07,1.0959999561309814,0.531466007232666,1.3799999952316284,2.2049999237060547,3.3469998836517334,1.2309999465942383,11.1850004196167,14.130000114440918,2.1600000858306885,2.5940001010894775,1.9199999570846558,4.0879998207092285,1.8857829570770264,5.360000133514404,0.4000000059604645
2012-05-08,1.0950000286102295,0.5266339778900146,1.3899999856948853,2.2239999771118164,3.433000087738037,1.2339999675750732,11.010000228881836,14.1899995803833,2.140000104904175,2.5739998817443848,1.8849999904632568,4.267000198364258,1.8857829570770264,5.329999923706055,0.4000000059604645
2012-05-09,1.0920000076293945,0.49764499068260193,1.3799999952316284,2.24399995803833,3.450000047683716,1.2289999723434448,10.6850004196167,14.100000381469727,2.1500000953674316,2.609999895095825,1.9140000343322754,4.229000091552734,1.8810689449310303,5.400000095367432,0.4000000059604645
2012-05-10,1.093999981880188,0.5024769902229309,1.3799999952316284,2.2699999809265137,3.433000087738037,1.246000051498413,10.960000038146973,13.970000267028809,2.1600000858306885,2.549999952316284,1.909000039100647,4.204999923706055,1.8952120542526245,5.4079999923706055,0.40700000524520874
2012-05-11,1.0950000286102295,0.49764499068260193,1.3799999952316284,2.0969998836517334,3.5209999084472656,1.225000023841858,10.960000038146973,14.010000228881836,2.1600000858306885,2.549999952316284,1.8990000486373901,4.186999797821045,1.8867260217666626,5.505000114440918,0.4129999876022339
2012-05-14,1.0770000219345093,0.48798200488090515,1.3799999952316284,2.0399999618530273,3.440000057220459,1.121999979019165,10.489999771118164,13.949999809265137,2.1600000858306885,2.549999952316284,1.8680000305175781,4.126999855041504,1.8763539791107178,5.386000156402588,0.40400001406669617
2012-05-15,1.003000020980835,0.48315098881721497,1.3799999952316284,2.002000093460083,3.359999895095825,1.1019999980926514,10.279999732971191,13.850000381469727,2.1600000858306885,2.499000072479248,1.8380000591278076,3.996000051498413,1.8669250011444092,5.39300012588501,0.40299999713897705
2012-05-16,0.9909999966621399,0.48315098881721497,1.3799999952316284,1.9170000553131104,3.236999988555908,1.0709999799728394,10.380000114440918,13.649999618530273,2.1600000858306885,2.4679999351501465,1.7730000019073486,3.936000108718872,1.841467022895813,5.26200008392334,0.40400001406669617
2012-05-17,0.9900000095367432,0.478318989276886,1.3799999952316284,1.8200000524520874,3.0299999713897705,1.0399999618530273,10.0600004196167,13.46500015258789,2.109999895095825,2.309999942779541,1.753000020980835,3.9059998989105225,1.8386390209197998,5.156000137329102,0.40299999713897705
2012-05-18,0.9869999885559082,0.4734880030155182,1.3899999856948853,1.8519999980926514,3.0,1.0670000314712524,9.84000015258789,13.444999694824219,2.119999885559082,2.299999952316284,1.7699999809265137,3.9600000381469727,1.8235520124435425,5.01200008392334,0.39800000190734863
2012-05-21,1.0080000162124634,0.4734880030155182,1.3799999952316284,1.8339999914169312,3.003000020980835,1.0520000457763672,9.659000396728516,13.449999809265137,2.119999885559082,2.2869999408721924,1.75,3.9600000381469727,1.7867799997329712,4.9679999351501465,0.4020000100135803
2012-05-22,1.0119999647140503,0.48798200488090515,1.3799999952316284,1.8799999952316284,3.177999973297119,1.0499999523162842,10.029999732971191,13.454999923706055,2.069999933242798,2.140000104904175,1.7699999809265137,3.546999931335449,1.7962089776992798,5.113999843597412,0.40799999237060547
2012-05-23,1.0069999694824219,0.48798200488090515,1.3799999952316284,1.7569999694824219,3.009999990463257,1.034999966621399,9.619999885559082,13.53499984741211,2.059999942779541,2.115000009536743,1.75,3.4240000247955322,1.767922043800354,5.03000020980835,0.40799999237060547
2012-05-24,1.0140000581741333,0.49281400442123413,1.3600000143051147,1.7369999885559082,2.984999895095825,1.034999966621399,9.850000381469727,13.600000381469727,2.0199999809265137,2.115000009536743,1.7699999809265137,3.4000000953674316,1.7811219692230225,5.050000190734863,0.40299999713897705
2012-05-25,1.0460000038146973,0.48798200488090515,1.340000033378601,1.7319999933242798,3.0799999237060547,1.0399999618530273,9.935999870300293,13.930000305175781,2.069999933242798,2.118000030517578,1.8329999446868896,3.380000114440918,1.8857829570770264,5.271999835968018,0.40299999713897705
2012-05-28,1.0230000019073486,0.49281400442123413,1.340000033378601,1.7139999866485596,3.0899999141693115,1.034999966621399,10.055000305175781,13.885000228881836,2.059999942779541,2.1089999675750732,1.8329999446868896,3.2920000553131104,1.8669250011444092,5.25,0.39800000190734863
