Date,^GSPE,^SP500-15,^SP500-20,^SP500-25,^SP500-30,^SP500-35,^SP500-40,^SP500-45,^SP500-50,^SP500-55
1995-01-17,0.011060189354333984,0.005036287099916768,-0.001059123913971929,-0.007260575716876398,-0.005478663762344093,0.005472667181669776,-0.007901016724823398,0.004645410013037527,-0.002583668030728348,-0.00038937909296431417
1995-01-18,0.0001970695065126923,-0.005974704994161972,-0.00896385836314006,-0.008104365411652131,-0.006610537429120141,-0.00019796409556456233,-0.013145295821680364,-0.003869054047243641,-0.0028893185971066377,-0.004576893655945742
1995-01-19,0.005616313989771996,-0.00843434545528106,-0.00612718591021044,-0.005878875684505533,-0.002722289193745004,-0.0022765092578244527,-0.006125398762903116,-0.020367506121729176,-0.0020983121565800555,0.006358848739157109
1995-01-20,0.010190093478399977,-0.01026589201109589,-0.003620733317764461,0.00020050389028781945,0.0049539768034326795,0.006845186419859798,0.005771828711063741,-0.0014505514028317218,0.005407038156367977,0.0034995683944756568
1995-01-23,-0.004655632731745823,0.0014817138349339134,-9.823351267380907e-05,-0.0012025528157236323,-0.0023139170362458405,-0.0011823344143584472,0.0010699407933442528,0.0044547653976007235,0.005875872088163915,0.0009686958332775954
1995-01-24,0.007405910022364043,-9.85846035382541e-05,0.0017680022541223161,0.004213887595677447,0.004537708842850779,0.002367543230412149,0.009230514910010652,-0.01889702141732552,0.015544551433903157,0.007451820666038083
1995-01-25,0.0026117651347878188,-0.011245924423010591,0.0025492905351146276,-0.0022978892592085552,0.009937741783524476,0.008168505324958443,0.005583846984920212,-0.010121843137522457,0.005654692724776862,0.0032661284559930143
1995-01-26,-0.0043415781091364816,-0.021550469817079507,-0.00430320236094132,0.0064089664103416264,0.012523627160189378,0.009273691190954118,0.01550984005662333,0.0045666541163774605,0.012796894573899245,0.005936375935411669
1995-01-27,-0.008333339494020315,-0.0206994879740375,-0.0030448636285973782,-0.004378133745335821,0.0011779239614433613,0.011026205594141593,-0.0014141748497263898,-0.016503663979125362,-0.005934744322173545,0.0039025668345433664
1995-01-30,-0.005178803969730522,0.0,0.004137912994535099,0.005896501915659733,0.0005883438498393893,0.017602640282911645,0.0015106086185364615,0.003918880950546542,0.007607134589647665,0.0068265972539098925
1995-01-31,-0.004125313613759738,0.01093289683833731,-0.002845377950720039,0.0066567129536808205,-0.003233726812211038,-0.005546713848365626,-0.0024510004877691632,0.012110890202394671,-0.006880745650829499,-0.003390155401401412
1995-02-01,0.002169851287380384,0.009475804233610828,0.007379710914778918,0.005921816777815721,0.006291775284782223,-0.002741547729948569,0.007749004887441196,0.009295834518195675,0.0014434327224972143,0.0005669239115154617
1995-02-02,0.008266866773397599,0.012447721600978704,0.01357686488511829,0.008241797315309437,0.009769441129710886,0.005877360499928219,0.029351062184287655,0.008818357313424445,0.014221229569266539,0.01388234232860737
1995-02-03,0.004392431342521771,0.0015115780652031423,0.0031801276065352674,0.004476440978103802,0.006385410495525334,0.011968680009059502,0.0054660300798462695,0.007672891633178767,0.005305519113241029,-0.000838337991556216
1995-02-06,-0.003401345665024802,0.006641212319883371,-0.0030739644525909346,0.0027126407284009495,0.0015382009928188193,-0.005401324422567861,-0.0025369792672228376,-0.0024096385542168677,-0.0003769759240152286,9.32426264890282e-05
1995-02-07,0.0025352949692718798,-0.0017992833219560992,-0.0012526233854986512,0.0017391333833408817,-0.0038395231782220847,-0.000561846313423805,0.0015442438368156379,0.010241522305253624,0.0030168727797199517,-0.0038217378577558828
1995-02-08,-0.0035016109220933496,0.001702364990048782,0.0019295411992083095,-0.0011574338949538045,-0.005106945322132773,-0.006464257315166406,-0.006257957809158442,0.010424674758378178,-0.0033837824270782912,-0.011602933108408861
1995-02-09,-0.00019518441837054,0.0017994632347534904,0.004525770126229197,0.007145669279736811,0.0047457420219809325,-0.0004715044820263556,-0.0041982210984197466,0.003596755777849077,0.0057530945711061305,-9.461807342434726e-05
1995-02-10,0.004490862863439946,0.007584094832590709,0.004888824172952641,-0.00019179551175094964,-0.0025062127645053556,-0.003396232173127948,-0.0003666109000419963,0.0,-0.003938467473266713,-0.002840399961715783
1995-02-13,0.004470785180303304,0.002773088797779111,0.0018124087445683414,0.002493307818124831,0.0020293687443003494,-0.0040704307805771965,0.008068187914918715,0.0023578232847137814,-0.0052720537766723545,0.002658552792519948
1995-02-14,0.006289323033146121,0.00948147243923611,0.011331198623541528,0.002008791683887053,-0.0005786979127731175,0.00038020070217116136,0.005002301655512739,0.001787753515135174,0.0025553344095068345,0.003977255445209495
1995-02-15,0.0023076717670147237,-0.001174080301897406,0.00037662099493598124,0.0018138657890811455,0.005596852710864639,-0.0012351282985080165,-0.001990961273331448,0.017845416587723775,-0.011422628915196324,-0.00047156596817861623
1995-02-16,0.0,-0.0047016920830362735,-0.0066823443244485295,-0.008576343672008454,-0.004414154961269895,0.002473311453983873,-0.0031737257707224404,-0.025191503993199794,-0.013178044945817603,-0.0033971936038935326
1995-02-17,0.010456676799913928,0.004231869920213098,0.003790046640221858,0.0023067845218916467,-0.00038555099303463853,-0.0017081069450297693,-0.0032748167866111866,-0.0008519153579192812,-0.0013547454481291224,0.0037875345475540064
1995-02-21,0.0,0.00019596866804186177,0.007834568458870983,0.0020138002198974727,9.64433161581838e-05,0.0083650656686374,0.0062973664627914,0.007484540628060703,0.01279069509552638,0.006225790202953693
1995-02-22,-0.0025634127766751024,0.003429415166453269,0.00496400136138643,0.0013398353192710741,0.007134572455267415,0.007730012072682352,0.012606560518029374,-0.0063005284184553005,0.006218920271291701,-0.001874912830929553
1995-02-23,-0.0011421580047208423,-0.000293002710852439,-0.0010251687532432036,0.0010513295731542141,0.010147401568868213,0.005425648482467773,0.0048365509014541225,-0.0022712015513222817,0.004183725863524587,0.0014088618780793102
1995-02-24,-0.0036211632739829363,-0.0055674908196502145,-0.010635314522654298,-0.011552406999725607,-0.008623920220477362,-0.007443273416181968,-0.010072242251734243,-0.007113724725685891,-0.012877574116955923,-0.006565415115402997
1995-02-27,0.004112474323029856,0.003928902224447035,0.011692577351123215,0.005119277364493315,0.00344135941354673,0.00862390482108648,0.005492532178651764,0.018150568593234547,0.009496382386278477,0.0034932284080279787
1995-02-28,-0.0013334545432612986,-0.009392418482258802,-0.005033096382881968,-0.0024985057941169053,-0.0012384955825537256,-0.0001858424103157924,-0.0033132902592846393,0.0017826497349182737,-0.008551896086542448,-0.012983321493380214
1995-03-01,0.004768717284468146,-0.007209909698109568,-0.007306780133928571,-0.000867090218102186,0.0,0.000278850890372595,0.00044919515716483757,0.00505760918334178,-0.00028750987492589234,-0.009436712025600905
1995-03-02,-0.001423839848614271,-0.001193743744476905,-0.0005661749353837736,0.0001928866323163676,0.002289255070083603,-0.002137379013372745,-0.0045801719193467125,0.01919676856635348,-0.004985108381143524,-9.617500973863743e-05
1995-03-03,0.010836496413676807,-0.003784909133836524,-0.0025493745928132274,-0.004723854982226887,0.008279359554887133,0.0074502055524344685,-0.0059544934547171606,0.004022993517072662,-0.005973626949735162,-0.006832900479687793
1995-03-06,-0.0034793598827280088,-0.001999569635618976,-0.0078568897751813,-0.003390144143386507,-0.009344010309440187,-0.007302652184310881,-0.015338559055411993,-0.009379826993869805,-0.004264755450428605,-0.008720871347852347
1995-03-07,0.012361966061182027,-0.0009015862368840641,0.002385268636803833,-0.001457882464464254,0.002000753489942843,-0.001024309628240539,-0.0005530238710953677,0.0037691089052246554,0.002141473611601373,0.00469204020743003
1995-03-08,-0.0023303505112291776,0.0013034919186025564,0.002950744290807603,-0.0007786081693930577,0.0003803453097249863,-0.004567467089346128,-0.0020289700275194365,0.0028390654058287204,0.005633820769769248,-0.004281012323721494
1995-03-09,0.005232155143237019,0.012116954507080453,0.01717754115416365,0.01607241221143039,0.01682353662069523,0.0062739784923805005,0.015617802936001993,0.007031932813391838,0.020670331448669716,0.00986908513164098
1995-03-10,-0.0023236361047440242,0.00029681190647526276,0.0016794206443670717,0.0021091096333267995,0.0011216593140976274,0.01042250843219917,-0.0017288665947971695,0.00725494763863417,-0.009652660743266357,-0.001935142246685827
1995-03-13,-0.004099076085550435,0.00395649388640986,0.008569282448910559,0.0006696612995472725,0.007563073758437124,0.010130764925134548,0.005833555692181362,0.006302304404119007,0.015957937358771452,0.004750342768018259
1995-03-14,-0.004490209074668647,0.005123119636122229,-0.00868121954196012,-0.003537238265629993,0.0012973717440211312,0.0008205355364717125,0.002356158947219592,-0.005010267293664531,-0.001598929358853151,-0.004245488653005506
1995-03-15,0.008457071427967172,0.0003920889712170201,0.011738421643542506,0.006140260664261635,0.005923177895162731,0.010658703052932515,0.006780580380268169,0.0033270636599950455,0.009232178176654513,0.005426407020817454
1995-03-16,0.0016772298330938425,0.00323341014059137,0.0014733302427025648,-0.0023839038185602423,0.0034961564530539197,0.010456066406952748,-0.005926756990768405,-0.004660371607165641,-0.003267044554226637,-0.0019275691356879995
1995-03-17,-0.0018604367278343024,0.0024416447064191976,-0.0013791975260447082,-0.0004779492491405628,0.00605119339833183,0.006690455042005569,-0.0011743202981184273,0.008734028831500429,-0.00234126243545595,-0.00820778769949438
1995-03-20,-0.005498638867704028,-0.002338248881495373,9.209222147371438e-05,0.0,0.001822627741946115,0.0010633827931291503,-0.005697723208436066,-8.928087422524496e-05,-0.012954071803539328,-0.002141964975797415
1995-03-21,0.010870618236919906,0.003906264842953312,-0.0024857693392889716,-0.002581970391645415,-9.098641137725736e-05,-0.0024785232917706812,0.002819697577858129,0.0011605506758470946,0.005896292041754373,-0.0015610892384592657
1995-03-22,0.0012051288598125844,0.008852101222766291,-0.0004614252244334127,-0.003355763118644762,-0.0031841200868940297,0.0014197890606847269,-0.00045354241957199545,0.008916629392726735,-0.00037811560368839435,-0.0008795462295969804
1995-03-23,0.00537038732458044,0.010413671204210667,0.011264945124013938,0.012987072084165692,0.004472007530658754,0.00372173836618728,0.011161555272195619,0.014759152862789504,0.017308182574082443,0.012715210083337555
1995-03-24,0.005433747724637463,0.0,0.005752418755688347,0.003228835024093091,0.0008177718451905283,0.005915121552013013,0.011487021231188319,0.006444851643758439,0.0009297704145181508,0.0017384614987847422
1995-03-27,-0.00302282528707196,0.006679997539139871,-0.0006354942701273849,0.005679652381556971,-0.0023604369734791446,0.002281854495918937,0.0007098024283961585,0.004672905217513013,0.003065151313721316,-0.003760117480316721
1995-03-28,0.0015619790891214813,0.005877360499928219,0.005450567443139595,0.0057417227279480945,-0.0033670283796260105,-0.011908937361600308,-0.0006206196848658964,-0.01757106754813665,-0.004815229681941352,0.0013548764847341969
1995-03-29,-0.0008256487067368161,0.019413792731547558,0.0038850768340273753,0.007861525309133288,-0.007852383193178965,-0.017192439515883666,-0.003903499260479385,-0.014641401058135372,-0.00511773560538361,0.0036725355072474456
1995-03-30,0.013037074851422232,-0.004807216898111152,-0.0024300627394270983,-0.0045501484079794015,-0.006074025767215427,-0.0028854796250795873,-0.004185974579737774,-0.003914960795406642,-0.0134679651765086,0.00038517974111777943
1995-03-31,-0.008790951817129062,-0.0019507578401861219,0.0021653329221738406,0.0025186966431659484,0.005555541427047165,0.007686728703619761,0.0024148491043427707,0.007235419473595616,0.0036025525343613874,9.627621801165743e-05
1995-04-03,0.010057588429158838,0.006049831363684651,0.006751890418049329,-0.0015818197358740134,0.010036869084716418,0.009602438229325919,0.011509643954787261,-0.008868392879168756,0.013508410135375987,0.01915301091957994
1995-04-04,0.002715627944675529,0.0076788033969405626,-0.003666311860825874,-0.0015843969571728608,0.0,-0.004088880750868056,0.0017641081714467645,0.004473872498593211,-0.0009320390834913457,0.008971545506827692
1995-04-05,-0.01101375488201713,0.0036724341957706033,0.004846534952446727,-0.004480497898302227,0.0025526371872080463,0.0010710705605269267,0.014528498109647372,-0.0030287186960191973,0.0014926395099421992,-0.0010295112759941421
1995-04-06,-0.003560012585889012,-0.008232725287150884,-0.0012504411467778721,0.002344116234628809,0.0010002783407340148,-0.0024964907235109145,0.0020829531437846194,0.009202991388027658,0.004378213576001385,0.0026234308113013394
1995-04-07,-0.0019238430452717466,0.0015679595260683651,-0.0008048322137027392,-0.001309629444809182,0.00036338040390601704,0.005094741766333079,-0.0013857269529145562,0.012483432494075145,0.0025041424951828036,-0.003551115552065216
1995-04-10,-0.001927481324964318,-0.0014733956912292101,-0.0038485661170357143,-0.0072124789907589,-0.006629162175136724,0.004179646362457923,-0.007979234813435833,0.0065582371108531805,-0.0018502817561117742,-0.0030947595438447642
1995-04-11,-0.00045977030849233576,0.001291149951622335,0.005121290918196578,0.008491381677690863,0.0055763837074240515,0.003630921614929074,-0.00017482639925320246,0.005646785878137274,-0.0010195626190921691,-0.0037629493357977067
1995-04-12,0.0019320920025359717,-0.004052707402072747,0.004290656259537169,0.00018714821381947522,0.0009090770374644886,0.013235683188606196,0.005683818838840316,0.010539056653328188,0.002783476110183805,0.0075542531712597324
1995-04-13,0.0001836239006998936,-0.008138326789702681,-0.004005313345383272,-0.005705739308357694,-0.011080846844787969,-0.005747658726683772,-0.0033910041075077926,0.0034193356557180054,-0.01693191894940246,-0.016682275821997567
1995-04-17,0.008446549618173033,-0.009044300426136364,-0.003038462579524846,-0.0074318052008210175,0.0034901257567819316,-0.0034159533669373297,0.002268317052921119,-0.002129834774661492,-0.006588206571691176,0.002382767864687174
1995-04-18,0.0027312733226514396,0.0027286499704386085,0.00394408794402448,0.0012320846439764193,0.0020135568039694636,-0.020390224289986193,-0.001218657668833398,-0.013489236222227013,0.007958278669861544,0.008842828956617711
1995-04-19,0.017795524744272585,0.0040349095093097295,8.930478777204241e-05,-0.003123834087100762,-0.0010961156640705494,-0.002870982392362118,-0.003050361518540779,0.00501942177708435,-0.006861507018770505,-0.00028274061949390146
1995-04-20,0.0014273297438653645,0.0076635485497590534,0.010891895343590093,0.0025638997124723035,0.01079005393736334,0.012506742822403702,0.001398755686363386,0.011366569586183024,0.00028391802249797606,0.0012255798415384748
1995-04-21,0.004988397897179604,0.008347259584736484,0.008301640767850057,0.0031256092567865696,0.008322762450928134,0.011374733788163584,0.007594893880486454,0.02656451960536834,0.0027438821915830506,0.00772127795091986
1995-04-24,0.00452049404015258,-0.000367926003294843,-0.0028028352453040497,-0.005476364941928431,-0.005741964784724236,-0.010631746862569805,-0.002425912179335062,0.007547513182488954,0.007831611392432127,-0.003737562222305393
1995-04-25,-0.00035295963011608016,-0.005060756810943983,0.0028107132113572835,-0.002658300336365534,-0.0009023504276887678,0.0023090776177072964,0.0030397644257114703,0.011195200389985898,0.0,-0.0010317070673222135
1995-04-26,0.0002647963549690767,0.006011296979463854,0.0034159533669373297,0.0031413059692874936,-0.0024386223761208776,-0.003012617095927704,0.004589131432161377,0.004151759617670682,0.0012171602451463593,0.0
1995-04-27,8.826452750975068e-05,0.0020224418383151875,-0.002793293485019055,0.003606043772222386,0.005522866701729417,0.007287590821971003,-0.003964825872972879,0.003080704398161993,0.007480787395732561,0.0024410337209776257
1995-04-28,0.023030094133788058,0.0011926353524584288,0.0006127424381405621,-0.009171720887955894,-0.0020709142138934395,-0.0022939343147748,-0.0026825680611196646,-0.009213666759179676,-0.002598837802567213,-0.0030907016206372234
1995-05-01,-0.003536343397237572,0.0005498505406257753,-8.74333570938487e-05,0.0,0.006586625602080581,0.004333196461224015,0.0008676657190550434,0.0008973049485079645,0.0016750447302189698,-0.0014092589481241324
1995-05-02,0.0027698407184746122,0.0013736962462736917,0.00848638289947689,0.012214894246720157,0.016045186040697035,0.010654214032967018,0.010836584451974995,0.02542789587760237,0.0070605921640645875,0.008279210140541213
1995-05-03,0.0018990178990142112,-0.002652215985417208,0.001908573150950623,-0.005185283806356515,-0.0025584553985993548,-0.0030492984652673106,0.009433949301167735,0.0017485393517464383,-0.0018450606533337603,0.0023327424117885504
1995-05-04,-0.0012061634360000808,-0.004768493882701963,-0.005628206233457891,0.0014215459690195382,0.0001769350158580201,-0.0005243166864785568,0.008921011716079692,-0.009679476450660899,-0.0016635888193405862,0.006237182837143319
1995-05-05,0.003019050057791364,0.011886123007802186,0.00679211453818245,0.007097568023053233,0.00893168102654352,0.0027979337863029124,0.010105237458881578,0.009854216951937687,0.011201691829943744,-0.0009251408780558871
1995-05-08,-0.00911590617235608,-0.004097586500570676,0.002594667144411132,0.0010336460462716118,-0.0021035837625829174,-0.0033133217780393714,0.002751161646107266,-0.0015073576898544973,0.002197178947118442,0.004167094976744087
1995-05-09,0.0021697621710758943,0.004114445798130425,0.0029330915515511325,0.006383181385222479,-0.00026349389283210166,-0.001137234329406174,0.005404069940768801,-0.00039729104970066175,-0.008404112164852347,0.000461042246751105
1995-05-10,-0.010998564640468998,0.0070114427718642215,-0.0005161292524145038,0.009327488187105406,-0.00228432733199429,-8.759972152509579e-05,-0.002894223709897021,0.008266440948327512,-0.004974674346806471,-0.006913079682624495
1995-05-11,0.0,0.008771147959345584,0.008175598989558235,0.01617225778399542,-0.011799897558109973,-0.02032057223467021,0.0020733122922843906,0.005439514778922277,0.008610316514972325,0.005661784132601061
1995-05-12,0.0077058222970998545,0.008157078540911774,0.0001706926402556547,0.0064568851435441174,-0.0011584822794362597,-0.00813586093097168,0.010510606834568488,0.012545071841271268,0.00045892620931573284,0.00646058687120251
1995-05-15,0.010775094230446163,0.006846240194800209,0.0029018005683921805,-0.004879379456598485,-0.0036577397279854286,0.0036054974552180547,0.0029484079840333827,0.0057302578338356384,-0.01761627861801765,0.007060950220248476
1995-05-16,-0.00017191061828463898,-0.008389234953757744,-0.0026381174568347746,-0.0055389142428461345,-0.0010745231577194915,0.0021556089550757883,-0.006124448845395234,0.010317187307620372,-0.007845300647098354,-0.0037333457826823025
1995-05-17,-0.011693900040108441,-0.014426954611931248,-0.017406086512388848,-0.014700447683577958,-0.01237000074953537,-0.01595266848975324,-0.010927629948724276,-0.01295531879612551,-0.018921228209669228,-0.012704569714993555
1995-05-18,-0.008700191219412727,-0.00027106514677157414,-0.005557546011554597,0.001946057616031697,0.003902707424076688,0.007468120874620424,-0.0057318061783900535,-0.0019302037658529942,0.004221861794786126,-0.0010182649914393558
1995-05-19,0.004212705961507248,0.0046095638019154304,0.0114390955849508,0.006844227200992414,0.0071422196109581304,0.006237523005603419,0.01019300857062286,0.015858304200540164,0.011179038104399505,0.00509679736538089
1995-05-22,0.009788522675278374,0.01601438375943198,0.0044893087701479446,0.006522130079844424,0.008976660559270225,0.010780743904023846,0.013729186853337688,0.024367931539492283,-0.005858478086127161,0.002766024841325686
1995-05-23,0.0036350888490331423,0.0014167717372042799,-0.002406521555384061,-0.006206081108603878,0.0036476514870904743,0.008710298719508106,0.006853259112153095,-0.006318808181079125,-0.008934535211349313,0.0018388832687928377
1995-05-24,-0.00051739875015042,-0.011672117230248375,-0.006720072209422575,-0.003765231288575246,0.005141404517391584,0.006696644202449944,-0.004294679466524757,0.0032917067960914577,0.002493546989557307,0.019915548707585738
1995-05-25,-0.013373624084135304,-0.008052195790597311,-0.009888102876187084,-0.004148272158105131,-0.008113574159074391,-0.0072647862674370895,-0.008463549306422333,-0.019685328294933014,-0.009279644427731904,-0.003149450938282364
1995-05-26,0.006821152511632075,-0.00036079114761794235,0.0031537503770417987,0.002036482673230267,0.00533474231002896,0.0001763734154812808,0.0026264554648483024,-0.037879389295611965,0.011490946982042486,0.010922541052589243
1995-05-30,0.013810509903733646,0.012631972414951493,0.019474244048009685,0.020600492904698325,0.02449806890017355,0.02203808133106568,0.016863109830052368,0.015337140048821129,0.021288814863327864,0.015894265677745243
1995-05-31,-0.0005140297975177538,0.002227568319720227,-0.002398481963513665,-0.0014482590264995078,-0.0068196936387023175,0.0037950215865665804,0.0026565917550457063,0.014949883494748828,-0.0048607614146913836,-0.005889058527858758
1995-06-01,-0.009686309337735092,-0.013335703727177526,-0.011076772502734259,-0.003716425252438422,-0.0014776687860091828,0.0004296533161874083,0.016218358840400664,0.0006136292176473301,-0.002442251911200612,0.007427090880795734
1995-06-02,0.0027698407184746122,0.009641373783193073,0.011374535111710316,0.008643407484206023,-0.0003481973927898368,0.008417103447263572,0.002923305265656579,0.003296848567945661,0.004802280140168217,0.008600980397933783
1995-06-05,0.0008631719934241665,0.005622465294596755,0.0012019178023152408,0.0014432259772142208,-8.702984286529348e-05,0.006387871361953125,-0.001890700240649875,-0.010851277413435874,-0.003279903262336565,0.0014792740310994095
1995-06-06,-0.002932266898138796,0.00044376155149438427,-0.002058013098195513,-0.0036028995548466,-0.001915886242227924,-0.0022004242397788976,-0.01412780843920649,-0.00038630292656590017,-0.00977812062391174,-0.011469282620783615
1995-06-07,-0.0020759264985942935,0.002128961737095255,8.594377441588225e-05,0.0009039818444967769,-0.000436288731275831,-0.0011026707474975231,-0.012168795355836025,0.006105520440987143,0.0015192144186574482,-0.014327127551315677
1995-06-08,-0.005114015370019013,-0.009825622717158486,-0.011427114339971171,-0.006051283973613541,-0.010998555636241969,-0.006792862742349243,-0.01539834293927635,-0.0006144306096623843,-0.003412974961077287,-0.013019431892447716
1995-06-09,0.0006970014976957606,0.002145519957625691,0.009386423205030069,0.00945018861692981,0.007590472967231044,0.0017953242906822114,0.004691741747031529,0.0010760905694120054,0.0070395533146387045,0.009757877015511562
1995-06-12,0.003830771713983393,0.0016057119324344622,0.01437918182987488,0.009901936625957331,0.0035914157284748296,0.012203450259870147,0.019990189170984947,0.00691027225526041,0.011524666669837773,0.009932002408147069
1995-06-13,0.000780540637542099,-0.004809413265035711,0.0020372251773003716,0.0006239387940184569,0.004713283730171282,-0.0029508344348709832,-0.0025702786732868976,0.00693917695855355,0.0024280398056599163,-0.0051386711875689335
1995-06-14,0.0032931558664351466,0.002237336717195873,0.0,-0.0006235497371474505,0.0036486679412591635,-0.0009301590424871336,-0.004429079162555684,0.009466111102701413,0.0035401983955384176,-0.005432368023671574
1995-06-15,0.003368809107297549,0.0024109677436496136,0.0010164770358785113,0.0027631478014777046,0.010560038376125654,0.008717721252599984,-0.0016986094729274975,0.010352510070743316,0.013739284355435158,-0.00170131125436113
1995-06-16,-0.0030991787104169342,0.011669317064541237,0.009647113542462808,0.0065777587890625,0.005653136292157387,0.0030206461606790943,0.018311474394423755,0.0322988293739183,0.007600749581047018,0.0067270608518302305
1995-06-19,-0.014680522736056294,-0.004314500881273333,-0.002933521760816462,-0.0007947398409428864,-0.0005110738958919406,-0.003429844896848404,0.003103114168534709,0.02200962084054494,-0.004816857086038603,-0.0022273699639894476
1995-06-20,-0.017703739439791137,-0.000795931781285476,-0.005211859039623661,-0.00026512398490789133,0.003238218046473188,0.01628475183525272,0.0034901439079190718,-0.011964226842539902,-0.0026484101874643265,-0.005357607693242062
1995-06-21,-8.924104271113062e-05,0.02053278819972552,0.008196731880348604,0.008309713482924409,0.013080720650825634,0.020979606194183625,0.01280533332722226,0.018306199411581788,0.019045891845909005,0.019121979217964796
1995-06-22,0.009101424518996525,0.000867280423493269,-0.0016762798787584249,-0.0036822565135472256,-0.0035214067306652223,-0.005339403437023394,-0.006009554695367274,-0.0007694502321318959,-0.007278259968822931,-0.006430547472920925
1995-06-23,-0.006631886323164675,-0.008058229578595123,-0.005960868783766524,-0.01592746892216742,-0.00445939239462657,-0.012525362540522045,-0.011228017417735107,-0.013930734393682937,-0.014301247131121927,-0.0070928543777295005
1995-06-26,0.008456512449754249,-0.0019217436604818234,-0.0013513822639132542,0.001609588681288888,-0.002704527515631973,-0.014002178785595985,-0.008576207642638264,-0.018671055455179556,0.008723571486970375,0.002857395311440965
1995-06-27,0.008738616433657772,0.0024505406446871645,-0.00033830274230409657,0.007856416718461316,-8.476386635990466e-05,0.009857157415422925,0.008330003430019385,-0.0022426214871971548,0.0011834764189198152,0.009705315563883665
1995-06-28,-0.005162726147994233,0.007944788069156392,-0.004060877664398288,-0.0035432857475556404,-0.0031358176445997897,0.0012408100474500506,-0.00738740415985936,0.013776168652105247,-0.006001124222258588,-0.008377465298533697
1995-06-29,-0.01064296823369555,0.007708959836936474,0.007305475717242146,0.008000724890837394,0.000765144837519911,-0.0024785446917435314,-0.002240707277115107,0.0014303886265606372,0.005488460261581036,-0.003468202758848843
1995-06-30,0.00613437759085189,0.0048994958067839055,0.002614248218982278,0.003351241339301562,0.0028884884031063324,0.005963236983948762,0.002887396611087576,0.00685610216958789,0.00709605888182448,0.0006246626481284495
1995-07-03,-0.005213363501251026,0.011803927894882335,0.01000927283636492,0.0038674734498470734,-0.00559088221132873,-0.011361742662769264,0.0009597148568728891,0.0013477262531164547,-0.002077648905867604,-0.003388899159242471
1995-07-05,0.011813837354973399,0.01572407300664252,0.015989324947268357,0.012170557751430838,0.00417410227717183,0.0009992930992483318,0.011984659285002133,0.0218176798966073,0.019552783641230195,0.010290841394889541
1995-07-06,0.0021947150554184306,0.028048231996581727,0.019262282574763062,0.003633202201463141,-0.01196128321655488,-0.025457551050615892,0.010895228044559615,0.0213518324509857,-0.002397200121197843,-0.008060262620109745
1995-07-07,-0.005080604523904678,0.006071891356727138,0.00434258883919267,-8.61446916490218e-05,0.0006868878699768295,0.005036742106533547,0.002733568586913788,0.012013875317062885,-0.013705953249927854,-0.0017858465225213613
1995-07-10,0.0015847887152134746,-0.014243153543733216,-0.007446555446559356,-0.007413159163135471,0.0015444041223735213,0.009343399666660337,-0.004439595743702258,-0.01710263546191556,0.0006316521838746048,-0.002504685365450998
1995-07-11,0.005625873572699323,0.015346916354432399,0.004759631910638346,0.00825008194228017,0.009594749293057172,0.0033661661172706557,0.008136449053437576,0.03787105381224516,0.01172335701066987,0.003497438634894651
