Date,ACS.MC,ACX.MC,ALM.MC,AMS.MC,ANA.MC,BBVA.MC,BKT.MC,CABK.MC,CIE.MC,COL.MC,ELE.MC,ENG.MC,FDR.MC,FER.MC,GRF.MC,IAG.MC,IBE.MC,IDR.MC,ITX.MC,MAP.MC,MEL.MC,MTS.MC,NTGY.MC,PHM.MC,REE.MC,REP.MC,SAB.MC,SAN.MC,SGRE.MC,SLR.MC,TEF.MC,VIS.MC
2012-01-16,23.0,10.4350004196167,5.314467906951904,12.960000038146973,62.7400016784668,6.442999839782715,3.229330062866211,3.803999900817871,5.07505989074707,6.058258056640625,15.515000343322754,14.524999618530273,1.8799999952316284,9.329999923706055,6.465000152587891,1.8760000467300415,4.665999889373779,10.25,13.01200008392334,2.5350000858306885,4.349999904632568,31.819265365600586,12.930000305175781,23.2200927734375,8.572500228881836,22.094999313354492,1.5774450302124023,5.334971904754639,3.118000030517578,1.0449999570846558,13.248228073120117,29.040000915527344
2012-01-17,23.434999465942383,10.539999961853027,5.226383209228516,12.979999542236328,62.41999816894531,6.53000020980835,3.2826600074768066,3.7869999408721924,5.021543979644775,5.874843120574951,15.770000457763672,14.800000190734863,1.8700000047683716,9.359999656677246,6.579999923706055,1.8849999904632568,4.692999839782715,10.329999923706055,13.1899995803833,2.489000082015991,4.460000038146973,31.961769104003906,13.154999732971191,23.04009246826172,8.667499542236328,22.329999923706055,1.566575050354004,5.39152717590332,3.1470000743865967,1.0499999523162842,13.450905799865723,29.239999771118164
2012-01-18,22.579999923706055,10.489999771118164,5.294894218444824,12.979999542236328,60.880001068115234,6.440000057220459,3.25600004196167,3.7799999713897705,4.994785785675049,5.747007846832275,15.375,14.59000015258789,1.8700000047683716,9.34000015258789,6.730000019073486,1.8680000305175781,4.567999839782715,10.369999885559082,13.300000190734863,2.4130001068115234,4.519999980926514,31.961769104003906,12.819999694824219,22.860090255737305,8.5912504196167,22.299999237060547,1.5943549871444702,5.287843227386475,3.125999927520752,1.1299999952316284,13.11970043182373,29.190000534057617
2012-01-19,22.950000762939453,10.645000457763672,5.304680824279785,12.920000076293945,62.88999938964844,6.75,3.4739999771118164,3.9059998989105225,5.012625217437744,6.041584014892578,15.430000305175781,14.555000305175781,1.8899999856948853,9.241000175476074,6.849999904632568,1.9850000143051147,4.632999897003174,10.600000381469727,13.234000205993652,2.4730000495910645,4.820000171661377,33.3155632019043,12.845000267028809,23.160091400146484,8.563750267028809,22.139999389648438,1.6819239854812622,5.553648948669434,3.296999931335449,1.1299999952316284,13.33226490020752,29.200000762939453
2012-01-20,22.8700008392334,10.380000114440918,5.236169815063477,12.850000381469727,61.029998779296875,6.761000156402588,3.4679999351501465,3.9059998989105225,4.994785785675049,6.052700042724609,15.359999656677246,14.569999694824219,1.965000033378601,9.190999984741211,6.849999904632568,2.0160000324249268,4.559999942779541,10.539999961853027,13.38599967956543,2.4700000286102295,4.695000171661377,32.989837646484375,12.75,22.800090789794922,8.569999694824219,21.649999618530273,1.6952099800109863,5.572501182556152,3.299999952316284,1.100000023841858,13.208681106567383,29.360000610351562
2012-01-23,23.094999313354492,10.885000228881836,5.236169815063477,13.039999961853027,60.380001068115234,6.85099983215332,3.483330011367798,3.936000108718872,5.008164882659912,6.113838195800781,15.329999923706055,14.350000381469727,1.934999942779541,9.125,6.882500171661377,2.0460000038146973,4.533999919891357,10.739999771118164,13.437999725341797,2.5320000648498535,4.914999961853027,33.570037841796875,12.425000190734863,23.280092239379883,8.5600004196167,22.040000915527344,1.7694929838180542,5.636596202850342,3.2799999713897705,1.1100000143051147,13.2333984375,29.350000381469727
2012-01-24,22.8799991607666,10.970000267028809,5.187233924865723,12.864999771118164,61.630001068115234,6.829999923706055,3.4660000801086426,4.0,4.994785785675049,5.991560935974121,15.25,14.760000228881836,1.8899999856948853,9.060999870300293,6.9375,2.049999952316284,4.525000095367432,10.59000015258789,13.454000473022461,2.5350000858306885,4.84499979019165,33.3155632019043,12.65999984741211,22.92009162902832,8.62874984741211,21.895000457763672,1.7815710306167603,5.636596202850342,3.200000047683716,1.1299999952316284,13.050493240356445,29.299999237060547
2012-01-25,22.704999923706055,10.904999732971191,5.157872200012207,12.779999732971191,61.04999923706055,6.798999786376953,3.5,3.9700000286102295,4.999246120452881,6.208324909210205,14.949999809265137,14.779999732971191,1.8700000047683716,9.005000114440918,6.925000190734863,2.059999942779541,4.4629998207092285,10.53499984741211,13.413999557495117,2.5450000762939453,4.849999904632568,32.81679916381836,12.539999961853027,22.92009162902832,8.675000190734863,21.559999465942383,1.7725119590759277,5.673356056213379,3.1559998989105225,1.1299999952316284,13.001058578491211,29.510000228881836
2012-01-26,23.309999465942383,11.149999618530273,5.12851095199585,13.170000076293945,61.040000915527344,6.9679999351501465,3.533329963684082,3.9830000400543213,4.994785785675049,5.991560935974121,15.229999542236328,15.270000457763672,1.9700000286102295,9.003000259399414,6.997499942779541,2.1519999504089355,4.5970001220703125,10.699999809265137,13.675999641418457,2.565999984741211,4.809999942779541,33.98737335205078,12.539999961853027,22.92009162902832,8.824999809265137,21.899999618530273,1.7743240594863892,5.8043742179870605,3.1700000762939453,1.1050000190734863,13.218567848205566,30.0
2012-01-27,23.309999465942383,10.850000381469727,5.089362144470215,13.274999618530273,61.349998474121094,6.89900016784668,3.5,3.9070000648498535,4.999246120452881,6.147185802459717,15.350000381469727,15.319999694824219,1.975000023841858,9.00100040435791,7.125,2.117000102996826,4.551000118255615,10.619999885559082,13.42199993133545,2.569999933242798,4.739999771118164,33.30538558959961,12.5649995803833,22.560089111328125,8.881250381469727,21.850000381469727,1.7423160076141357,5.7968339920043945,3.1480000019073486,1.0549999475479126,13.164191246032715,29.8799991607666
2012-01-30,22.80500030517578,10.65999984741211,5.108935832977295,12.954999923706055,60.59000015258789,6.736000061035156,3.4106600284576416,3.8499999046325684,4.994785785675049,5.8637261390686035,14.779999732971191,15.039999961853027,1.975000023841858,8.913999557495117,7.014999866485596,2.13100004196167,4.494999885559082,10.279999732971191,13.413999557495117,2.5239999294281006,4.474999904632568,31.92105484008789,12.354999542236328,21.180084228515625,8.688750267028809,21.510000228881836,1.6927939653396606,5.640366077423096,3.003999948501587,0.9900000095367432,13.099926948547363,29.649999618530273
2012-01-31,23.579999923706055,10.819999694824219,5.255744934082031,13.100000381469727,61.36000061035156,6.673999786376953,3.413330078125,3.8420000076293945,5.003705024719238,5.708102226257324,15.0,15.300000190734863,1.965000033378601,8.949999809265137,6.974999904632568,2.130000114440918,4.501999855041504,10.0649995803833,13.34000015258789,2.5399999618530273,4.519999980926514,31.300140380859375,12.5,21.000083923339844,8.791250228881836,21.0,1.7024569511413574,5.60831880569458,2.990000009536743,1.0049999952316284,13.179020881652832,29.469999313354492
2012-02-01,24.2549991607666,11.074999809265137,5.324254989624023,13.244999885559082,63.880001068115234,6.890999794006348,3.5266599655151367,3.9769999980926514,4.994785785675049,5.747007846832275,15.15999984741211,15.460000038146973,1.9500000476837158,9.317000389099121,7.125,2.194000005722046,4.6020002365112305,10.239999771118164,13.576000213623047,2.5850000381469727,4.619999885559082,32.74554443359375,12.6899995803833,22.32008934020996,8.9399995803833,20.889999389648438,1.7441279888153076,5.809086799621582,3.0899999141693115,1.0199999809265137,13.342151641845703,30.309999465942383
2012-02-02,24.604999542236328,11.149999618530273,5.480851173400879,13.579999923706055,63.119998931884766,7.050000190734863,3.533329963684082,3.9700000286102295,4.994785785675049,5.658079147338867,15.029999732971191,15.199999809265137,1.9600000381469727,9.29699993133545,7.432499885559082,2.2100000381469727,4.618000030517578,10.28499984741211,13.710000038146973,2.5899999141693115,4.929999828338623,33.162879943847656,12.829999923706055,22.740089416503906,8.787500381469727,21.094999313354492,1.7513749599456787,5.942933082580566,3.131999969482422,1.0099999904632568,13.292717933654785,30.170000076293945
2012-02-03,24.899999618530273,11.279999732971191,5.578723907470703,14.199999809265137,63.34000015258789,7.191999912261963,3.5533299446105957,3.9749999046325684,4.990326881408691,5.808145999908447,15.265000343322754,15.354999542236328,2.065000057220459,9.4399995803833,7.550000190734863,2.2829999923706055,4.671999931335449,10.649999618530273,13.645999908447266,2.621999979019165,5.349999904632568,33.64128875732422,12.914999961853027,22.740089416503906,8.8412504196167,21.145000457763672,1.7513749599456787,6.056983947753906,3.2300000190734863,1.0099999904632568,13.317435264587402,30.6200008392334
2012-02-06,25.09000015258789,11.154999732971191,5.705957889556885,14.199999809265137,64.1500015258789,7.2210001945495605,3.5799999237060547,3.950000047683716,5.003705024719238,5.963770866394043,15.28499984741211,15.199999809265137,2.0199999809265137,9.498000144958496,7.5,2.25,4.684999942779541,10.9350004196167,13.489999771118164,2.5980000495910645,5.300000190734863,32.877872467041016,12.800000190734863,23.1000919342041,8.857500076293945,20.280000686645508,1.7519789934158325,6.126735210418701,3.184999942779541,1.0149999856948853,13.263057708740234,30.649999618530273
2012-02-07,23.844999313354492,11.300000190734863,5.745107173919678,14.119999885559082,63.959999084472656,7.255000114440918,3.558000087738037,3.938999891281128,4.994785785675049,6.158301830291748,15.385000228881836,15.305000305175781,2.075000047683716,9.420000076293945,7.635000228881836,2.197000026702881,4.684999942779541,10.829999923706055,13.484000205993652,2.5739998817443848,5.28000020980835,33.95683670043945,12.8100004196167,22.980091094970703,8.9375,20.579999923706055,1.7574139833450317,6.168208122253418,3.1740000247955322,1.0449999570846558,13.218567848205566,30.860000610351562
2012-02-08,23.6299991607666,11.170000076293945,5.81361722946167,14.1899995803833,63.369998931884766,7.2210001945495605,3.5793299674987793,4.0,4.954649925231934,6.024909973144531,15.479999542236328,15.3100004196167,2.059999942779541,9.467000007629395,7.639999866485596,2.187000036239624,4.702000141143799,10.84000015258789,13.515999794006348,2.565000057220459,5.400000095367432,35.42259979248047,12.984999656677246,23.70009422302246,8.922499656677246,20.684999465942383,1.7501670122146606,6.147470951080322,3.127000093460083,1.0499999523162842,13.174077033996582,31.229999542236328
2012-02-09,24.049999237060547,11.149999618530273,5.7842559814453125,14.170000076293945,63.0,7.295000076293945,3.5199999809265137,4.068999767303467,4.883295059204102,6.130512237548828,15.539999961853027,15.140000343322754,2.0850000381469727,9.482999801635742,7.489999771118164,2.1500000953674316,4.730000019073486,10.654999732971191,13.54800033569336,2.6410000324249268,5.599999904632568,35.636356353759766,12.829999923706055,23.460092544555664,8.813750267028809,21.125,1.7507710456848145,6.216279029846191,3.125,1.0099999904632568,13.1987943649292,31.200000762939453
2012-02-10,23.5,11.0649995803833,5.754893779754639,14.329999923706055,62.900001525878906,7.139999866485596,3.4600000381469727,4.050000190734863,4.994785785675049,6.130512237548828,15.614999771118164,14.989999771118164,2.055000066757202,9.470000267028809,7.474999904632568,2.130000114440918,4.668000221252441,10.550000190734863,13.71399974822998,2.5739998817443848,5.409999847412109,34.32327651977539,12.819999694824219,23.52009391784668,8.837499618530273,20.899999618530273,1.7223869562149048,6.092802047729492,3.0910000801086426,1.024999976158142,13.006003379821777,31.34000015258789
2012-02-13,23.600000381469727,10.960000038146973,5.862553119659424,14.345000267028809,62.650001525878906,7.139999866485596,3.4200000762939453,4.099999904632568,4.985867023468018,6.208324909210205,15.699999809265137,14.925000190734863,2.069999933242798,9.49899959564209,7.550000190734863,2.0929999351501465,4.650000095367432,10.579999923706055,13.605999946594238,2.5950000286102295,5.34499979019165,34.67953872680664,12.960000038146973,23.1000919342041,8.887499809265137,21.010000228881836,1.7072889804840088,6.107882976531982,3.046999931335449,1.0199999809265137,12.917021751403809,31.489999771118164
2012-02-14,23.399999618530273,10.760000228881836,5.8919148445129395,14.369999885559082,62.58000183105469,7.124000072479248,3.431999921798706,4.005000114440918,4.914513111114502,6.241672992706299,15.899999618530273,15.210000038146973,2.005000114440918,9.446000099182129,7.550000190734863,2.065999984741211,4.686999797821045,10.5,13.62399959564209,2.5799999237060547,5.360000133514404,34.04844665527344,13.100000381469727,22.92009162902832,9.22249984741211,20.940000534057617,1.6789040565490723,6.053214073181152,3.059999942779541,0.9950000047683716,12.941739082336426,31.600000381469727
2012-02-15,23.200000762939453,10.640000343322754,5.970212936401367,14.359999656677246,62.02000045776367,7.090000152587891,3.4473299980163574,3.986999988555908,4.945730209350586,5.7914719581604,15.734999656677246,14.845000267028809,2.0899999141693115,9.50100040435791,7.71999979019165,2.075000047683716,4.6570000648498535,10.449999809265137,13.654000282287598,2.5399999618530273,5.480000019073486,33.14252471923828,13.0600004196167,22.140087127685547,9.149999618530273,20.670000076293945,1.6698449850082397,6.079606056213379,3.0199999809265137,0.9800000190734863,12.897249221801758,31.649999618530273
2012-02-16,23.0049991607666,10.53499984741211,5.901701927185059,14.135000228881836,61.290000915527344,6.800000190734863,3.333329916000366,3.739000082015991,4.9055938720703125,5.7747979164123535,15.420000076293945,14.725000381469727,2.0899999141693115,9.288999557495117,7.510000228881836,2.062000036239624,4.614999771118164,10.380000114440918,13.545999526977539,2.509999990463257,5.34499979019165,32.92876434326172,12.9350004196167,21.600086212158203,9.076250076293945,20.46500015258789,1.5701980590820312,5.924080848693848,2.9609999656677246,0.9549999833106995,12.719286918640137,30.450000762939453
2012-02-17,23.420000076293945,10.645000457763672,6.097446918487549,14.375,61.790000915527344,6.900000095367432,3.333329916000366,3.76200008392334,4.95019006729126,5.713659763336182,15.720000267028809,14.744999885559082,2.25,9.362000465393066,7.550000190734863,2.065000057220459,4.658999919891357,10.880000114440918,13.642000198364258,2.5369999408721924,5.5,33.3155632019043,12.920000076293945,22.140087127685547,8.918749809265137,20.69499969482422,1.5635550022125244,6.044731140136719,2.9639999866485596,0.9700000286102295,12.902192115783691,30.219999313354492
2012-02-20,23.7450008392334,10.84000015258789,6.077873229980469,14.5600004196167,61.939998626708984,7.099999904632568,3.396660089492798,3.8570001125335693,4.963569164276123,5.8692851066589355,15.864999771118164,14.729999542236328,2.309999942779541,9.583000183105469,7.695000171661377,2.0859999656677246,4.75,11.0,13.866000175476074,2.569999933242798,5.699999809265137,34.282562255859375,13.050000190734863,22.860090255737305,9.036250114440918,20.979999542236328,1.5677820444107056,6.188002109527588,3.000999927520752,0.9800000190734863,13.104869842529297,30.200000762939453
2012-02-21,23.604999542236328,10.850000381469727,5.980000019073486,14.529999732971191,61.779998779296875,7.070000171661377,3.3973300457000732,3.819000005722046,4.869916915893555,5.8692851066589355,15.880000114440918,14.569999694824219,2.2699999809265137,9.454000473022461,7.590000152587891,2.0199999809265137,4.732999801635742,10.899999618530273,13.753999710083008,2.5409998893737793,5.619999885559082,33.875404357910156,12.9350004196167,22.980091094970703,9.008749961853027,20.875,1.5460410118103027,6.170093059539795,3.069000005722046,0.9700000286102295,13.030719757080078,30.25
2012-02-22,24.239999771118164,10.850000381469727,5.872341156005859,14.329999923706055,61.529998779296875,6.888000011444092,3.322000026702881,3.684999942779541,4.860997200012207,5.858168125152588,15.819999694824219,14.734999656677246,2.240000009536743,9.402000427246094,7.625,1.9589999914169312,4.664999961853027,11.0,13.753999710083008,2.5250000953674316,5.505000114440918,32.92876434326172,12.9350004196167,23.04009246826172,9.020000457763672,20.875,1.4977270364761353,6.00608491897583,3.062999963760376,0.9649999737739563,12.907135009765625,30.389999389648438
2012-02-23,23.030000686645508,10.699999809265137,5.852766036987305,14.1850004196167,60.31999969482422,6.770999908447266,3.3133299350738525,3.5980000495910645,4.896674156188965,5.808145999908447,15.46500015258789,14.774999618530273,2.234999895095825,9.3100004196167,7.602499961853027,1.9179999828338623,4.533999919891357,10.800000190734863,13.85200023651123,2.509000062942505,5.349999904632568,32.552146911621094,12.640000343322754,22.32008934020996,8.998749732971191,20.454999923706055,1.4566609859466553,5.927852153778076,2.674999952316284,0.9300000071525574,12.734116554260254,30.600000381469727
2012-02-24,22.7549991607666,10.6850004196167,6.479148864746094,13.96500015258789,59.650001525878906,6.77400016784668,3.3133299350738525,3.5969998836517334,4.878836154937744,5.885959148406982,15.460000038146973,15.135000228881836,2.2799999713897705,9.550000190734863,7.599999904632568,1.8930000066757202,4.507999897003174,10.600000381469727,13.805999755859375,2.5409998893737793,5.300000190734863,32.74554443359375,12.635000228881836,23.40009307861328,9.024999618530273,20.6299991607666,1.457265019416809,5.922195911407471,2.690000057220459,0.9300000071525574,12.714344024658203,30.399999618530273
2012-02-27,22.725000381469727,10.600000381469727,6.244256019592285,14.15999984741211,60.349998474121094,6.758999824523926,3.2986600399017334,3.6080000400543213,4.9055938720703125,5.747007846832275,15.5,15.1850004196167,2.2799999713897705,9.569999694824219,7.760000228881836,1.9270000457763672,4.479000091552734,10.079999923706055,13.8100004196167,2.572000026702881,5.380000114440918,32.30785369873047,12.6899995803833,23.640094757080078,9.225000381469727,20.729999542236328,1.4675309658050537,5.909943103790283,2.559999942779541,0.9399999976158142,12.758833885192871,30.93000030517578
2012-02-28,22.81999969482422,10.739999771118164,6.351914882659912,14.164999961853027,59.290000915527344,6.75,3.146660089492798,3.5399999618530273,4.959108829498291,5.8692851066589355,15.65999984741211,15.21500015258789,2.174999952316284,9.545000076293945,7.762499809265137,1.9240000247955322,4.474999904632568,9.779999732971191,13.899999618530273,2.6059999465942383,5.300000190734863,32.806617736816406,12.734999656677246,22.680089950561523,9.357500076293945,20.559999465942383,1.4186140298843384,5.908999919891357,2.447000026702881,0.9100000262260437,12.724230766296387,30.969999313354492
2012-02-29,22.334999084472656,10.71500015258789,6.273616790771484,14.300000190734863,59.04999923706055,6.729000091552734,3.093329906463623,3.5409998893737793,4.923431873321533,5.8637261390686035,15.414999961853027,15.395000457763672,2.109999895095825,9.5,7.800000190734863,1.968000054359436,4.441999912261963,9.543999671936035,13.862000465393066,2.5810000896453857,5.215000152587891,32.165348052978516,12.699999809265137,22.080087661743164,9.473750114440918,19.56999969482422,1.4675309658050537,5.869411945343018,2.385999917984009,0.8500000238418579,12.664910316467285,31.149999618530273
2012-03-01,21.764999389648438,10.850000381469727,6.4497880935668945,14.470000267028809,59.04999923706055,6.809999942779541,3.0880000591278076,3.555000066757202,4.972487926483154,5.469106197357178,15.989999771118164,15.449999809265137,2.0999999046325684,9.52400016784668,7.829999923706055,1.9479999542236328,4.494999885559082,9.520000457763672,13.814000129699707,2.5880000591278076,5.309999942779541,32.56232452392578,12.819999694824219,22.62009048461914,9.758749961853027,20.114999771118164,1.4899250268936157,5.97121000289917,2.3499999046325684,0.7649999856948853,12.748948097229004,31.229999542236328
2012-03-02,21.69499969482422,10.84000015258789,6.410638809204102,14.359999656677246,59.290000915527344,6.814000129699707,3.0899999141693115,3.5269999504089355,4.976947784423828,5.713659763336182,16.1200008392334,15.395000457763672,2.125,9.475000381469727,7.822500228881836,2.0,4.510000228881836,9.815999984741211,13.866000175476074,2.5859999656677246,5.320000171661377,32.368927001953125,12.920000076293945,22.740089416503906,9.851249694824219,20.40999984741211,1.4801280498504639,5.994773864746094,2.450000047683716,0.7699999809265137,12.714344024658203,30.989999771118164
2012-03-05,21.295000076293945,10.675000190734863,6.381277084350586,14.274999618530273,58.439998626708984,6.693999767303467,3.055999994277954,3.4820001125335693,4.994785785675049,5.596940994262695,16.274999618530273,15.350000381469727,2.174999952316284,9.298999786376953,7.900000095367432,1.9700000286102295,4.480000019073486,10.210000038146973,13.727999687194824,2.559000015258789,5.300000190734863,31.137277603149414,12.90999984741211,22.62009048461914,9.758749961853027,19.940000534057617,1.4423370361328125,5.87224006652832,2.3519999980926514,0.7699999809265137,12.640192985534668,31.170000076293945
2012-03-06,20.739999771118164,10.289999961853027,6.410638809204102,13.994999885559082,57.2400016784668,6.330999851226807,2.9433300495147705,3.2699999809265137,4.963569164276123,5.558034896850586,15.824999809265137,15.0,2.1700000762939453,9.020000457763672,7.75,1.9179999828338623,4.369999885559082,9.65999984741211,13.324000358581543,2.4700000286102295,5.039999961853027,29.427221298217773,12.664999961853027,20.460081100463867,9.6274995803833,19.385000228881836,1.4066460132598877,5.6092610359191895,2.200000047683716,0.7200000286102295,12.279328346252441,30.809999465942383
2012-03-07,20.8799991607666,10.03499984741211,6.4497880935668945,13.859999656677246,56.61000061035156,6.304999828338623,2.977329969406128,3.246000051498413,4.95019006729126,5.691427230834961,15.550000190734863,14.975000381469727,2.2699999809265137,9.126999855041504,7.739999771118164,1.9500000476837158,4.335000038146973,9.894000053405762,13.394000053405762,2.4549999237060547,5.099999904632568,29.54936981201172,12.324999809265137,20.280080795288086,9.447500228881836,19.344999313354492,1.4038469791412354,5.655447959899902,2.305999994277954,0.7200000286102295,12.24472427368164,30.950000762939453
2012-03-08,21.184999465942383,10.274999618530273,6.400850772857666,14.229999542236328,56.59000015258789,6.519999980926514,3.0280001163482666,3.309000015258789,4.914513111114502,5.835936069488525,15.444999694824219,15.055000305175781,2.2799999713897705,9.121000289916992,7.90500020980835,1.9700000286102295,4.363999843597412,9.600000381469727,13.569999694824219,2.490000009536743,5.199999809265137,30.35350227355957,12.489999771118164,20.580081939697266,9.475000381469727,19.665000915527344,1.417842984199524,5.820397853851318,2.2820000648498535,0.7099999785423279,12.432572364807129,31.420000076293945
2012-03-09,21.549999237060547,10.3149995803833,6.381277084350586,14.454999923706055,56.650001525878906,6.455999851226807,2.9933300018310547,3.299999952316284,4.94127082824707,5.785913944244385,15.449999809265137,14.600000381469727,2.259999990463257,9.15999984741211,7.977499961853027,1.930999994277954,4.359000205993652,9.680000305175781,13.522000312805176,2.4839999675750732,5.175000190734863,30.577438354492188,12.444999694824219,20.760082244873047,9.007499694824219,19.545000076293945,1.5081210136413574,5.769498825073242,2.503999948501587,0.7099999785423279,12.393025398254395,32.209999084472656
2012-03-12,21.204999923706055,10.175000190734863,6.420425891876221,14.220000267028809,56.63999938964844,6.298999786376953,2.9660000801086426,3.259999990463257,4.94127082824707,5.902633190155029,14.984999656677246,14.385000228881836,2.2750000953674316,9.105999946594238,7.974999904632568,1.9249999523162842,4.284999847412109,9.642999649047852,13.600000381469727,2.4690001010894775,5.150000095367432,30.36368179321289,12.3149995803833,20.880083084106445,8.875,19.184999465942383,1.619392991065979,5.633768081665039,2.546999931335449,0.7049999833106995,12.21012020111084,32.349998474121094
