Date,ABBN.SW,CFR.SW,CSGN.SW,GEBN.SW,GIVN.SW,HOLN.SW,LOGN.SW,LONN.SW,NESN.SW,NOVN.SW,PGHN.SW,ROG.SW,SCMN.SW,SGSN.SW,SIKA.SW,SLHN.SW,SREN.SW,UBSG.SW,ZURN.SW
2012-01-27,19.43000030517578,52.599998474121094,22.393264770507812,190.89999389648438,865.5,52.904762268066406,6.909999847412109,48.028114318847656,53.099998474121094,44.0218391418457,162.39999389648438,157.10000610351562,363.1000061035156,1641.0,32.150001525878906,93.69999694824219,51.5,12.869999885559082,224.6999969482422
2012-01-30,19.040000915527344,51.29999923706055,21.752410888671875,186.1999969482422,854.0,50.80952453613281,6.889999866485596,45.20293045043945,53.20000076293945,44.040401458740234,160.0,155.3000030517578,362.5,1625.0,31.216665267944336,90.94999694824219,50.099998474121094,12.479999542236328,222.1999969482422
2012-01-31,19.219999313354492,52.099998474121094,21.862272262573242,190.10000610351562,859.5,49.9523811340332,7.045000076293945,46.02732849121094,52.75,44.0218391418457,161.0,155.8000030517578,363.29998779296875,1652.0,31.66666603088379,91.4000015258789,49.93000030517578,12.529999732971191,221.0
2012-02-01,19.809999465942383,54.150001525878906,22.85101890563965,193.0,893.0,51.57142639160156,7.394999980926514,46.77762222290039,53.400001525878906,44.99510955810547,162.1999969482422,153.39999389648438,368.5,1693.0,32.5,94.25,51.45000076293945,12.960000038146973,223.10000610351562
2012-02-02,19.84000015258789,54.849998474121094,22.924257278442383,193.60000610351562,870.0,52.9523811340332,7.400000095367432,46.546051025390625,52.79999923706055,45.08351135253906,163.60000610351562,153.0,368.5,1688.0,32.650001525878906,94.0999984741211,51.79999923706055,12.989999771118164,222.6999969482422
2012-02-03,20.1200008392334,55.54999923706055,23.537647247314453,196.10000610351562,874.5,53.42856979370117,7.630000114440918,46.407108306884766,53.150001525878906,45.39202117919922,167.39999389648438,156.89999389648438,371.8999938964844,1699.0,33.11666488647461,96.25,52.599998474121094,13.449999809265137,227.60000610351562
2012-02-06,19.959999084472656,55.29999923706055,23.03411865234375,195.0,877.5,54.0476188659668,7.724999904632568,46.09217071533203,53.099998474121094,45.70230484008789,166.89999389648438,158.0,373.79998779296875,1693.0,33.18333435058594,96.6500015258789,52.79999923706055,13.210000038146973,227.5
2012-02-07,19.700000762939453,53.900001525878906,22.887638092041016,194.89999389648438,888.5,54.0,7.885000228881836,47.10182571411133,53.54999923706055,45.658103942871094,167.6999969482422,161.0,376.0,1695.0,33.21666717529297,98.0,53.25,13.020000457763672,229.5
2012-02-08,19.649999618530273,53.400001525878906,23.098203659057617,194.10000610351562,886.5,53.904762268066406,7.829999923706055,46.77762222290039,53.5,45.34782409667969,167.39999389648438,162.3000030517578,374.8999938964844,1695.0,32.95000076293945,100.30000305175781,53.25,13.100000381469727,230.39999389648438
2012-02-09,19.81999969482422,53.0,22.292558670043945,194.89999389648438,882.5,54.33333206176758,7.820000171661377,46.63867950439453,53.650001525878906,45.43710708618164,167.39999389648438,163.5,371.1000061035156,1696.0,32.54999923706055,101.5999984741211,53.20000076293945,13.09000015258789,231.39999389648438
2012-02-10,19.729999542236328,53.0,21.642549514770508,193.89999389648438,882.0,53.33333206176758,7.820000171661377,46.06438064575195,53.650001525878906,45.26030731201172,167.3000030517578,162.3000030517578,365.0,1688.0,32.36666488647461,99.1500015258789,52.0,12.729999542236328,229.10000610351562
2012-02-13,19.809999465942383,53.150001525878906,21.972131729125977,193.6999969482422,871.5,53.57142639160156,7.84499979019165,46.77762222290039,54.0,45.74650192260742,168.3000030517578,164.1999969482422,369.79998779296875,1698.0,32.0,101.19999694824219,52.5,12.930000305175781,233.0
2012-02-14,19.700000762939453,53.349998474121094,21.532690048217773,194.6999969482422,883.5,53.095237731933594,7.789999961853027,45.97175216674805,54.25,45.789817810058594,170.0,162.1999969482422,367.6000061035156,1712.0,32.46666717529297,100.0,53.099998474121094,12.899999618530273,234.0
2012-02-15,19.920000076293945,54.099998474121094,21.752410888671875,196.10000610351562,887.0,53.19047546386719,7.940000057220459,46.546051025390625,54.45000076293945,46.01081466674805,171.10000610351562,162.39999389648438,360.6000061035156,1721.0,32.83333206176758,100.5,53.70000076293945,13.0,233.0
2012-02-16,19.200000762939453,54.349998474121094,21.843961715698242,195.3000030517578,899.0,53.33333206176758,7.889999866485596,46.2588996887207,55.599998474121094,45.923301696777344,171.0,162.39999389648438,360.8999938964844,1720.0,32.46666717529297,100.30000305175781,53.45000076293945,13.100000381469727,232.6999969482422
2012-02-17,19.31999969482422,54.5,22.47566032409668,196.10000610351562,890.0,55.80952453613281,8.029999732971191,47.10182571411133,55.849998474121094,45.967498779296875,170.60000610351562,161.8000030517578,363.3999938964844,1705.0,32.349998474121094,102.30000305175781,53.79999923706055,13.09000015258789,232.5
2012-02-20,19.290000915527344,55.20000076293945,23.134824752807617,198.8000030517578,899.5,57.14285659790039,8.239999771118164,47.9818000793457,55.70000076293945,45.74650192260742,170.0,161.60000610351562,363.29998779296875,1706.0,32.666664123535156,103.5,54.29999923706055,13.300000190734863,229.5
2012-02-21,19.040000915527344,54.79999923706055,23.079893112182617,195.5,878.0,56.904762268066406,8.149999618530273,47.703914642333984,55.54999923706055,46.32109832763672,169.10000610351562,161.60000610351562,365.20001220703125,1695.0,32.58333206176758,101.69999694824219,54.45000076293945,13.1899995803833,225.8000030517578
2012-02-22,18.899999618530273,54.900001525878906,22.74115753173828,196.0,878.5,55.904762268066406,7.914999961853027,46.36079406738281,55.54999923706055,46.1442985534668,169.10000610351562,159.1999969482422,361.8999938964844,1692.0,32.233333587646484,100.0,53.0,12.75,223.60000610351562
2012-02-23,18.799999237060547,55.20000076293945,22.43903923034668,193.60000610351562,874.5,55.71428680419922,7.804999828338623,45.842071533203125,55.54999923706055,46.10009765625,169.6999969482422,160.39999389648438,361.29998779296875,1705.0,31.966665267944336,99.80000305175781,54.400001525878906,12.779999732971191,223.8000030517578
2012-02-24,18.790000915527344,54.45000076293945,22.81439781188965,194.8000030517578,876.0,55.85714340209961,8.015000343322754,45.87912368774414,55.45000076293945,45.52550506591797,169.60000610351562,159.3000030517578,362.1000061035156,1719.0,33.166664123535156,101.80000305175781,53.849998474121094,12.880000114440918,226.5
2012-02-27,18.690000534057617,54.04999923706055,22.612985610961914,195.1999969482422,864.0,55.47618865966797,7.704999923706055,45.42523956298828,55.650001525878906,43.91664123535156,170.1999969482422,159.0,363.5,1716.0,32.96666717529297,101.0999984741211,54.349998474121094,12.75,227.0
2012-02-28,18.700000762939453,54.70000076293945,22.530590057373047,195.1999969482422,866.0,55.523807525634766,7.579999923706055,43.94317626953125,55.45000076293945,43.7036018371582,168.89999389648438,158.1999969482422,361.3999938964844,1702.0,33.233333587646484,102.0999984741211,53.400001525878906,12.680000305175781,226.0
2012-02-29,18.520000457763672,55.54999923706055,22.255939483642578,194.1999969482422,854.5,56.19047546386719,7.699999809265137,43.54487228393555,55.29999923706055,43.57188415527344,168.5,157.5,360.3999938964844,1695.0,32.83333206176758,104.30000305175781,53.70000076293945,12.649999618530273,227.8000030517578
2012-03-01,18.65999984741211,55.75,22.246784210205078,193.0,861.5,58.0,7.489999771118164,44.063594818115234,55.45000076293945,43.59840774536133,168.10000610351562,157.0,357.20001220703125,1709.0,33.400001525878906,106.5,54.099998474121094,12.619999885559082,230.10000610351562
2012-03-02,18.770000457763672,55.95000076293945,22.82355308532715,192.5,858.5,57.85714340209961,7.730000019073486,43.95243835449219,55.54999923706055,43.60724639892578,167.1999969482422,157.39999389648438,356.5,1696.0,33.150001525878906,105.9000015258789,53.79999923706055,12.729999542236328,230.0
2012-03-05,18.600000381469727,55.650001525878906,22.52143669128418,192.5,852.0,57.19047546386719,7.460000038146973,43.118778228759766,55.70000076293945,44.01388168334961,167.1999969482422,159.39999389648438,355.8999938964844,1700.0,33.016666412353516,105.5,54.25,12.619999885559082,230.1999969482422
2012-03-06,17.940000534057617,54.04999923706055,21.496070861816406,187.1999969482422,834.0,55.0,7.230000019073486,41.33103942871094,55.29999923706055,43.368568420410156,163.39999389648438,158.5,351.79998779296875,1660.0,32.04999923706055,102.0999984741211,54.0,12.149999618530273,227.60000610351562
2012-03-07,18.229999542236328,55.099998474121094,21.743255615234375,192.39999389648438,842.5,56.57142639160156,7.315000057220459,41.64598083496094,55.599998474121094,43.315528869628906,163.89999389648438,160.60000610351562,354.5,1690.0,32.349998474121094,102.9000015258789,53.79999923706055,12.34000015258789,227.6999969482422
2012-03-08,18.420000076293945,56.400001525878906,22.429885864257812,193.0,854.5,57.095237731933594,7.264999866485596,41.88681411743164,56.54999923706055,43.42072296142578,165.1999969482422,157.5,352.0,1710.0,32.900001525878906,104.69999694824219,54.400001525878906,12.550000190734863,230.10000610351562
2012-03-09,18.559999465942383,56.54999923706055,22.347490310668945,193.89999389648438,855.0,57.85714340209961,7.199999809265137,42.08133316040039,56.599998474121094,44.199520111083984,167.39999389648438,158.39999389648438,353.79998779296875,1718.0,33.18333435058594,105.0,54.5,12.4399995803833,231.1999969482422
2012-03-12,18.6299991607666,57.849998474121094,21.981287002563477,194.10000610351562,863.0,57.42856979370117,7.0,42.01649475097656,56.650001525878906,44.376319885253906,166.89999389648438,158.1999969482422,353.3999938964844,1716.0,32.95000076293945,104.5,55.45000076293945,12.420000076293945,231.6999969482422
2012-03-13,18.950000762939453,59.04999923706055,22.933412551879883,195.1999969482422,872.0,59.523807525634766,7.204999923706055,43.220672607421875,56.79999923706055,44.59731674194336,165.0,159.10000610351562,356.0,1726.0,33.633331298828125,106.30000305175781,57.29999923706055,12.770000457763672,234.10000610351562
2012-03-14,19.170000076293945,59.54999923706055,24.077795028686523,194.60000610351562,862.5,59.80952453613281,7.210000038146973,43.37813949584961,56.400001525878906,44.72903060913086,165.0,160.1999969482422,360.20001220703125,1700.0,33.383331298828125,111.4000015258789,57.900001525878906,13.020000457763672,240.3000030517578
2012-03-15,19.360000610351562,59.45000076293945,24.544702529907227,195.39999389648438,863.5,60.0,7.074999809265137,43.628238677978516,56.70000076293945,44.55311584472656,165.6999969482422,160.39999389648438,358.5,1707.0,33.5,111.4000015258789,59.04999923706055,13.1899995803833,242.0
2012-03-16,19.100000381469727,58.900001525878906,24.901750564575195,193.39999389648438,864.0,59.85714340209961,7.070000171661377,43.341087341308594,57.0,44.33211898803711,166.3000030517578,159.89999389648438,361.5,1718.0,33.56666564941406,114.9000015258789,59.150001525878906,13.239999771118164,244.8000030517578
2012-03-19,19.100000381469727,58.349998474121094,24.883440017700195,194.0,859.0,59.42856979370117,7.269999980926514,43.3503532409668,56.650001525878906,44.64151382446289,164.39999389648438,159.6999969482422,364.70001220703125,1707.0,33.099998474121094,114.19999694824219,58.45000076293945,13.270000457763672,244.60000610351562
2012-03-20,18.809999465942383,57.900001525878906,24.535547256469727,192.39999389648438,862.0,58.85714340209961,7.099999904632568,43.646766662597656,56.599998474121094,44.68482971191406,164.3000030517578,159.6999969482422,363.3999938964844,1695.0,32.383331298828125,113.30000305175781,58.099998474121094,13.069999694824219,242.5
2012-03-21,18.700000762939453,57.849998474121094,24.343292236328125,191.39999389648438,864.5,58.61904525756836,6.989999771118164,43.91539001464844,56.5,44.59731674194336,164.3000030517578,160.0,362.1000061035156,1703.0,32.46666717529297,112.30000305175781,58.54999923706055,12.979999542236328,242.3000030517578
2012-03-22,18.3799991607666,56.400001525878906,23.876384735107422,187.8000030517578,858.0,57.380950927734375,6.960000038146973,43.54487228393555,56.45000076293945,44.64151382446289,162.8000030517578,158.60000610351562,361.70001220703125,1700.0,31.983333587646484,110.0,57.75,12.920000076293945,241.0
2012-03-23,18.5,55.79999923706055,24.260896682739258,188.1999969482422,867.5,57.42856979370117,6.900000095367432,43.77644348144531,56.400001525878906,44.28703689575195,165.0,157.3000030517578,362.3999938964844,1714.0,31.933332443237305,111.5999984741211,57.70000076293945,12.869999885559082,240.8000030517578
2012-03-26,18.579999923706055,56.650001525878906,24.279205322265625,191.0,864.5,58.19047546386719,6.940000057220459,43.841285705566406,56.95000076293945,44.42051696777344,166.89999389648438,158.39999389648438,362.70001220703125,1737.0,32.46666717529297,112.5999984741211,58.20000076293945,13.0,242.3000030517578
2012-03-27,18.489999771118164,56.849998474121094,24.16934585571289,190.8000030517578,856.0,56.47618865966797,7.105000019073486,43.36887741088867,56.75,44.28703689575195,167.3000030517578,158.39999389648438,364.0,1738.0,32.46666717529297,112.80000305175781,58.75,13.029999732971191,243.89999389648438
2012-03-28,18.31999969482422,56.599998474121094,24.19681167602539,189.8000030517578,856.5,55.666664123535156,7.099999904632568,43.10025405883789,56.54999923706055,44.28703689575195,169.10000610351562,159.8000030517578,363.0,1732.0,32.43333435058594,110.80000305175781,58.29999923706055,12.829999923706055,242.89999389648438
2012-03-29,18.1200008392334,55.75,23.473560333251953,186.0,861.5,54.80952453613281,6.985000133514404,42.96131134033203,56.099998474121094,44.00415802001953,169.0,157.0,360.5,1719.0,32.633331298828125,105.9000015258789,57.20000076293945,12.569999694824219,238.89999389648438
2012-03-30,18.520000457763672,56.599998474121094,23.555957794189453,188.89999389648438,870.0,56.095237731933594,7.039999961853027,43.220672607421875,56.79999923706055,44.16327667236328,176.10000610351562,157.10000610351562,364.8999938964844,1756.0,32.56666564941406,107.4000015258789,57.650001525878906,12.649999618530273,242.60000610351562
2012-04-02,18.719999313354492,57.75,23.739057540893555,191.8000030517578,898.0,56.0476188659668,7.199999809265137,43.61897659301758,57.099998474121094,44.95002746582031,175.10000610351562,161.0,369.20001220703125,1783.0,32.79999923706055,109.5,58.20000076293945,12.710000038146973,227.89999389648438
2012-04-03,18.649999618530273,58.5,23.32708168029785,191.10000610351562,897.5,55.095237731933594,7.190000057220459,44.32295608520508,56.70000076293945,44.774112701416016,176.1999969482422,160.3000030517578,369.0,1776.0,33.33333206176758,110.19999694824219,58.25,12.460000038146973,225.89999389648438
2012-04-04,18.270000457763672,57.04999923706055,22.612985610961914,186.60000610351562,873.0,53.61904525756836,7.0,43.341087341308594,56.29999923706055,44.508033752441406,174.5,158.39999389648438,362.5,1750.0,31.983333587646484,107.0,56.650001525878906,12.130000114440918,220.6999969482422
2012-04-05,18.260000228881836,57.54999923706055,22.594675064086914,186.8000030517578,876.5,54.095237731933594,7.09499979019165,40.83084487915039,55.95000076293945,44.59731674194336,172.89999389648438,157.5,363.1000061035156,1762.0,32.33333206176758,105.80000305175781,57.04999923706055,12.130000114440918,220.6999969482422
2012-04-10,17.93000030517578,55.900001525878906,21.779876708984375,179.0,863.0,52.761905670166016,7.050000190734863,39.41361999511719,55.650001525878906,44.199520111083984,171.89999389648438,154.89999389648438,340.0,1739.0,31.833332061767578,102.19999694824219,56.400001525878906,11.529999732971191,217.1999969482422
2012-04-11,17.93000030517578,56.150001525878906,21.88973617553711,180.60000610351562,894.5,53.33333206176758,7.144999980926514,38.9041633605957,55.45000076293945,44.058082580566406,172.0,154.3000030517578,337.29998779296875,1728.0,31.583332061767578,102.30000305175781,56.25,11.649999618530273,217.60000610351562
2012-04-12,18.219999313354492,56.900001525878906,22.45734977722168,184.3000030517578,895.0,54.85714340209961,7.300000190734863,39.737823486328125,55.79999923706055,44.199520111083984,173.1999969482422,156.6999969482422,340.20001220703125,1747.0,31.833332061767578,102.0,57.150001525878906,11.800000190734863,219.5
2012-04-13,17.889999389648438,55.599998474121094,21.60593032836914,181.5,881.0,53.57142639160156,7.324999809265137,39.90455627441406,55.599998474121094,44.066036224365234,171.6999969482422,157.0,336.5,1736.0,31.66666603088379,99.4000015258789,56.900001525878906,11.520000457763672,215.3000030517578
2012-04-16,18.059999465942383,56.70000076293945,21.743255615234375,184.3000030517578,890.0,53.57142639160156,7.215000152587891,39.932342529296875,56.0,44.55311584472656,171.39999389648438,160.0,337.0,1735.0,31.716665267944336,97.94999694824219,57.599998474121094,11.369999885559082,216.60000610351562
2012-04-17,18.610000610351562,57.150001525878906,22.52143669128418,187.39999389648438,890.0,54.666664123535156,7.335000038146973,40.34917449951172,56.75,44.862510681152344,173.10000610351562,161.3000030517578,339.20001220703125,1751.0,32.150001525878906,101.19999694824219,54.650001525878906,11.819999694824219,221.6999969482422
2012-04-18,18.5,56.29999923706055,22.16438865661621,186.1999969482422,886.0,53.9523811340332,7.349999904632568,39.71003341674805,56.650001525878906,44.81831359863281,173.60000610351562,162.89999389648438,336.3999938964844,1756.0,31.950000762939453,98.94999694824219,54.70000076293945,11.510000228881836,220.3000030517578
2012-04-19,18.549999237060547,55.900001525878906,21.93551254272461,187.0,887.5,52.19047546386719,7.335000038146973,39.33025360107422,57.20000076293945,45.039310455322266,173.89999389648438,164.39999389648438,337.0,1768.0,31.649999618530273,96.9000015258789,56.0,11.430000305175781,221.6999969482422
2012-04-20,18.829999923706055,55.599998474121094,21.798185348510742,186.39999389648438,888.0,52.61904525756836,7.175000190734863,39.32099151611328,57.099998474121094,45.26030731201172,174.39999389648438,168.6999969482422,340.0,1760.0,31.816665649414062,98.0999984741211,56.0,11.460000038146973,223.0
2012-04-23,18.170000076293945,54.04999923706055,21.239728927612305,183.1999969482422,873.5,51.14285659790039,6.989999771118164,38.40396499633789,55.5,44.99510955810547,172.10000610351562,166.1999969482422,337.5,1736.0,30.883333206176758,96.3499984741211,55.349998474121094,11.199999809265137,219.1999969482422
2012-04-24,18.3799991607666,55.0,21.560155868530273,184.60000610351562,875.5,51.47618865966797,6.934999942779541,38.348388671875,55.5,44.33211898803711,171.8000030517578,166.5,340.70001220703125,1737.0,31.200000762939453,93.30000305175781,55.849998474121094,11.329999923706055,220.1999969482422
2012-04-25,17.790000915527344,57.150001525878906,21.02000617980957,190.6999969482422,881.0,52.71428680419922,7.074999809265137,38.441017150878906,55.650001525878906,44.15531921386719,173.3000030517578,167.5,343.8999938964844,1756.0,31.366666793823242,93.5999984741211,57.04999923706055,11.449999809265137,223.3000030517578
2012-04-26,17.3799991607666,57.150001525878906,20.2326717376709,192.39999389648438,883.0,53.28571319580078,8.279999732971191,37.61661911010742,55.599998474121094,44.243717193603516,173.6999969482422,165.5,339.1000061035156,1750.0,31.450000762939453,93.0999984741211,57.29999923706055,11.390000343322754,223.3000030517578
2012-04-27,17.190000534057617,57.099998474121094,20.287601470947266,193.10000610351562,886.0,53.761905670166016,8.880000114440918,37.51472854614258,55.400001525878906,44.19068145751953,173.8000030517578,165.0,338.29998779296875,1757.0,32.133331298828125,94.25,57.29999923706055,11.539999961853027,224.10000610351562
2012-04-30,16.540000915527344,56.099998474121094,19.875625610351562,191.89999389648438,881.0,53.80952453613281,9.270000457763672,37.91303253173828,55.599998474121094,44.243717193603516,172.6999969482422,165.8000030517578,338.1000061035156,1753.0,32.04999923706055,92.8499984741211,56.900001525878906,11.329999923706055,222.0
2012-05-02,16.610000610351562,56.849998474121094,19.454492568969727,193.8000030517578,891.0,53.904762268066406,8.925000190734863,39.86750411987305,55.5,43.952003479003906,172.60000610351562,165.0,352.8999938964844,1782.0,32.21666717529297,92.6500015258789,56.849998474121094,11.75,222.8000030517578
2012-05-03,16.5,57.95000076293945,19.207305908203125,194.10000610351562,880.5,52.71428680419922,9.104999542236328,39.70077133178711,55.400001525878906,43.845924377441406,174.60000610351562,165.5,353.8999938964844,1774.0,32.133331298828125,92.4000015258789,57.849998474121094,11.4399995803833,221.3000030517578
2012-05-04,16.329999923706055,56.29999923706055,18.941808700561523,191.60000610351562,868.5,52.095237731933594,9.055000305175781,39.311729431152344,55.25,43.94316101074219,170.60000610351562,165.10000610351562,357.20001220703125,1733.0,31.5,89.94999694824219,58.70000076293945,11.359999656677246,220.5
2012-05-07,16.3799991607666,56.70000076293945,19.07913589477539,195.0,876.0,53.238094329833984,9.145000457763672,38.86711120605469,55.349998474121094,44.199520111083984,163.3000030517578,159.39999389648438,358.5,1755.0,31.933332443237305,91.94999694824219,58.400001525878906,11.449999809265137,221.10000610351562
2012-05-08,16.100000381469727,54.70000076293945,18.905189514160156,190.60000610351562,876.0,52.47618865966797,9.15999984741211,37.70924758911133,55.099998474121094,44.06692123413086,163.3000030517578,157.0,362.29998779296875,1728.0,31.16666603088379,89.44999694824219,57.5,11.229999542236328,218.89999389648438
2012-05-09,15.979999542236328,54.849998474121094,17.68756675720215,189.5,880.0,51.61904525756836,9.305000305175781,36.94969177246094,54.900001525878906,43.686805725097656,160.60000610351562,157.0,361.20001220703125,1717.0,30.41666603088379,85.80000305175781,57.0,11.050000190734863,217.8000030517578
2012-05-10,15.979999542236328,54.20000076293945,18.20025062561035,190.5,870.5,51.57142639160156,9.404999732971191,36.00487518310547,54.70000076293945,43.44812774658203,160.0,156.3000030517578,361.20001220703125,1728.0,30.433332443237305,88.19999694824219,56.900001525878906,11.430000305175781,212.60000610351562
2012-05-11,15.789999961853027,54.29999923706055,18.12700843811035,191.1999969482422,877.0,52.57142639160156,9.395000457763672,36.116031646728516,55.150001525878906,43.952003479003906,160.3000030517578,157.10000610351562,362.29998779296875,1746.0,30.78333282470703,86.9000015258789,56.400001525878906,11.460000038146973,208.39999389648438
2012-05-14,15.520000457763672,53.5,17.66010093688965,188.1999969482422,862.5,52.0,9.25,35.01374435424805,54.75,43.64260482788086,160.0,154.89999389648438,356.20001220703125,1731.0,30.350000381469727,83.55000305175781,55.79999923706055,11.100000381469727,203.6999969482422
2012-05-15,15.539999961853027,53.349998474121094,17.467845916748047,187.60000610351562,863.5,52.28571319580078,9.354999542236328,34.3560791015625,54.849998474121094,43.527687072753906,160.5,154.8000030517578,355.0,1743.0,29.633333206176758,81.05000305175781,55.79999923706055,11.050000190734863,201.0
2012-05-16,15.649999618530273,57.650001525878906,17.31220817565918,188.89999389648438,865.0,51.61904525756836,10.119999885559082,35.59730911254883,54.5,43.403926849365234,160.0,154.5,353.0,1724.0,30.183332443237305,81.75,55.849998474121094,10.949999809265137,202.89999389648438
2012-05-18,15.220000267028809,56.04999923706055,17.092487335205078,186.3000030517578,852.5,51.380950927734375,10.170000076293945,34.93964385986328,54.5,43.22713088989258,159.5,152.10000610351562,350.0,1678.0,29.716665267944336,80.5999984741211,54.25,10.6899995803833,199.5
2012-05-21,15.399999618530273,57.70000076293945,17.156572341918945,187.8000030517578,858.5,51.47618865966797,10.619999885559082,34.5135498046875,54.349998474121094,43.138729095458984,159.0,152.5,352.0,1700.0,30.100000381469727,81.44999694824219,54.54999923706055,10.8100004196167,200.3000030517578
