Date,A2A.MI,AMP.MI,ATL.MI,AZM.MI,BAMI.MI,BGN.MI,BMED.MI,BPE.MI,BZU.MI,CPR.MI,DIA.MI,ENEL.MI,ENI.MI,EXO.MI,G.MI,HER.MI,IP.MI,ISP.MI,JUVE.MI,LDO.MI,MB.MI,PRY.MI,REC.MI,SPM.MI,SRG.MI,STLA.MI,STM.MI,TEN.MI,TIT.MI,TRN.MI,UCG.MI,UNI.MI
2012-01-19,-0.0007148296606676041,0.04418890776289186,-0.0017316413362240546,0.023136239789671942,0.13808470662120764,0.03616130041384036,0.07590770679801229,0.053649957836568785,0.05306898668874349,-0.0057971417782864965,-0.015471163848401859,-0.02220810099750037,0.030557232628071418,0.03001770165040263,0.034395960133213554,-0.025853903602224504,0.018001869407732185,0.06167056601705201,0.01124641191004927,0.005344032280952371,0.09397814684801276,0.016814221943190377,-0.019916993138531014,0.003075189349622809,-0.021867748204383752,0.02204492922446244,0.007162034302563569,0.0045044848774806745,0.004880962000749278,-0.008784834135465158,0.12903228075960915,0.047120402146543894
2012-01-20,0.0035765344955698275,0.0034782160402626605,0.05377275801543435,0.007537743424265608,-0.006849338392582394,0.026845676674188024,-0.006748695371463054,-0.008347171370177153,-0.00850026687826999,-0.009718210091394286,0.0033333188011532844,-0.007138246029870343,-0.0017442258903935803,0.0011427754304045301,-0.017031633369536392,0.0035057573083152604,0.0008841091809488333,0.015441196643872779,0.00982097956924921,0.10299001453878076,-0.01959963773897655,0.007832868135702276,-0.011007629959520093,-0.017558513951499655,-0.013897286274456078,0.0142267433956762,-0.0035555521647135935,-0.0160153751120079,0.0018215064131632541,0.0036927587398503103,-0.013690551790327743,0.029444496616906513
2012-01-23,-0.005702078566484081,0.002310842191963536,0.02139919646460764,0.048212838075516906,0.030541761596396766,0.058823566077443434,-0.0037060573990209678,0.028619487730286552,0.020208201178678387,-0.001962659952200241,0.02230665531611664,-0.005882316275496624,0.006406558524332029,0.009703211011771185,0.022277265702401294,-0.009481067500112017,0.0008834124692078671,0.054308418678895354,-0.025925033430142297,0.061445783219051586,0.05487024441909383,0.007771991153842306,0.00941777857903836,0.0034042483685414737,-0.010416664403449682,0.017194704807699468,0.004460320300152976,0.0065104416474550675,-0.009090900552502501,-0.013245038340831239,0.10440557736769507,0.0696168080848214
2012-01-24,0.01577066285835005,-0.024783851573098814,-0.01289281622718752,0.016653407114460173,0.014340325315820746,0.03271597248991176,0.008679708865526159,-0.0032733281263995773,0.0,0.008849572459461275,-0.0018570526382154506,0.015779046016901166,0.0,-0.00904465885217165,0.0024212858869983034,0.04483608038761111,-0.0008826327404390932,-0.0020604540121909043,-0.002658607019536352,0.004540304411278173,0.009072595957228424,-0.03170522946819476,-0.0025445066215654677,0.005371823045042801,0.03962837095106031,0.01734852257215458,-0.054174120599652764,-0.0045277939619338126,-0.03547398707465066,0.021625685842354025,0.025136648170239084,-0.02421795066960797
2012-01-25,-0.009880068897414218,0.008865239607497077,-0.006530606016820761,0.009360362320311566,0.11687094907013873,-0.001793112977746425,0.0030730106781498012,0.004926116986886386,-0.0018007615198248894,-0.00779726334516595,0.07069769570993834,-0.013592174129824275,-0.026041709783450773,-0.007415818432405907,-0.0056360462475218975,-0.010607134326537482,0.0017668249384155121,-0.003441153066455982,-0.004005881020195723,0.0,-0.0181818337718076,0.012389440478317804,-0.0025510787467357687,-0.005061899379335877,0.009529526319094428,-0.0021862173614858316,-0.028168943455976203,-0.01949318934648525,-0.024730522377820918,0.00291967042895247,0.012793172861902846,0.025853129225334337
2012-01-26,0.03777617491460994,0.019332157023284724,0.0024650561037897756,0.005409569165748751,0.028692001377910614,0.0155687610571964,0.032475443080183464,0.0032680665301065837,0.02164766256879158,0.007858538438882068,0.01824500729548406,0.028215210932774237,0.011289396014196651,0.03505743207913703,0.0161943160394733,0.030214507627305265,0.004409187836161843,0.006906070980242873,0.0006691038635817659,0.011864422532684271,0.01953605899040367,0.021853158912750192,0.0,0.010457871600390911,0.016519232993921662,0.029798549502323635,0.02415458848171559,0.012591092012064431,0.02470740436186647,0.013100441985374411,0.005789492718378808,0.032762126150589044
2012-01-27,-0.0027472174332454635,-0.0028735604621976663,-0.004098376353816935,-0.006917805878036143,-0.027891731771490735,0.014151043126324536,-0.006528057146327648,-0.013843757719456673,-0.03943496676397251,0.003898631672583086,0.0012798113742911177,-0.006381614717561823,-0.009400695834830386,-0.014436346117736587,-0.010358574698420497,0.001891942633494681,-0.0061457986293715905,-0.00685870428164137,0.020750227352944517,0.008375201352875727,-0.023153726582157086,-0.002566314241816303,0.001705068929598541,-0.014825180088946288,0.0052235270616800555,-0.042553376675442456,0.018867905855434186,-0.007853395789016004,-0.00507615249893989,-0.0014367631525445956,-0.04500260960334024,-0.030258680082647094
2012-01-30,-0.0041322602417567245,-0.024207524476552722,-0.01893000407058043,-0.01780188219944223,-0.05485224602079597,-0.016279108966600786,-0.0215053986919298,-0.027250254358918813,-0.017156788267935763,-0.007766982740254447,-0.002556432368885586,0.0006422141903763556,-0.0011862667283293327,-0.007324010920575441,-0.016908215527937087,-0.005666249675858492,-0.004416893852338899,-0.022099410671405195,-0.01639081098567574,-0.06146176200307518,-0.046587691365739925,-0.04030875344266094,0.022978762362865668,-0.0036910843178605823,-0.005773706491367991,0.0,-0.03888889526634043,-0.01187337117331888,-0.0006377088947085996,0.0007194580865708122,-0.023561692240765875,-0.033215895883913826
2012-01-31,0.006224110004948935,0.015948062771543592,-0.0016778907412465793,0.023640835641650204,0.029464212970313763,0.015957473791147425,0.0018314976730546828,-0.02631583704485163,0.011221844610551202,-0.0029354878533902617,-0.011106374650855844,0.0032092396229956854,0.0035629136222521396,0.0017026514013669392,-0.022932000990696588,0.01614461869734307,0.0062111527933432775,0.03107346701779523,0.009330942825093613,0.014749248014462202,-0.036862395073595566,0.025915975785545164,0.007487453867395244,0.019663746862863984,0.0005806755301822619,0.019111191597305233,-0.02119463050127901,-0.0006675083787103242,-0.007657998520952836,0.007189065586018728,0.06341187366823564,-0.004164506088795927
2012-02-01,0.022680406458603475,0.006976723554909636,0.02857144230983444,0.04234011867752829,0.10928015109162503,0.014543338698837616,0.05240704756500314,0.07759377398445166,0.055487149443829153,0.02453385773256289,0.01641473323442577,-0.0006397489084685182,0.014201170209199976,0.04419260933549207,0.019279089384142134,0.014953012087473017,0.0,0.05547943035597536,-0.00924468123307165,0.02732554101956941,0.07343122536434166,0.026132333524489404,0.0033030522697803377,0.01145892743077348,0.027858513737902824,0.05015259642400749,0.053149603342816265,0.0013359721932273416,0.0186495465255474,-0.00356887591002375,0.048021149523191475,0.026659696485544337
2012-02-02,-0.00537635485400112,0.015011560616857045,-0.0008170121788264595,-0.010339633184537123,0.05238469612807939,0.0011467058373069161,-0.015054998026071686,0.0024271888568463407,0.01635506808242737,-0.005747075512830602,0.010199734981494402,-0.016005182322285427,0.0035006636772259014,0.017362996239735473,-0.008223637257420813,0.0009212114152410411,0.01851852163326906,0.0038936028087286356,0.03666512666504351,-0.009620803809300194,0.03026532173016383,0.004244484945468141,0.0024691923940272087,0.0038684779462259122,-0.0016940950469810367,0.005398749071609199,-0.013084055340562895,-0.001334189752817072,-0.015782813316671085,-0.011461341051536955,0.0005034566279733532,0.03869652531625367
2012-02-03,0.021621584613624956,0.021046610085878825,0.055601008227956106,0.014179079312599985,0.05200593379104568,0.016036695379584298,0.018224720727267885,-0.004035519792737863,0.01839078746205436,0.005780295306443195,0.016407210018418716,0.0019518679871468603,0.002325523628167181,0.0,0.024875557763047063,0.019319084207158665,0.005194758870264993,0.010988984738360186,0.18456496198568662,0.017142840794154512,0.009054341688857548,0.01859678324604319,0.005747101237302266,-0.004679353473651893,-0.007352845322573076,-0.0367616210703664,0.00757575004991895,-0.005344016184305134,-0.008338685899200504,-0.000724671546012301,0.03623561792223695,0.19117652558675524
2012-02-06,-0.013227500921467295,-0.03064064003502298,-0.010844259589708805,0.011037532087624369,0.031073570961505315,-0.013528735863283292,-0.014434260923726239,-0.0008102879563737231,-0.05135439518478413,0.0,0.016142358945015145,0.003246750230832429,-0.003480247490658228,-0.01333334689671517,-0.0024271629291660046,0.01895303988143504,0.021533161704808235,-0.023657327259147487,0.267646432827636,-0.020224726927008163,-0.010169420294361187,-0.0033193896429214442,-0.009795909025231198,0.0008296652769912427,0.009686606808526621,-0.020583135891289683,-0.013157926579449142,-0.030893218773715758,0.018758113711165647,0.0,0.016027157754981314,0.3032921680283833
2012-02-07,-0.002680930660222125,0.012068981345664698,-0.017227898131754293,-0.011644867124022684,-0.006164420755030542,0.018285696847098132,0.015231388218264419,0.004055070690644369,0.008923237554776753,0.004789290492771103,0.004888018043285536,0.007767044826320513,0.0005820854891849248,0.0075675423777217254,-0.008921302299909728,-0.0070853665316665815,-0.01517701152715667,0.015062215228749176,-0.04068523403910029,-0.016055044617358627,-0.0024174221150801145,-0.008326481318537082,-0.002473184887729407,-0.007184387958791949,-0.004514792989000815,0.0048160417836480285,-0.018095198131742984,0.0020789835299193093,0.035555550846053,0.0021755047809064454,0.04684516386081006,-0.12535524706435364
2012-02-08,0.06182796065036045,0.01590005482544088,-0.00956174372393026,0.008836513077156605,0.010337682899334233,0.0005611800815428225,-0.0080784118368733,-0.010500826719932244,-0.007075409101562236,-0.010486144811947984,-0.020267531351994772,0.05394989672739503,-0.00232698745111104,-0.0064377177362531235,-0.008183337093661147,0.016056751457174112,-0.005993206050475486,0.02967742272892071,0.005356463605735495,0.02331007108027716,-0.00282712814333852,0.049538284066903415,0.0049586333926292525,-0.006122990827743258,-0.0005668499704916119,0.007407321121665644,-0.004849678826368331,0.017980652019082166,0.009196802764544376,-0.00506510103979485,0.022374447281221066,0.06967511896398615
2012-02-09,-0.024050624411451338,0.006707638056882015,0.0096540533075542,0.015328429157424495,-0.03410647804330558,-0.007851900742988804,-0.0005819182952655488,0.01959187249498684,0.013064092123578952,0.00192673447676861,-0.030202711623171008,-0.0012187533280166862,0.004664718687201308,0.017818588305181127,0.004125428317407698,-0.007901503254688524,-0.013781210348278394,-0.011904721001704588,0.052397091946739804,0.0017083722664346102,-0.0020251576493299783,-0.008800036426787838,-0.003289470588401344,0.00448055698451455,-0.001701514414870764,0.028979328206482524,0.0029239505167595325,0.019701084007627045,-0.008505503000546977,-0.006545413624156615,-0.00982584714160617,0.015524806917566414
2012-02-10,0.0032425389444057373,0.0005552730319662302,-0.02151398037133112,-0.021567228314158138,-0.03742936244382744,-0.010740561239205082,-0.022118577940681283,-0.04083265398398217,-0.014654162240689717,0.0,0.017918091583816187,-0.009151985583749855,-0.008705723883658645,-0.02281170989775283,-0.011503725755553806,0.006194607454807821,0.003493446508240128,-0.03551045878189574,-0.011811408252727196,-0.02671968893625931,-0.02597398199184986,-0.02098470926148599,-0.0008251014006815938,-0.003624198211936047,0.0028409594577678554,-0.032786902554941766,-0.006802691456143872,-0.01532315072641266,-0.014093138687155116,0.0029282198659044134,-0.04736125211687514,-0.03323367928193299
2012-02-13,0.018099545070549672,-0.011653733142669043,0.01058632876773391,0.011756097674821664,0.010271433102536198,0.006285749162946441,0.0035714915663653812,0.028380595961675192,0.00713865812289427,0.01826928279103801,-0.03562449118718625,0.011699540611133985,0.012295140091295842,0.004343105657593327,0.007481309608114328,0.0070355113373967715,0.005221968739069993,-0.01972384670892624,-0.05593776948361806,0.01985983577945638,-0.006250043461718424,0.0032976601177809872,0.0033030522697803377,0.026021275697337698,-0.0016998539079229324,-0.005649720597861729,0.0,0.0027063574137822233,0.008701092887672734,0.001459835214476124,-0.03787880426495127,-0.020281889612768556
2012-02-14,0.006984074699036391,0.006176326266919885,0.004029024282807603,0.013071841927089212,0.011619520528185268,0.03236795429122008,0.01364174634960369,-0.003246586292208531,-0.012404074898751727,0.038715754627436594,-0.0021730179883449052,0.00669509260414114,0.005205219229250213,0.0027026642491772,0.0016502028013631875,-0.001746536971511059,0.0008658206681120273,-0.00536553716335475,0.04432748027885425,-0.02348224935496579,-0.012578604406595195,0.013147042031044887,-0.009876534100961343,0.02399779717389383,0.017026007562284784,0.009178459423118124,0.002935394538880365,0.021592486848045933,-0.012939018683540193,0.02696797423272046,0.0019685188729112735,-0.038596455711112254
2012-02-15,-0.012610328726011977,-0.0027902423474224225,-0.006420539603621989,-0.007885264643525125,0.015075367391889527,0.02915284765677284,0.007021422565862689,-0.0024431741773015547,0.010167469095418102,-0.00545458360151807,-0.013937269494084026,-0.016324104535733186,-0.004027600587129809,0.005390861908633804,-0.004942373799000865,-0.02012226977944276,0.024221429308605158,0.00606874139591107,0.028582532397780858,-0.0011730753136305339,0.011040349332316568,0.03649637313931842,-0.00498748688895978,0.012516693282303537,0.010044862368995267,-0.00996130712676957,0.030243943377239013,0.005284010692994334,0.0049937679288316605,-0.0028389408089936063,0.021610978638541,0.020073016994806903
2012-02-16,-0.019157070039645063,-0.01958588012281426,-0.00969304397817461,0.00867050953263715,0.0028288382661261213,0.006948213494201605,-0.016850724356820446,-0.0073469521856200926,-0.02723499710453403,-0.00457031434902444,-0.02252651248369819,-0.054087241125520324,-0.002310745777745926,0.00536195634243164,-0.028973541695383465,-0.010714421973672117,0.004222989027912627,0.017426288988409366,-0.03789687776299111,0.023488010716096408,-0.03863922973877698,0.015649461690842914,-0.012531375844473835,-0.009731786456080416,0.003314923548906279,-0.0074364850758569245,-0.01420459907614613,0.0026281183410803433,0.00993790825016383,0.0,-0.00048079575999271373,-0.02683364781269082
2012-02-17,-0.011067682160097125,0.010844779500574386,0.03915167481853343,0.02148998175698802,0.0063470064826529615,-0.018046717082493613,-0.001773045873857182,0.01644739866405165,0.047474057505109135,0.000918207060815357,0.004518770233259417,-0.013645241837610733,0.004053253790896827,0.015466629503000373,0.012787773065504604,0.0018049684130527766,0.0008409819107477734,0.01515151634137113,0.01312989741413495,0.1589213686511992,0.03014416980652168,0.02465331220342115,-0.0008459623913440462,0.0015936625673855787,-0.0005508788059467307,0.04671679601491374,0.027857825754447063,0.007208365336001554,0.01968016280498719,-0.002135246293184956,0.01491101411833573,-0.005514744392057569
2012-02-20,0.01909145730094486,-0.003387940072259288,0.003924661823637932,0.0,0.050455451613106606,0.005405426025390625,0.01716998115127799,0.02588992832918602,0.012202266298245057,-0.006421990575597558,0.04588396215779045,-0.009222699678896662,0.006920353565674997,0.012079820620884751,0.0050504600475087535,0.024324693475498593,0.016806787340397866,0.015574333876518187,-0.021599585617181116,-0.031683173809270326,0.017387569413626736,0.00526322035155391,-0.0008467594010602708,0.022010105905563737,0.0016530263556244762,0.005894547677490758,0.06728974578161773,0.016916085284172322,0.004825100270974714,-0.0028530304158856934,0.014217982544133978,0.08687620707672195
2012-02-21,0.0012919730485350112,-0.0005665311778222382,0.00234556161537669,-0.009116284523958629,-0.006004039538277661,0.006451555345359905,-0.011641441344054426,0.056782523250836325,-0.00803670430742165,0.0064634991059413505,0.0,0.015957479693600396,-0.0017181432342429082,-0.005189438919198319,-0.0033500806749394707,0.002638821032176608,0.009917345601315297,-0.023642210050264456,-0.006620492215383522,0.1175869845394204,0.011671578646082592,-0.0014959461305932287,0.004237304231073047,-0.004929978640349941,-0.0027503239126633883,-0.007534561130439488,-0.00963219404048754,-0.010236714410787662,-0.0060023952051248,0.008583665735105939,-0.013084034343688988,-0.023129277849600727
2012-02-22,-0.009677410423445276,0.03514734409618381,-0.01014041478436245,-0.013446615775860038,-0.01677850054940877,-0.0026708995135955593,-0.0135453413508968,-0.053731512398751624,-0.023148235531497363,0.005504625845554889,-0.006451596495925749,-0.012434589948519204,0.00401604667806188,-0.006781392933151165,0.04117653281513278,-0.016666712550139184,0.03191484297268854,-0.030759195440275833,-0.008889365747270395,-0.05260750403353831,0.02719405994905877,-0.014981282263932805,0.0016877218097501867,-0.01121253972475833,-0.00827366197503554,0.009700828257541483,-0.021220222448109727,0.01422102841351447,-0.018719817500369884,-0.010638287978706695,-0.03835231522888405,0.00974934420362672
2012-02-23,-0.017589544622833797,-0.010405221497521988,0.0,-0.032281291480988794,-0.03549479642266806,-0.01339046593349702,-0.00835814284693126,-0.04100945551083324,-0.020142077141182546,0.011861324269018647,-0.01255415198001364,0.002650807064300098,-0.003999982561383897,-0.014705833738127727,-0.006456813679522444,-0.0062444477705476675,-0.016653453121687756,-0.022282237380557235,-0.026907431062423548,0.0062771660171458965,-0.02647412111242875,-0.011406850951801162,-0.027801173284553227,0.0,0.0038933764284379,-0.04469534167835443,-0.02348683670958751,-0.014021626465149817,-0.0012307533851037,-0.00358422602149977,-0.06203836167450072,-0.03482760939671714
2012-02-24,0.0026524857152410153,-0.009407901919850081,0.005516205737843061,0.015567124680248456,0.008492520407694215,0.008686202320814518,-0.0018061367914239401,0.00904606926522833,0.018137800511178526,0.011722282475404855,0.008329703573264347,0.007931239010763091,0.00803209335612376,0.0165245083870047,-0.007311141309505609,0.0035903835582862254,0.01612909428163012,0.029005563978508064,0.04101676107535912,-0.0038388363709582762,0.023485752255300252,0.0,0.01559794677389914,-0.0013185161494853048,0.0,-0.0021862173614858316,0.00832554999260271,-0.01616030999901308,0.06839182998449256,0.004316576995265553,0.02204716117133776,0.014648048949829517
2012-02-27,0.007936563626580018,0.02234641447752228,-0.015673965962198277,-0.0051094015951062,-0.041403437667086984,-0.0258342058238602,0.010856573661937041,0.008964971511970399,-0.009501178501326923,-0.00445634487922375,-0.015652200450067988,-0.009180287989323799,-0.009106422890789334,-0.014158402314345397,-0.009819957687141612,-0.0026835589984575137,0.00317460005095338,-0.004026873774004458,-0.04161175957073837,-0.06406551917196635,-0.012479830642181944,-0.015384548844544543,-0.011945421513053112,-0.0002640673899979573,0.0027701322590165667,-0.02278688559390829,-0.01743115477364754,-0.03482264634342036,0.027681648767627465,0.0078795972536434,-0.023112388702169806,-0.012323890306294882
2012-02-28,-0.009842588205680403,-0.010929016211355558,0.0007961206109436958,0.011738770576282587,-0.004392516633579979,0.017679540777901126,0.014319774901338844,0.013731936330739547,0.027577882257587172,0.00268574151891543,-0.007067131259962167,0.0026472193270206112,-0.0022974732067362336,-0.0010637538040485506,0.0024793166963146263,0.003587165191149211,0.0071201895940704585,-0.006738538195251609,-0.02540315941832072,-0.013896011826445287,0.01263754506431769,0.0007812041826675831,-0.00949910685681954,0.005018445576943531,-0.0005527049270731554,0.002242097806055776,0.07002801095505551,-0.006807313182564445,-0.017957321333733955,0.002842976450191159,0.009463643790073029,-0.027451030057484838
2012-02-29,0.001325443031584772,-0.0005524461615266096,0.0,0.016678774271959185,0.01470592457453579,0.019544006995682484,0.03235270040437266,0.00637442796858223,-0.009918324524364697,0.002678547632328998,-0.021352293238907083,-0.005940556975706723,-0.0034543103276939435,0.004792345085408822,-0.0032976060573491894,0.00714954983876348,0.012568798652000446,-0.008819546571204318,0.045497160635474154,-0.008872630412069094,-0.015700497118100953,0.011709608726393705,-0.006102933467208027,-0.0021024659674322432,0.004422516547031741,-0.028635565390035977,-0.022687628971760132,0.0006854166399758999,-0.011428560529436416,0.002126166514845984,0.017187457712174226,-0.012096771726701983
2012-03-01,-0.03176702639574469,0.004975093232339134,0.020684187366280637,0.03138364712765962,0.10507249964893184,0.011714552998442374,0.025641176382525055,0.057798909549973354,0.031231626876285556,0.008014261465407735,-0.0009091117165305196,0.03253645698602825,0.01617566119493019,0.027556918542388065,0.04135649244743589,-0.003548969893681919,0.003878916658559106,0.04449011550164683,0.009066662050722929,0.01158502086036961,0.02453995208030202,0.04012346477731321,0.0008772130891636643,0.013958393140709457,0.018161841009442403,0.04882562131703727,-0.004464302820210819,0.024657510087065182,0.003468163402445379,0.025459697650177526,0.05785978161872318,0.07198516160577872
