,values
2016-07-08,9.118903067973505e-06
2016-07-11,9.119260970502519e-06
2016-07-12,5.910190888737359e-07
2016-07-13,2.852751773530878e-06
2016-07-14,2.8561783028857116e-06
2016-07-15,2.8934119582588563e-06
2016-07-18,9.117797978743326e-06
2016-07-19,9.150501473245311e-06
2016-07-20,9.121418432766026e-06
2016-07-21,9.121130274199092e-06
2016-07-22,9.118034584113136e-06
2016-07-25,9.146096855859047e-06
2016-07-26,9.146096855859047e-06
2016-07-27,9.146096855859047e-06
2016-07-28,9.14070618150582e-06
2016-07-29,9.121418432766026e-06
2016-08-02,5.93825842510971e-07
2016-08-03,9.150501473245311e-06
2016-08-04,9.142359398908956e-06
2016-08-05,9.153012756654992e-06
2016-08-08,9.153012756654992e-06
2016-08-09,9.150501473245311e-06
2016-08-10,9.116958882421292e-06
2016-08-11,9.117911774372795e-06
2016-08-12,9.146096855859047e-06
2016-08-16,8.220625984962816e-07
2016-08-17,9.116706489418403e-06
2016-08-18,8.174108764502669e-07
2016-08-19,9.116749684884017e-06
2016-08-22,9.161986973641704e-06
2016-08-23,9.144152295267723e-06
2016-08-24,9.116570262019445e-06
2016-08-25,9.119076379142667e-06
2016-08-26,5.985818817022059e-07
2016-08-30,9.116600512033055e-06
2016-08-31,9.150501473245311e-06
2016-09-01,9.14415229526772e-06
2016-09-02,9.146096855859045e-06
2016-09-05,9.146096855859045e-06
2016-09-06,6.021875108549325e-07
2016-09-07,9.148200657923882e-06
2016-09-08,6.066593282600648e-07
2016-09-09,2.605445305481645e-07
2016-09-12,6.1225139968544e-07
2016-09-13,6.042975040828162e-07
2016-09-14,9.146096855859047e-06
2016-09-15,6.058414227303871e-07
2016-09-16,9.146096855859047e-06
2016-09-19,1.715011065400473e-07
2016-09-20,9.116706489418412e-06
2016-09-21,9.116522262462119e-06
2016-09-22,9.142359398908956e-06
2016-09-23,9.142359398908956e-06
2016-09-26,9.14415229526772e-06
2016-09-27,4.805629023481498e-07
2016-09-28,1.326808645307946e-06
2016-09-29,1.326808645307946e-06
2016-09-30,1.360790259173903e-06
2016-10-04,3.579000454158284e-06
2016-10-05,1.360790259173903e-06
2016-10-06,5.586344000985369e-07
2016-10-07,3.2540803492235664e-07
2016-10-10,9.150501473245316e-06
2016-10-11,1.93422432311771e-06
2016-10-12,1.2753489972920589e-05
2016-10-13,1.2753489972920589e-05
2016-10-14,1.2753489972920589e-05
2016-10-17,1.767802670955473e-06
2016-10-18,1.2753489972920589e-05
2016-10-19,1.2753489972920589e-05
2016-10-20,3.580222862906572e-06
2016-10-21,1.3268086453079459e-06
2016-10-24,1.3268086453079459e-06
2016-10-25,1.3268086453079459e-06
2016-10-26,9.142359398908956e-06
2016-10-27,1.2955912811843459e-06
2016-10-28,1.1515951008849162e-06
2016-10-31,1.2751695401056888e-05
2016-11-01,9.14415229526772e-06
2016-11-02,7.976997163335044e-07
2016-11-03,9.140706181505818e-06
2016-11-04,9.14070618150582e-06
2016-11-07,7.976997163335044e-07
2016-11-08,9.136411823917568e-06
2016-11-09,2.573646571897503e-07
2016-11-10,8.594100297322974e-07
2016-11-11,8.594100297322974e-07
2016-11-14,6.434821676383347e-07
2016-11-15,8.594100297322974e-07
2016-11-16,8.594100297322974e-07
2016-11-17,5.725395152497442e-07
2016-11-18,5.725395152497442e-07
2016-11-21,5.340101624714709e-07
2016-11-22,9.146096855859045e-06
2016-11-23,9.146096855859045e-06
2016-11-24,9.146096855859045e-06
2016-11-25,9.146096855859047e-06
2016-11-28,9.146096855859045e-06
2016-11-29,9.146096855859047e-06
2016-11-30,8.594100297322976e-07
2016-12-01,8.324295563556848e-07
2016-12-02,9.117019157805461e-06
2016-12-05,8.305572325978899e-07
2016-12-06,8.324295563556848e-07
2016-12-07,1.0755165778526348e-05
2016-12-08,9.457873109009797e-07
2016-12-09,8.45504588259104e-07
2016-12-12,8.455045882591039e-07
2016-12-13,9.150501473245316e-06
2016-12-14,9.121732636898864e-06
2016-12-15,9.150501473245316e-06
2016-12-16,9.150501473245311e-06
2016-12-19,9.150501473245311e-06
2016-12-20,1.075516577852635e-05
2016-12-21,1.075076107650535e-05
2016-12-22,9.146096855859047e-06
2016-12-23,9.150501473245311e-06
2016-12-28,6.45814499149357e-07
2016-12-29,8.744716170257772e-07
2016-12-30,6.796787852293772e-07
2017-01-03,8.744716170257776e-07
2017-01-04,9.898613873448452e-07
2017-01-05,8.201473342433159e-07
2017-01-06,9.1695347862484e-06
2017-01-09,6.105394559328382e-07
2017-01-10,6.058414227303874e-07
2017-01-11,6.233375490301646e-07
2017-01-12,9.165558822999805e-06
2017-01-13,6.72156505500639e-07
2017-01-16,6.72156505500639e-07
2017-01-17,6.72156505500639e-07
2017-01-18,9.14070618150582e-06
2017-01-19,6.653476247725856e-07
2017-01-20,8.977102040080979e-07
2017-01-23,2.0166771132215015e-07
2017-01-24,8.422539569877615e-07
2017-01-25,5.903253427541919e-07
2017-01-26,9.153012756654996e-06
2017-01-27,6.911359356236352e-07
2017-01-30,6.258052785876848e-07
2017-01-31,2.7928238882971624e-07
2017-02-01,7.754099253880159e-07
2017-02-02,6.901195573814426e-07
2017-02-03,7.754099253880159e-07
2017-02-06,7.754099253880159e-07
2017-02-07,7.656238699534688e-07
2017-02-08,1.0739851198958964e-05
2017-02-09,1.0739851198958964e-05
2017-02-10,3.5790004541582835e-06
2017-02-13,7.334757206996269e-07
2017-02-14,3.052390554807182e-07
2017-02-15,3.052390554807182e-07
2017-02-16,9.898613873448452e-07
2017-02-17,4.5404641835718965e-06
2017-02-20,9.16832134391954e-06
2017-02-21,9.142597863284548e-06
2017-02-22,1.2110967423171516e-06
2017-02-23,8.385576890490059e-07
2017-02-24,1.0736695537703426e-05
2017-02-27,7.979930468582931e-07
2017-02-28,6.955196564515367e-07
2017-03-01,1.0735738343676819e-05
2017-03-02,7.510830950721242e-07
2017-03-03,1.0741074119289464e-05
2017-03-06,7.882430426933885e-07
2017-03-07,7.926836749269367e-07
2017-03-08,6.968387027562752e-07
2017-03-09,1.0738714523956756e-05
2017-03-10,8.738876160533815e-07
2017-03-13,9.457873109009797e-07
2017-03-14,8.738876160533815e-07
2017-03-15,6.911639821844929e-07
2017-03-16,8.738876160533815e-07
2017-03-17,1.1147482746817464e-06
2017-03-20,8.357906605223572e-07
2017-03-21,8.357906605223572e-07
2017-03-22,8.357906605223572e-07
2017-03-23,8.357906605223572e-07
2017-03-24,6.947441958448307e-07
2017-03-27,6.947441958448307e-07
2017-03-28,7.208133878092019e-07
2017-03-29,7.208133878092017e-07
2017-03-30,8.357906605223572e-07
2017-03-31,7.11470298425354e-07
2017-04-03,8.357906605223572e-07
2017-04-04,8.247908731561803e-07
2017-04-05,7.107207962071245e-07
2017-04-06,7.107207962071245e-07
2017-04-07,7.149078719584563e-07
2017-04-10,7.149078719584563e-07
2017-04-11,7.127093195805425e-07
2017-04-12,8.979803451598454e-07
2017-04-13,7.127093195805425e-07
2017-04-18,7.127093195805425e-07
2017-04-19,2.044721812794862e-07
2017-04-20,7.127093195805425e-07
2017-04-21,7.127093195805425e-07
2017-04-24,2.2165892763539315e-07
2017-04-25,1.6898434195972421e-07
2017-04-26,2.0487049049729594e-07
2017-04-27,2.0487049049729594e-07
2017-04-28,6.93941257688256e-08
2017-05-02,8.022661190860282e-07
2017-05-03,6.911359356236352e-07
2017-05-04,6.911359356236352e-07
2017-05-05,6.907324185931332e-07
2017-05-08,8.129407002726962e-07
2017-05-09,7.334757206996269e-07
2017-05-10,7.316362936015194e-07
2017-05-11,7.169928860099576e-07
2017-05-12,7.316362936015194e-07
2017-05-15,6.911359356236352e-07
2017-05-16,6.901650802865202e-07
2017-05-17,7.146614356236352e-07
2017-05-18,6.901650802865202e-07
2017-05-19,7.17317543336167e-07
2017-05-22,1.0672086424491726e-06
2017-05-23,1.0460165424327041e-06
2017-05-24,1.0460165424327041e-06
2017-05-26,7.799555234448838e-07
2017-05-30,7.799555234448838e-07
2017-05-31,7.799555234448838e-07
2017-06-01,6.902427994251997e-07
2017-06-02,7.926836749269368e-07
2017-06-06,7.149078719584563e-07
2017-06-07,6.936865086710349e-07
2017-06-08,7.149078719584563e-07
2017-06-09,8.075146486314548e-07
2017-06-12,7.37333447301689e-07
2017-06-13,7.37333447301689e-07
2017-06-14,7.394074168958557e-07
2017-06-15,7.17317543336167e-07
2017-06-16,7.017625224707633e-07
2017-06-19,7.840280658194135e-07
2017-06-20,6.982851997493744e-07
2017-06-21,6.900818206143629e-07
2017-06-22,7.72433005959913e-07
2017-06-23,6.900818206143629e-07
2017-06-26,7.088798870884788e-07
2017-06-27,7.107207962071245e-07
2017-06-28,6.905820588601279e-07
2017-06-29,9.253021610802266e-07
2017-06-30,1.0672086424491715e-06
2017-07-03,6.901195573814426e-07
2017-07-04,7.135565612335377e-07
2017-07-05,7.017625224707633e-07
2017-07-06,7.120478519601386e-07
2017-07-07,6.916790265461595e-07
2017-07-10,7.703179665513386e-07
2017-07-11,7.198826534534572e-07
2017-07-12,7.198826534534572e-07
2017-07-13,7.900722388091484e-07
2017-07-14,7.707375116385682e-07
2017-07-17,7.900722388091484e-07
2017-07-18,7.900722388091484e-07
2017-07-19,7.201378033504455e-07
2017-07-20,6.906597662325484e-07
2017-07-21,6.915751676062351e-07
2017-07-24,6.906597662325484e-07
2017-07-25,7.201378033504455e-07
2017-07-26,6.906597662325484e-07
2017-07-27,7.089189605728426e-07
2017-07-28,7.089189605728426e-07
2017-07-31,7.498949883124598e-07
2017-08-02,6.941677960363017e-07
2017-08-03,7.500027913836819e-07
2017-08-04,8.036980776267914e-07
2017-08-07,8.036980776267914e-07
2017-08-08,8.036980776267914e-07
2017-08-09,7.989128984014566e-07
2017-08-10,6.930921943488135e-07
2017-08-11,6.946363821618257e-07
2017-08-14,7.157118430501701e-07
2017-08-16,7.073980577100526e-07
2017-08-17,7.073980577100526e-07
2017-08-18,7.073980577100525e-07
2017-08-21,7.550729872463515e-07
2017-08-22,8.555189796997973e-07
2017-08-23,8.555189796997973e-07
2017-08-24,8.555189796997973e-07
2017-08-25,8.555189796997973e-07
2017-08-29,8.555189796997976e-07
2017-08-30,8.555189796997976e-07
2017-08-31,9.207469897199319e-07
2017-09-01,9.207469897199319e-07
2017-09-04,7.756371563675274e-07
2017-09-05,7.689669946948788e-07
2017-09-06,7.748298949107062e-07
2017-09-07,7.853411699391741e-07
2017-09-08,7.78188653805969e-07
2017-09-11,7.78188653805969e-07
2017-09-12,6.951578649752318e-07
2017-09-13,7.691023709666883e-07
2017-09-14,7.660375922266237e-07
2017-09-15,7.722784652082052e-07
2017-09-18,7.756371563675274e-07
2017-09-19,7.691110996678425e-07
2017-09-20,7.70693661876289e-07
2017-09-21,6.960260412111995e-07
2017-09-22,6.960260412111995e-07
2017-09-25,6.960260412111995e-07
2017-09-26,6.978765241929413e-07
2017-09-27,6.948800504609489e-07
2017-09-28,7.032697013186487e-07
2017-09-29,1.0649968946271302e-06
2017-10-02,1.0649968946271302e-06
2017-10-03,7.340761991623985e-07
2017-10-04,8.447273293270592e-07
2017-10-05,8.253245468928598e-07
2017-10-06,7.202706059107362e-07
2017-10-09,7.202706059107362e-07
2017-10-10,6.995153352927654e-07
2017-10-11,9.764841468660198e-07
2017-10-12,8.266551008138914e-07
2017-10-13,6.909295347696152e-07
2017-10-16,6.909295347696152e-07
2017-10-17,6.909295347696152e-07
2017-10-18,8.230445461219201e-07
2017-10-19,8.388085932939959e-07
2017-10-20,8.388085932939959e-07
2017-10-23,6.995554437723238e-07
2017-10-24,6.962538721292295e-07
2017-10-25,6.962538721292295e-07
2017-10-26,8.212342016531448e-07
2017-10-27,8.763808411542894e-07
2017-10-30,9.77561956706276e-07
2017-10-31,9.77561956706276e-07
2017-11-01,8.677137458253215e-07
2017-11-02,8.030915758540042e-07
2017-11-03,8.712182442995513e-07
2017-11-06,8.030915758540042e-07
2017-11-07,6.976414504707455e-07
2017-11-08,8.712182442995513e-07
2017-11-09,8.220672230255659e-07
2017-11-10,8.761753328188958e-07
2017-11-13,7.259841131200388e-07
2017-11-14,6.934431372236382e-07
2017-11-15,8.72819699242949e-07
2017-11-16,8.642315790632268e-07
2017-11-17,7.335684898925726e-07
2017-11-20,7.340717293485703e-07
2017-11-21,7.336302725387448e-07
2017-11-22,6.977602456714124e-07
2017-11-23,8.262694398867604e-07
2017-11-24,7.272958641637811e-07
2017-11-27,7.179428608613659e-07
2017-11-28,8.484529229747519e-07
2017-11-29,9.090710005964543e-07
2017-11-30,9.103448078980718e-07
2017-12-01,8.541629036772897e-07
2017-12-04,1.1632723093374623e-06
2017-12-05,7.088358399384253e-07
2017-12-06,8.535205011245605e-07
2017-12-07,8.53736796295266e-07
2017-12-08,8.015836069986637e-07
2017-12-11,7.370596530781848e-07
2017-12-12,7.432229985176387e-07
2017-12-13,8.992046489676832e-07
2017-12-14,8.985192337170932e-07
2017-12-15,7.343111494042459e-07
2017-12-18,6.934723812410167e-07
2017-12-19,7.896233834542434e-07
2017-12-20,7.891780480091994e-07
2017-12-21,8.555189796997973e-07
2017-12-22,7.548842934807994e-07
2017-12-27,8.98432908132049e-07
2017-12-28,7.316971857585068e-07
2017-12-29,9.209815169978425e-07
2018-01-03,8.992046489676832e-07
2018-01-04,8.41862955668785e-07
2018-01-05,8.330293222535615e-07
2018-01-08,9.234541236664997e-07
2018-01-09,8.98474837986522e-07
2018-01-10,8.9800617209635e-07
2018-01-11,7.441562193981769e-07
2018-01-12,8.981446906280078e-07
2018-01-15,7.914922490123581e-07
2018-01-16,8.162608903951016e-07
2018-01-17,7.205821373537645e-07
2018-01-18,7.675228163475897e-07
2018-01-19,7.672610157280029e-07
2018-01-22,9.25593294700376e-07
2018-01-23,7.673189338795709e-07
2018-01-24,7.146919003384024e-07
2018-01-25,7.758027494563755e-07
2018-01-26,9.25593294700376e-07
2018-01-29,9.25593294700376e-07
2018-01-30,9.25593294700376e-07
2018-01-31,9.25593294700376e-07
2018-02-01,9.031277753320679e-07
2018-02-02,7.630249638984172e-07
2018-02-05,7.630249638984172e-07
2018-02-06,7.130216541571255e-07
2018-02-07,7.159753005171191e-07
2018-02-08,9.208194754850677e-07
2018-02-09,9.214066694015821e-07
2018-02-12,9.216684163752731e-07
2018-02-13,8.98474837986522e-07
2018-02-14,9.214066694015818e-07
2018-02-15,3.092761890433552e-07
2018-02-16,9.464001256537026e-07
2018-02-19,9.216684163752734e-07
2018-02-20,9.210296269889961e-07
2018-02-21,9.210296269889961e-07
2018-02-22,9.210296269889961e-07
2018-02-23,3.091920837045472e-07
2018-02-26,6.981059881184091e-07
2018-02-27,9.470398226380748e-07
2018-02-28,8.146493428600411e-07
2018-03-01,7.312094407802887e-07
2018-03-02,7.20034451900006e-07
2018-03-05,7.673529337155259e-07
2018-03-06,7.277070530398186e-07
2018-03-07,9.75331550604933e-07
2018-03-08,7.501845283233459e-07
2018-03-09,7.43009081441411e-07
2018-03-12,7.695761303195182e-07
2018-03-13,7.695761303195182e-07
2018-03-14,7.695761303195182e-07
2018-03-15,7.768011053184525e-07
2018-03-16,8.194477349331853e-07
2018-03-19,7.088814493541038e-07
2018-03-20,7.057007290617044e-07
2018-03-21,7.057382957618001e-07
2018-03-22,7.089549468963252e-07
2018-03-23,7.562371619719795e-07
2018-03-26,7.562371619719795e-07
2018-03-27,7.392379742488544e-07
2018-03-28,7.550489282162146e-07
2018-03-29,7.153015055965266e-07
2018-04-03,8.069254692390071e-07
2018-04-04,8.069365697441147e-07
2018-04-05,7.073480565645268e-07
2018-04-06,8.282048219332045e-07
2018-04-09,8.309306670634922e-07
2018-04-10,4.0886349622462075e-07
2018-04-11,9.32206669495637e-07
2018-04-12,1.4047361714453912e-06
2018-04-13,9.109322050766329e-07
2018-04-16,7.068212478816991e-07
2018-04-17,9.128683921186384e-07
2018-04-18,7.067354434204823e-07
2018-04-19,6.028768228834555e-07
2018-04-20,6.193859481479077e-07
2018-04-23,1.6634865569986158e-06
2018-04-24,6.147690774914272e-07
2018-04-25,4.002693887437741e-07
2018-04-26,1.271761993602397e-06
2018-04-27,1.5593244367701477e-06
2018-04-30,9.669782884778175e-07
2018-05-02,8.905689644179508e-07
2018-05-03,4.7359898358724405e-07
2018-05-04,4.7359898358724405e-07
2018-05-08,2.1902651100930016e-06
2018-05-09,6.332617493629363e-07
2018-05-11,6.159916814524527e-07
2018-05-14,6.331770755076787e-07
