,values
2014-03-12,0.22555160238050637
2014-03-13,0.2293840941970346
2014-03-14,0.2294073104991334
2014-03-17,0.23128328920272168
2014-03-18,0.23168868876445337
2014-03-19,0.2287071267534103
2014-03-20,0.22891095859013164
2014-03-21,0.22903226218089787
2014-03-24,0.229367761296362
2014-03-25,0.22886973520446385
2014-03-26,0.22838639648448958
2014-03-27,0.2287234731012603
2014-03-28,0.2293655094495029
2014-03-31,0.22613418053704112
2014-04-01,0.2269182461429482
2014-04-02,0.22793942162759928
2014-04-03,0.22980139225048615
2014-04-04,0.23072791362422065
2014-04-07,0.2319649343485418
2014-04-08,0.2309311046223199
2014-04-09,0.2362411564002191
2014-04-10,0.23815252256305494
2014-04-11,0.23932756179370981
2014-04-14,0.2387838845096713
2014-04-15,0.23856834366302598
2014-04-16,0.23947558140186465
2014-04-17,0.23664849674590138
2014-04-22,0.240772378805075
2014-04-23,0.24273166603847962
2014-04-24,0.2454604421686204
2014-04-25,0.24742767201788632
2014-04-28,0.2482000519442516
2014-04-29,0.24750712839744735
2014-04-30,0.24723912586078228
2014-05-02,0.24922883804471682
2014-05-06,0.2500785153576361
2014-05-07,0.25060526130339883
2014-05-08,0.2519268404700891
2014-05-09,0.24672278134725786
2014-05-12,0.24720228839093306
2014-05-13,0.25173878577481945
2014-05-14,0.24963565705548088
2014-05-15,0.25063195946048905
2014-05-16,0.2515809856857496
2014-05-19,0.2512841099265096
2014-05-20,0.2514536388190384
2014-05-21,0.25124574911958025
2014-05-22,0.25111171174913727
2014-05-23,0.2512816131556478
2014-05-27,0.25054464049055086
2014-05-28,0.2501369879540066
2014-05-30,0.24737156684775913
2014-06-02,0.2474984776071311
2014-06-03,0.246577394671328
2014-06-04,0.24683256361769196
2014-06-05,0.24665356367313707
2014-06-06,0.24675623546535697
2014-06-10,0.24631858807708706
2014-06-11,0.24660324777303666
2014-06-12,0.24693501686605113
2014-06-13,0.24882663288740092
2014-06-16,0.24876516035292742
2014-06-17,0.24918279886629396
2014-06-18,0.24936735935997068
2014-06-19,0.24977290012872994
2014-06-20,0.2495906468136099
2014-06-23,0.2494611599198849
2014-06-24,0.24988704273521994
2014-06-25,0.24903450060057866
2014-06-26,0.24926618123446306
2014-06-27,0.24916525462621933
2014-06-30,0.24703669632108602
2014-07-01,0.24939952434019777
2014-07-02,0.25011427797148095
2014-07-03,0.2500749349408661
2014-07-04,0.25038296997414644
2014-07-07,0.24968854829337536
2014-07-08,0.24867035090777873
2014-07-09,0.24906264040594517
2014-07-10,0.2502216339964913
2014-07-11,0.24945387205605113
2014-07-14,0.2490456167494914
2014-07-15,0.24944665792282417
2014-07-16,0.24969109156574423
2014-07-17,0.2496580061428887
2014-07-18,0.2504287364660303
2014-07-21,0.2515439437826918
2014-07-22,0.24997225024590453
2014-07-23,0.25143919629827516
2014-07-24,0.24728849704049366
2014-07-25,0.2470090564468146
2014-07-28,0.2489440409346106
2014-07-29,0.250070779839458
2014-07-30,0.2502159025360585
2014-07-31,0.24950068087638624
2014-08-04,0.24412130711861502
2014-08-05,0.2451602892376635
2014-08-06,0.2400681378304459
2014-08-07,0.24036574641257702
2014-08-08,0.2398904303825197
2014-08-11,0.24120999169697105
2014-08-12,0.2407847456250686
2014-08-13,0.2410505208599767
2014-08-14,0.2409353969518837
2014-08-18,0.24151652968728796
2014-08-19,0.24096200188399994
2014-08-20,0.24464897046526296
2014-08-21,0.24435707447165805
2014-08-22,0.24382197706166095
2014-08-26,0.24056320182408655
2014-08-27,0.24049148250037602
2014-08-28,0.2404987285936111
2014-08-29,0.24723643160267872
2014-09-01,0.24570519394149817
2014-09-02,0.24507262892028814
2014-09-03,0.24392024677657606
2014-09-04,0.24544905384688046
2014-09-05,0.24425063651317636
2014-09-08,0.24436346002427095
2014-09-09,0.24456056337240467
2014-09-10,0.23676387673371965
2014-09-11,0.23902790087245804
2014-09-12,0.23944133510577129
2014-09-15,0.24080166719783558
2014-09-16,0.24000211094902854
2014-09-17,0.23989790407704606
2014-09-18,0.23998257986181357
2014-09-19,0.23838105788106456
2014-09-22,0.23836480092579812
2014-09-23,0.2372488453936274
2014-09-24,0.2372712142468181
2014-09-25,0.2370867467816446
2014-09-26,0.2371283320774297
2014-09-29,0.2373413068287824
2014-09-30,0.23851827379721718
2014-10-01,0.23775737275110914
2014-10-02,0.23960649919923574
2014-10-06,0.23724812202283183
2014-10-07,0.23723701989959273
2014-10-08,0.23590244028202517
2014-10-09,0.23698586347216147
2014-10-10,0.23673605386366148
2014-10-13,0.2353667998075415
2014-10-14,0.2355869282304667
