,values
2015-08-28,0.04997734088654077
2015-08-31,0.050007849547169345
2015-09-01,0.050292409668055045
2015-09-02,0.05041345532526956
2015-09-03,0.05041420435160076
2015-09-04,0.05041695134644091
2015-09-08,0.0505408466533674
2015-09-09,0.050710521661357456
2015-09-10,0.0507967966852206
2015-09-11,0.05082372005438251
2015-09-14,0.05074883419543894
2015-09-15,0.05084962236050865
2015-09-16,0.05074689376030314
2015-09-17,0.05087039047929576
2015-09-18,0.050961050092112554
2015-09-21,0.051049366090012115
2015-09-22,0.05125282558867962
2015-09-23,0.0512148090684423
2015-09-24,0.05113034137121391
2015-09-25,0.05111486978227117
2015-09-28,0.05234022907239961
2015-09-29,0.052614586845316495
2015-09-30,0.052952875830412895
2015-10-01,0.05310866332333522
2015-10-02,0.05302147419182283
2015-10-05,0.052862620852795666
2015-10-06,0.05291837809644563
2015-10-07,0.05291692204173567
2015-10-08,0.052965364052703696
2015-10-09,0.05300411470529352
2015-10-12,0.05309648351773974
2015-10-13,0.053093563404333195
2015-10-14,0.053026683274268877
2015-10-15,0.05297770689816987
2015-10-16,0.05274778963816336
2015-10-19,0.05258027494352137
2015-10-20,0.052545266549873446
2015-10-21,0.052441215047710835
2015-10-22,0.052725103907453025
2015-10-23,0.05281245002063008
2015-10-26,0.05276097285137977
2015-10-27,0.052751720311692805
2015-10-28,0.052657235069196597
2015-10-29,0.05233128233667731
2015-10-30,0.05223073322696933
2015-11-02,0.05233023844189858
2015-11-03,0.052293740751441165
2015-11-04,0.0523467796051287
2015-11-05,0.0520771614334322
2015-11-06,0.05197909481678721
2015-11-09,0.051992982890136895
2015-11-10,0.05200135653667666
2015-11-11,0.05203933332132534
2015-11-12,0.05207132454218094
2015-11-13,0.05210227751237817
2015-11-16,0.052176701331880425
2015-11-17,0.05216228613604486
2015-11-18,0.05208910677040175
2015-11-19,0.05191327036439982
2015-11-20,0.051964958494665925
2015-11-23,0.05194725270766922
2015-11-24,0.05213716840279381
2015-11-25,0.05210317984897396
2015-11-27,0.05211836719633853
2015-11-30,0.051977611006769606
2015-12-01,0.05211253491941935
2015-12-02,0.05208527803310997
2015-12-03,0.05190411540761951
2015-12-04,0.05184057985647771
2015-12-07,0.05175565513034006
2015-12-08,0.05164596429951121
2015-12-09,0.051429058248564315
2015-12-10,0.051314962846329124
2015-12-11,0.0513189683944074
2015-12-14,0.051366304555063844
2015-12-15,0.05154592465075752
2015-12-16,0.05163445386088833
2015-12-17,0.051789314439932364
2015-12-18,0.05183196964788464
2015-12-21,0.05197868989500391
2015-12-22,0.05206471690452385
2015-12-23,0.052042958602363534
2015-12-24,0.05203634991643002
2015-12-28,0.05210416948656702
2015-12-29,0.05202446601080627
2015-12-30,0.05189965949350377
2015-12-31,0.052257936559533945
2016-01-04,0.052499477634472026
2016-01-05,0.052489042192742925
2016-01-06,0.05260030970521592
2016-01-07,0.052529651200073794
2016-01-08,0.052436994194867574
2016-01-11,0.05222975616287464
2016-01-12,0.05213724018283537
2016-01-13,0.05242899332836078
2016-01-14,0.05240772021568799
2016-01-15,0.052235951059476975
2016-01-18,0.05214273177996274
2016-01-19,0.05216188951705986
2016-01-20,0.05226381732417507
2016-01-21,0.05220593288410384
2016-01-22,0.052287755637403975
2016-01-25,0.0521274722722075
2016-01-26,0.05184362804754548
2016-01-27,0.051557314319057065
2016-01-28,0.05146832460730998
2016-01-29,0.05151614039719053
2016-02-01,0.052022364596286216
2016-02-02,0.05187799334923398
2016-02-03,0.051648746364128396
2016-02-04,0.0513228139289849
2016-02-05,0.05118704064417256
2016-02-08,0.051226390339592774
2016-02-09,0.051408812038749536
2016-02-10,0.05151245901624832
2016-02-11,0.05130146320714824
2016-02-12,0.05134313206638371
2016-02-16,0.05171192055330925
2016-02-17,0.05170516127503908
2016-02-18,0.051583716960651366
2016-02-19,0.051593299058374516
2016-02-22,0.05202252431680819
2016-02-23,0.052126079508687785
2016-02-24,0.052535504744971304
2016-02-25,0.05249548462630322
2016-02-26,0.05275496140280824
2016-02-29,0.05286238432645732
2016-03-01,0.05299390913493607
2016-03-02,0.053318698957652184
2016-03-03,0.05343880011511132
2016-03-04,0.0533467989733093
2016-03-07,0.05337351275412254
2016-03-08,0.053220815281260665
2016-03-09,0.05324834793245229
2016-03-10,0.0532457531422524
2016-03-11,0.053242226297520304
2016-03-14,0.05320976138108216
2016-03-15,0.053497830080698736
2016-03-16,0.05335063631958763
2016-03-17,0.05348844346525302
2016-03-18,0.05340210368733905
2016-03-21,0.05353660674772494
2016-03-22,0.053669899858940634
2016-03-23,0.05357074147815385
2016-03-24,0.053508554240403364
2016-03-28,0.05371810332542376
2016-03-29,0.05385480187974949
2016-03-30,0.05413729432190916
2016-03-31,0.0541991188485373
2016-04-01,0.054338756803171614
2016-04-04,0.05440401885305486
2016-04-05,0.054356021553687704
2016-04-06,0.054354955562295484
2016-04-07,0.05441341245555167
2016-04-08,0.05425674557528802
2016-04-11,0.05427689972612991
2016-04-12,0.05430460516033463
2016-04-13,0.054235504448769074
2016-04-14,0.05409419056865408
2016-04-15,0.05417707876919214
2016-04-18,0.05421769233543695
2016-04-19,0.054048885578476376
2016-04-20,0.053780789995318615
2016-04-21,0.0538584182384069
2016-04-22,0.053919857748854466
2016-04-25,0.05383644230355997
2016-04-26,0.05389970965005141
2016-04-27,0.05378882239961827
2016-04-28,0.05374045034375628
2016-04-29,0.05343736338306156
2016-05-02,0.05341556488875953
2016-05-03,0.05330181889950204
2016-05-04,0.05338748793370454
2016-05-05,0.053322191353109824
2016-05-06,0.05322602975895198
2016-05-09,0.0532397929353543
2016-05-10,0.053067051265895455
2016-05-11,0.05303651174229743
2016-05-12,0.05300976539079814
2016-05-13,0.05301439628391793
2016-05-16,0.05290387787928841
2016-05-17,0.053069561919013616
2016-05-18,0.053196342788255656
2016-05-19,0.0532109530585141
2016-05-20,0.05322006435307018
2016-05-23,0.05324198820126416
2016-05-24,0.053211513917868075
2016-05-25,0.053025650425384985
2016-05-26,0.05308813359267606
2016-05-27,0.053724454367871356
2016-05-31,0.05384576864596808
2016-06-01,0.05366981386002505
2016-06-02,0.05362394078303746
2016-06-03,0.053531914332507285
2016-06-06,0.05351948948051549
2016-06-07,0.053478205965123385
2016-06-08,0.053596227849598166
2016-06-09,0.05357733691054576
2016-06-10,0.05358285275556627
2016-06-13,0.053588589694373634
2016-06-14,0.05366300414821915
2016-06-15,0.0536516561061551
2016-06-16,0.05342894183992382
2016-06-17,0.053479866474664954
2016-06-20,0.05354373458409703
2016-06-21,0.053611605307207
2016-06-22,0.05372449189670548
2016-06-23,0.05402074260164241
2016-06-24,0.05485852270577318
2016-06-27,0.0549615950338405
2016-06-28,0.05525721334762614
2016-06-29,0.05507376546764586
2016-06-30,0.0552599456382156
2016-07-01,0.05521140264319741
2016-07-05,0.05483573525903145
2016-07-06,0.05481384548214726
2016-07-07,0.054783675857316645
2016-07-08,0.05489141949293649
2016-07-11,0.05485167127655237
2016-07-12,0.05445137935438242
2016-07-13,0.05453304464660729
2016-07-14,0.05442182081089563
2016-07-15,0.05444175343538051
2016-07-18,0.054431956433737036
2016-07-19,0.0544160855187738
2016-07-20,0.0543607632055902
2016-07-21,0.05420985955248074
2016-07-22,0.05482574644397958
2016-07-25,0.054871217679954676
2016-07-26,0.05506666676878824
2016-07-27,0.05494992105406356
2016-07-28,0.05497658709330765
2016-07-29,0.0550928158221557
2016-08-01,0.055221052903504396
2016-08-02,0.055254850850184584
2016-08-03,0.05552616548066152
2016-08-04,0.05549921406547103
2016-08-05,0.055295273737042655
2016-08-08,0.05530324016804247
2016-08-09,0.05510255919812884
2016-08-10,0.05503121458706021
2016-08-11,0.05496544625473448
2016-08-12,0.05496533553350094
2016-08-15,0.05487490692552192
2016-08-16,0.054838628971352756
2016-08-17,0.05471112544271686
2016-08-18,0.054681449834887506
2016-08-19,0.05449850984957595
2016-08-22,0.054520569732436484
2016-08-23,0.054229609471595004
2016-08-24,0.0535097473322079
2016-08-25,0.05335542792738955
2016-08-26,0.05344015812783165
2016-08-29,0.05360102094114298
2016-08-30,0.05359101673729953
2016-08-31,0.05365938736586223
2016-09-01,0.05375316688462077
2016-09-02,0.05378614459781077
2016-09-06,0.053897128740248
2016-09-07,0.0539622552184099
2016-09-08,0.053903518199680533
2016-09-09,0.0540286194677297
2016-09-12,0.05409244373375692
2016-09-13,0.05428976711661474
2016-09-14,0.05434094538307783
2016-09-15,0.05453430577280899
2016-09-16,0.05465393219941932
2016-09-19,0.0545495320248606
2016-09-20,0.0546454063223195
2016-09-21,0.054781533087968196
2016-09-22,0.05473750133457838
2016-09-23,0.05496241234582114
2016-09-26,0.055001588521957266
2016-09-27,0.05508466039477155
2016-09-28,0.05510304104233657
2016-09-29,0.05502549634351328
2016-09-30,0.05483491234802768
2016-10-03,0.05481781704045156
2016-10-04,0.05475563008030398
2016-10-05,0.0550510134902529
2016-10-06,0.0550652661929936
2016-10-07,0.05563526833843243
2016-10-10,0.055653169592761405
2016-10-11,0.05571061019729747
2016-10-12,0.055646835228303736
2016-10-13,0.05555640950110613
2016-10-14,0.055629134165765884
2016-10-17,0.05549786477113171
2016-10-18,0.055584134509923305
2016-10-19,0.055502257889465736
2016-10-20,0.05536464628515048
2016-10-21,0.05525945811812576
2016-10-24,0.05519693659073518
2016-10-25,0.055181092383031684
2016-10-26,0.05494869881640659
2016-10-27,0.05498372601987093
2016-10-28,0.054876092816241714
2016-10-31,0.05477626202355464
2016-11-01,0.05470112600696807
2016-11-02,0.05479386230762172
2016-11-03,0.05481830725219401
2016-11-04,0.05490818633545557
2016-11-07,0.055041972301798615
2016-11-08,0.05496085664056432
2016-11-09,0.05503511998560313
2016-11-10,0.055221673399784406
2016-11-11,0.055222191140997925
2016-11-14,0.055293096172921316
2016-11-15,0.055426576698662466
2016-11-16,0.05542556399948678
2016-11-17,0.05540619737445612
2016-11-18,0.05542523609910086
2016-11-21,0.05526355566051765
2016-11-22,0.055163764367094394
2016-11-23,0.05503333803126431
2016-11-25,0.05498557784915809
2016-11-28,0.05498862631461559
2016-11-29,0.055006133216599376
2016-11-30,0.054852201996933324
2016-12-01,0.05505685785418483
2016-12-02,0.05508528803194047
2016-12-05,0.05440795507568439
2016-12-06,0.05434015666728365
2016-12-07,0.05436094499933602
2016-12-08,0.0545445103538209
2016-12-09,0.054875367875347796
2016-12-12,0.054792508797426275
2016-12-13,0.054826042750569626
2016-12-14,0.05501701800874711
2016-12-15,0.05498625004238697
2016-12-16,0.05487194934420772
2016-12-19,0.0548189558269499
2016-12-20,0.05487195622811309
2016-12-21,0.05497413814029843
2016-12-22,0.05472394762535834
2016-12-23,0.05469838774236664
2016-12-27,0.05476821755733866
2016-12-28,0.05477981305030469
2016-12-29,0.05494357965370227
2016-12-30,0.054991469673094026
2017-01-02,0.05496828752922955
2017-01-03,0.055010320366224746
2017-01-04,0.05494526123848236
2017-01-05,0.05493530022148089
2017-01-06,0.05503031429477137
2017-01-09,0.05501433593153457
2017-01-10,0.0550374826199786
2017-01-11,0.05492324602276566
2017-01-12,0.05492932359398998
2017-01-13,0.054820680351861314
2017-01-17,0.05464426220086218
2017-01-18,0.054867213135230276
2017-01-19,0.05515297276965894
2017-01-20,0.05494235499953428
2017-01-23,0.05482106658256836
2017-01-24,0.05502756504961643
2017-01-25,0.0550663250256528
2017-01-26,0.05495485888403885
2017-01-27,0.05499742012132376
2017-01-30,0.05509117298828096
2017-01-31,0.05532881161485338
2017-02-01,0.05536587877590652
2017-02-02,0.05522092478508222
2017-02-03,0.055163119258203046
2017-02-06,0.05537082167290236
2017-02-07,0.05523740019491124
2017-02-08,0.05511189248620483
2017-02-09,0.055013266255119674
2017-02-10,0.054783593271258826
2017-02-13,0.05471817825246541
2017-02-14,0.05452073809989582
2017-02-15,0.054538276879366875
2017-02-16,0.054637251764645525
2017-02-17,0.054542854256553176
2017-02-20,0.054565142203582453
2017-02-21,0.05454267570900648
2017-02-22,0.05457824537991841
2017-02-23,0.054611904614896754
2017-02-24,0.054622725691045704
2017-02-27,0.05465862878543342
2017-02-28,0.05473550288511286
2017-03-01,0.05474420387922103
2017-03-02,0.054835197788513694
2017-03-03,0.05481050624615459
2017-03-06,0.05483873354928136
2017-03-07,0.05486290104863383
2017-03-08,0.0549769631814157
2017-03-09,0.05477160248817104
2017-03-10,0.054876161850356736
2017-03-13,0.05491056654562159
2017-03-14,0.054950912770414535
2017-03-15,0.05500401972706557
2017-03-16,0.055105225874729366
2017-03-17,0.05526983199477836
2017-03-20,0.05527106350774369
2017-03-21,0.055560828475033464
2017-03-22,0.05559034212124709
2017-03-23,0.05552968553609241
2017-03-24,0.055638298316627706
2017-03-27,0.055684769284051076
2017-03-28,0.055642590225060656
2017-03-29,0.05609495777678568
2017-03-30,0.05589109522596889
2017-03-31,0.05582607801260667
2017-04-03,0.05585043446376176
2017-04-04,0.055864094155921876
2017-04-05,0.05587349183064429
2017-04-06,0.055858562890312054
2017-04-07,0.05585884545835869
2017-04-10,0.055853362042581595
2017-04-11,0.05579479512913081
2017-04-12,0.055753691587479615
2017-04-13,0.05578817635518351
2017-04-17,0.055724562116073455
2017-04-18,0.05558371643457172
2017-04-19,0.05541531446207532
2017-04-20,0.055487261839267485
2017-04-21,0.055531264157387315
2017-04-24,0.05547779401983254
2017-04-25,0.0554777417868391
2017-04-26,0.05541126079479207
2017-04-27,0.055400521697309926
2017-04-28,0.05530134206920738
2017-05-01,0.05527872709200081
2017-05-02,0.055212598994470466
2017-05-03,0.05510858015138779
