,values
2014-03-12,0.32666439318759943
2014-03-13,0.32762297027253084
2014-03-14,0.3274950816564686
2014-03-17,0.32831199280761514
2014-03-18,0.2900821445048739
2014-03-19,0.3276368950220252
2014-03-20,0.2885204271081429
2014-03-21,0.3275833762474994
2014-03-24,0.32800222317642674
2014-03-25,0.3296490359351399
2014-03-26,0.32687756343206753
2014-03-27,0.3277675477429062
2014-03-28,0.32353183176467226
2014-03-31,0.3238619342014243
2014-04-01,0.32399912566698685
2014-04-02,0.3238708052598623
2014-04-03,0.29240343546460446
2014-04-04,0.32161223125189214
2014-04-07,0.2888229402495939
2014-04-08,0.32171554389064355
2014-04-09,0.3290095745085052
2014-04-10,0.3272947872624528
2014-04-11,0.2891933177385503
2014-04-14,0.31983497152887136
2014-04-15,0.3261052072630526
2014-04-16,0.32668678783033067
2014-04-17,0.3153012481813601
2014-04-22,0.32230602013049
2014-04-23,0.32650335128587876
2014-04-24,0.3232427344568941
2014-04-25,0.32679357805770975
2014-04-28,0.32607042149480087
2014-04-29,0.32256940600786616
2014-04-30,0.3275710673476845
2014-05-02,0.32228947821614207
2014-05-06,0.32148953285862103
2014-05-07,0.326058496697639
2014-05-08,0.32632069853327766
2014-05-09,0.3265639293684858
2014-05-12,0.32168234740127905
2014-05-13,0.3215890032125598
2014-05-14,0.32911812799978807
2014-05-15,0.29189960336199955
2014-05-16,0.3226970135453339
2014-05-19,0.322492402380347
2014-05-20,0.3183263390832946
2014-05-21,0.325641322391865
2014-05-22,0.3175107590416855
2014-05-23,0.3177908090190883
2014-05-27,0.31830258521982435
2014-05-28,0.3166450126569768
2014-05-30,0.3213114036746603
2014-06-02,0.31879050275320225
2014-06-03,0.31776818917396144
2014-06-04,0.3178218744265998
2014-06-05,0.32158249381826587
2014-06-06,0.32411205067751775
2014-06-10,0.3236168501566684
2014-06-11,0.31772519826104617
2014-06-12,0.3234692211035613
2014-06-13,0.31848973010413684
2014-06-16,0.3184053247287696
2014-06-17,0.3180508617186668
2014-06-18,0.3197443017232382
2014-06-19,0.3199352844329438
2014-06-20,0.319740847125618
2014-06-23,0.313828489801659
2014-06-24,0.31636251650484276
2014-06-25,0.3113654027364211
2014-06-26,0.30859021970004646
2014-06-27,0.3128094935222991
2014-06-30,0.3122537261787227
2014-07-01,0.31148673294363255
2014-07-02,0.3057252114913754
2014-07-03,0.3077400107144113
2014-07-04,0.3122860384584286
2014-07-07,0.3116669494526392
2014-07-08,0.3061524615449954
2014-07-09,0.31010447902658356
2014-07-10,0.30374637887581984
2014-07-11,0.310067234064957
2014-07-14,0.2795101321387572
2014-07-15,0.31046452224836857
2014-07-16,0.30921142623504544
2014-07-17,0.30564988810655325
2014-07-18,0.2976673810580419
2014-07-21,0.3116431073407721
2014-07-22,0.2818775123519256
2014-07-23,0.2953679666223444
2014-07-24,0.2891997756423363
2014-07-25,0.2793868171783903
2014-07-28,0.3005883553236133
2014-07-29,0.2795762399264512
2014-07-30,0.29900569956847295
2014-07-31,0.2788401786103669
2014-08-04,0.29434076234945444
2014-08-05,0.29140103549713176
2014-08-06,0.301645255138449
2014-08-07,0.3025038484872153
2014-08-08,0.27915870821850136
2014-08-11,0.3005931720225782
2014-08-12,0.2842528624664191
2014-08-13,0.2769519824876912
2014-08-14,0.2886834718009231
2014-08-18,0.2908393428971648
2014-08-19,0.2987555940260073
2014-08-20,0.29543235529887185
2014-08-21,0.29388846984071365
2014-08-22,0.2852643537826525
2014-08-26,0.3087525757373332
2014-08-27,0.27921362602273314
2014-08-28,0.2998939983131423
2014-08-29,0.28352415309322576
2014-09-01,0.27963232612003364
2014-09-02,0.2799051156315466
2014-09-03,0.3051054584179425
2014-09-04,0.2787700046163497
2014-09-05,0.27908794109099294
2014-09-08,0.27791654298390533
2014-09-09,0.3006483684083281
2014-09-10,0.30036889344001894
2014-09-11,0.29899246655235157
2014-09-12,0.29455761269935005
2014-09-15,0.2794890650010998
2014-09-16,0.2777286191878069
2014-09-17,0.27176911395564807
2014-09-18,0.2788280546630245
2014-09-19,0.2723858808963253
2014-09-22,0.28586206253936447
2014-09-23,0.2736027219100659
2014-09-24,0.3004323513100552
2014-09-25,0.2932432632200396
2014-09-26,0.2792108341491798
2014-09-29,0.2790930188689255
2014-09-30,0.2930140584168689
2014-10-01,0.2927700746001425
2014-10-02,0.2958414702849856
2014-10-06,0.27314172746730664
2014-10-07,0.2980504410305667
2014-10-08,0.2962322894824745
2014-10-09,0.297113670292441
2014-10-10,0.2994915803443008
2014-10-13,0.2726504475406268
2014-10-14,0.28483063694860083
2014-10-15,0.2788938934866479
2014-10-16,0.2773696491314567
2014-10-17,0.27554299142875094
2014-10-20,0.3006666383384115
2014-10-21,0.3026206390657659
2014-10-22,0.30274517468181383
2014-10-23,0.27802221582657094
2014-10-24,0.3024346310450559
2014-10-27,0.28926018963361033
2014-10-28,0.2791790888580386
2014-10-29,0.30116449662485406
2014-10-30,0.2808371848152663
2014-10-31,0.27873322677101026
2014-11-03,0.3041602157390664
2014-11-04,0.27712281165276886
2014-11-05,0.27877921229299996
2014-11-06,0.27862679746510205
2014-11-07,0.2783889213735895
2014-11-10,0.2820449886374265
2014-11-11,0.2841249652644256
2014-11-12,0.3000930743352978
2014-11-13,0.2875001571021425
2014-11-14,0.30207333474762044
2014-11-17,0.29837423497693183
2014-11-18,0.2952294561118043
2014-11-19,0.2809941331079839
2014-11-20,0.28262526989139625
2014-11-21,0.28581135684790815
2014-11-24,0.27801365617940016
2014-11-25,0.2832300114352593
2014-11-26,0.28254010124336437
2014-11-27,0.2786297692904164
2014-11-28,0.3049149028308182
2014-12-01,0.30421097382482365
2014-12-02,0.28682407682553784
2014-12-03,0.28270932384624586
2014-12-04,0.2791728854917672
2014-12-05,0.2775648468700614
2014-12-08,0.28276824571345155
2014-12-09,0.2786164148710534
2014-12-10,0.29807722865895153
2014-12-11,0.2810899437109834
2014-12-12,0.28441783106961427
2014-12-15,0.28247678932457493
2014-12-16,0.2879382445064505
2014-12-17,0.28667102372562664
2014-12-18,0.28966269501331854
2014-12-19,0.28931715070171393
2014-12-22,0.288891717391828
2014-12-23,0.28472031355386723
2014-12-29,0.2883386381516326
2014-12-30,0.28943224409753576
2015-01-05,0.2958305933995119
2015-01-06,0.3146552558869422
2015-01-07,0.31231868505655047
2015-01-08,0.29181651372488976
2015-01-09,0.2939068208158201
2015-01-12,0.31567438267637277
2015-01-13,0.2924246123934038
2015-01-14,0.29281081865099207
2015-01-15,0.28295389535794174
2015-01-16,0.2886243449709417
2015-01-19,0.2884485388110427
2015-01-20,0.31070282783207204
2015-01-21,0.2954529448947702
2015-01-22,0.28865067510068576
2015-01-23,0.2899566590019608
2015-01-26,0.3084069660636586
2015-01-27,0.3109431025435824
2015-01-28,0.28107488475340525
2015-01-29,0.30810879501447
2015-01-30,0.33962093462343124
2015-02-02,0.315692435375048
2015-02-03,0.2884826509965303
2015-02-04,0.3115805403212753
2015-02-05,0.2922185302253038
2015-02-06,0.3107451752764938
2015-02-09,0.2973739806626445
2015-02-10,0.2811048015272889
2015-02-11,0.28108574563814487
2015-02-12,0.31107711130186366
2015-02-13,0.2802057920781982
2015-02-16,0.2932118528491573
2015-02-17,0.3055450873296629
2015-02-18,0.289245553983791
2015-02-19,0.2892895797351182
2015-02-20,0.30707155919534773
2015-02-23,0.2799196222341394
