,values
2015-08-28,0.26107526501120115
2015-08-31,0.2639850492152517
2015-09-01,0.2510534921942902
2015-09-02,0.25520318818605314
2015-09-03,0.2635277786934616
2015-09-04,0.2564988856813998
2015-09-08,0.2595590631528445
2015-09-09,0.26438223816928924
2015-09-10,0.2595502241094552
2015-09-11,0.2622879403552344
2015-09-14,0.2689642108910593
2015-09-15,0.2666014739498488
2015-09-16,0.2614904655295141
2015-09-17,0.2617367282000172
2015-09-18,0.2616648705471742
2015-09-21,0.2716466299486897
2015-09-22,0.26668726236702267
2015-09-23,0.2751625923949308
2015-09-24,0.261136611982347
2015-09-25,0.2594609813499729
2015-09-28,0.26202731600363754
2015-09-29,0.2732985765165383
2015-09-30,0.2647251221353539
2015-10-01,0.26848466781534136
2015-10-02,0.26194765336193493
2015-10-05,0.2647034870551882
2015-10-06,0.2774130906540691
2015-10-07,0.2792487495284996
2015-10-08,0.2670656757938026
2015-10-09,0.2690386558096139
2015-10-12,0.264979407259965
2015-10-13,0.26077593146185063
2015-10-14,0.2759144025253017
2015-10-15,0.2710334067014506
2015-10-16,0.2731343943473522
2015-10-19,0.26125654562250544
2015-10-20,0.2725942602190453
2015-10-21,0.26133320023367107
2015-10-22,0.2626983344902496
2015-10-23,0.27358535905210146
2015-10-26,0.2639839074827846
2015-10-27,0.27911677940644947
2015-10-28,0.26118218108845465
2015-10-29,0.259828956459291
2015-10-30,0.2698192803720041
2015-11-02,0.2661151929204248
2015-11-03,0.27762239542706335
2015-11-04,0.2633848471985202
2015-11-05,0.2737191980014478
2015-11-06,0.26578130097859143
2015-11-09,0.27296159703909867
2015-11-10,0.2730530110622145
2015-11-11,0.2753854106270507
2015-11-12,0.25893576205336133
2015-11-13,0.2648819463936798
2015-11-16,0.27006050709265206
2015-11-17,0.2600377556337244
2015-11-18,0.2753019906974289
2015-11-19,0.26768236559884
2015-11-20,0.26036273009996086
2015-11-23,0.26849712139266296
2015-11-24,0.2600064736401673
2015-11-25,0.2684477848246805
2015-11-27,0.27248113791192946
2015-11-30,0.26596894803743365
2015-12-01,0.27293683758485987
2015-12-02,0.2599826461195045
2015-12-03,0.26110236572497825
2015-12-04,0.27273210049243485
2015-12-07,0.25985495328744024
2015-12-08,0.2798625654760681
2015-12-09,0.2767612869608307
2015-12-10,0.27633348998960033
2015-12-11,0.2753088682381977
2015-12-14,0.27346536073900124
2015-12-15,0.27723073715922947
2015-12-16,0.2666431834010512
2015-12-17,0.2742356057107064
2015-12-18,0.26776394087671695
2015-12-21,0.26224230871916565
2015-12-22,0.26907827419842484
2015-12-23,0.2672956258942684
2015-12-24,0.26777462309736305
2015-12-28,0.2686011729175904
2015-12-29,0.26272633658317013
2015-12-30,0.26485802826591814
2015-12-31,0.26675810808293465
2016-01-04,0.2639898288965831
2016-01-05,0.2646614935835317
2016-01-06,0.26389949456689976
2016-01-07,0.2656186451210693
2016-01-08,0.2757188412041561
2016-01-11,0.27089006373774827
2016-01-12,0.2647288360359932
2016-01-13,0.27078940792601786
2016-01-14,0.27190680135166373
2016-01-15,0.2659980650833097
2016-01-18,0.26399163076500015
2016-01-19,0.27806842430629347
2016-01-20,0.2592040839050663
2016-01-21,0.2680918381982628
2016-01-22,0.2655161314315958
2016-01-25,0.27694735255971825
2016-01-26,0.25904437259862956
2016-01-27,0.2729233046462726
2016-01-28,0.2609536093969639
2016-01-29,0.2599564851025637
2016-02-01,0.2636037025929055
2016-02-02,0.26974410199446597
2016-02-03,0.2664629441335613
2016-02-04,0.27339681115945724
2016-02-05,0.2708783706229058
2016-02-08,0.27264863254825106
2016-02-09,0.2728731207476622
2016-02-10,0.26915980214875024
2016-02-11,0.26291296977976736
2016-02-12,0.2726870162962113
2016-02-16,0.2747073845545146
2016-02-17,0.25775800006122296
2016-02-18,0.26793696269846135
2016-02-19,0.2679657094299437
2016-02-22,0.2652525586166494
2016-02-23,0.26024068651432164
2016-02-24,0.2804755872999735
2016-02-25,0.2744033221299092
2016-02-26,0.26583222320176525
2016-02-29,0.2699504099380929
2016-03-01,0.26862242281371673
2016-03-02,0.2681805917553195
2016-03-03,0.2614157619450072
2016-03-04,0.26879682173261416
2016-03-07,0.26653106635123314
2016-03-08,0.25460069726659873
2016-03-09,0.25463225194076256
2016-03-10,0.2635684530880045
2016-03-11,0.2643903589157138
2016-03-14,0.26991977469690265
2016-03-15,0.2557627685382577
2016-03-16,0.26603560501325446
2016-03-17,0.25415678023081495
2016-03-18,0.26786042205881855
2016-03-21,0.26219199028209517
2016-03-22,0.2767376522468952
2016-03-23,0.25630498181229544
2016-03-24,0.26627509887952244
2016-03-28,0.2702838373084617
