,values
2014-03-12,0.0284433719994311
2014-03-13,0.02835492224791478
2014-03-14,0.028198848745577643
2014-03-17,0.028417804923570895
2014-03-18,0.028669813082888754
2014-03-19,0.028797754769421126
2014-03-20,0.028686551961890128
2014-03-21,0.028878499831064487
2014-03-24,0.029183647043910847
2014-03-25,0.029504599346261505
2014-03-26,0.02897859728250693
2014-03-27,0.02903999329622502
2014-03-28,0.029016404984004193
2014-03-31,0.029053873421590073
2014-04-01,0.029047567181241317
2014-04-02,0.029060487667275644
2014-04-03,0.02912464755960082
2014-04-04,0.029107695544707785
2014-04-07,0.029042426039565906
2014-04-08,0.029020669284497192
2014-04-09,0.028955735455189084
2014-04-10,0.028933647241773
2014-04-11,0.029224815839481662
2014-04-14,0.02919294957999041
2014-04-15,0.028841293963127925
2014-04-16,0.028909067782007088
2014-04-17,0.02932117915878256
2014-04-22,0.02933754594884073
2014-04-23,0.02930207021429146
2014-04-24,0.029299956718316
2014-04-25,0.029469598132672557
2014-04-28,0.02944069006020887
2014-04-29,0.029525464313064062
2014-04-30,0.029569003504634084
2014-05-02,0.029618446007861392
2014-05-06,0.02955803326166072
2014-05-07,0.029442336291183223
2014-05-08,0.02934532951533451
2014-05-09,0.029276090522215522
2014-05-12,0.02922990392029264
2014-05-13,0.02916914882429794
2014-05-14,0.02943265446119409
2014-05-15,0.029300485732424067
2014-05-16,0.029295375309252726
2014-05-19,0.02925000956014021
2014-05-20,0.02896841938284403
2014-05-21,0.02891333859530256
2014-05-22,0.028945715813099123
2014-05-23,0.028981256365538912
2014-05-27,0.028790371423901423
2014-05-28,0.02868843694197235
2014-05-30,0.02880094971268828
2014-06-02,0.02884730461260869
2014-06-03,0.02890488511525926
2014-06-04,0.02911791715093165
2014-06-05,0.028912440145490954
2014-06-06,0.02860338356817693
2014-06-10,0.02862207888833787
2014-06-11,0.028610560929820294
2014-06-12,0.028530840535517642
2014-06-13,0.028575609830339407
2014-06-16,0.028551291416852365
2014-06-17,0.028527347301219565
2014-06-18,0.028376254249528422
2014-06-19,0.028351978045871445
2014-06-20,0.02832515637156367
2014-06-23,0.027268679388295938
2014-06-24,0.027482694703834413
2014-06-25,0.02744678014424111
2014-06-26,0.027230209502255586
2014-06-27,0.027224584933448166
2014-06-30,0.02722025014094498
2014-07-01,0.026880813448417733
2014-07-02,0.02698942081206318
2014-07-03,0.02714707940868726
2014-07-04,0.02729554063086038
2014-07-07,0.027322014013036078
2014-07-08,0.02733661836610704
2014-07-09,0.027467745212085393
2014-07-10,0.02749589438282258
2014-07-11,0.02787709454030361
2014-07-14,0.027964690510831093
2014-07-15,0.027977349929768434
2014-07-16,0.028145661819111007
2014-07-17,0.028132650748007935
2014-07-18,0.027908534362371135
2014-07-21,0.026594210472898838
2014-07-22,0.02712771581120848
2014-07-23,0.0272026154397083
2014-07-24,0.026873512262581584
2014-07-25,0.026914181589403317
2014-07-28,0.026713577572230026
2014-07-29,0.02661084473688873
2014-07-30,0.02639635600922966
2014-07-31,0.02640991297401568
2014-08-04,0.02721235427260671
2014-08-05,0.027060831812906562
2014-08-06,0.027120973465637924
2014-08-07,0.027040419692355995
2014-08-08,0.027172710812535177
2014-08-11,0.027206532756207828
2014-08-12,0.02728139586806833
2014-08-13,0.02743509479620863
2014-08-14,0.027583999125662863
2014-08-18,0.02762106859440601
2014-08-19,0.027633372219046288
2014-08-20,0.027654681738981515
2014-08-21,0.027687074603918917
2014-08-22,0.02758131660557386
2014-08-26,0.02772586661953423
2014-08-27,0.028126040671487565
2014-08-28,0.028099947684295756
2014-08-29,0.02805444670599575
2014-09-01,0.02808195166276792
2014-09-02,0.02813652056323815
2014-09-03,0.02823336271985538
2014-09-04,0.02793027210392393
2014-09-05,0.027633458822648227
2014-09-08,0.027804005382023125
2014-09-09,0.027851709691077624
2014-09-10,0.027505923850671136
2014-09-11,0.027413131206152703
2014-09-12,0.027292622924867106
2014-09-15,0.027418311277758338
2014-09-16,0.027357933494287077
2014-09-17,0.02733819541316748
2014-09-18,0.0272304231134984
2014-09-19,0.027218968409550248
2014-09-22,0.027101735401747335
2014-09-23,0.0270236023676182
2014-09-24,0.027037397031226033
2014-09-25,0.027211080313114474
2014-09-26,0.02671702259267825
2014-09-29,0.026792304052168092
2014-09-30,0.026983725963443467
2014-10-01,0.027108153056296564
2014-10-02,0.02798944373564098
2014-10-06,0.028107646093925628
2014-10-07,0.028113766842739252
2014-10-08,0.028059895460685547
2014-10-09,0.028284097266482996
2014-10-10,0.028507451518190674
2014-10-13,0.028637332245166784
2014-10-14,0.028537480445427758
2014-10-15,0.028534350328954326
2014-10-16,0.028753270385988607
2014-10-17,0.028649435235067088
2014-10-20,0.02837105564647759
2014-10-21,0.02842240458394803
2014-10-22,0.028580193858743823
2014-10-23,0.02866707782460648
2014-10-24,0.02864667026403479
2014-10-27,0.028721533330739128
2014-10-28,0.028767509328005227
2014-10-29,0.02775826387210974
2014-10-30,0.02774738572689333
2014-10-31,0.028060822248806502
2014-11-03,0.02806217807517013
2014-11-04,0.02800410280859934
2014-11-05,0.02789009601152979
2014-11-06,0.02775286709722591
2014-11-07,0.027598323576512856
2014-11-10,0.027698329311987537
2014-11-11,0.027877411627724096
2014-11-12,0.027993732313567127
2014-11-13,0.028030417533141592
2014-11-14,0.027694226839971928
2014-11-17,0.027717267009273225
2014-11-18,0.02772854395971634
2014-11-19,0.027828609245365062
2014-11-20,0.02794557453997008
2014-11-21,0.028107011084556474
2014-11-24,0.02771383453601616
2014-11-25,0.027648366102823292
2014-11-26,0.027559320802186905
2014-11-27,0.02762565227018073
2014-11-28,0.027687908180316488
2014-12-01,0.027371526246214164
2014-12-02,0.027628821592733787
2014-12-03,0.027591447632972835
2014-12-04,0.027569669827461663
2014-12-05,0.027824124307253822
2014-12-08,0.026649406642102486
2014-12-09,0.027381372922895844
2014-12-10,0.027240072858834324
2014-12-11,0.027284883778041513
2014-12-12,0.027335763554322767
2014-12-15,0.027273359249124808
