,values
2014-03-12,5.063429461056618e-07
2014-03-13,6.917291686377974e-07
2014-03-14,4.796320780991267e-07
2014-03-17,4.783102475516468e-07
2014-03-18,5.070906598939862e-07
2014-03-19,4.5128353239440215e-07
2014-03-20,4.513833225501143e-07
2014-03-21,9.657034064272761e-08
2014-03-24,1.0517852212406884e-07
2014-03-25,5.088660503972133e-07
2014-03-26,1.0067182299394711e-07
2014-03-27,8.250092917215205e-08
2014-03-28,7.684143909478776e-08
2014-03-31,1.1994021266326902e-07
2014-04-01,8.441006078823227e-08
2014-04-02,6.943236438929373e-07
2014-04-03,1.0566872487037209e-07
2014-04-04,7.205187001907473e-08
2014-04-07,1.393366604354483e-07
2014-04-08,1.1250431922937229e-07
2014-04-09,1.1724002738870126e-07
2014-04-10,1.1476866238546921e-07
2014-04-11,1.1476866238546919e-07
2014-04-14,1.1246035033870553e-07
2014-04-15,1.1476866238546921e-07
2014-04-16,5.2710350224823534e-08
2014-04-17,1.1246035033870553e-07
2014-04-22,9.860632820381411e-08
2014-04-23,1.0420874562807729e-07
2014-04-24,7.984561746525446e-08
2014-04-25,1.1230087436333143e-07
2014-04-28,1.1834911375375854e-07
2014-04-29,1.209761643675798e-07
2014-04-30,1.228800260553972e-07
2014-05-02,4.511002075244335e-07
2014-05-06,1.4035384137190873e-07
2014-05-07,1.1493511891586322e-07
2014-05-08,9.918171689397433e-08
2014-05-09,9.711692886797908e-08
2014-05-12,1.0385130040044793e-07
2014-05-13,9.50816311370602e-08
2014-05-14,9.187523258168492e-08
2014-05-15,1.339802160140289e-07
2014-05-16,9.826858801764714e-08
2014-05-19,1.0860124756172287e-07
2014-05-20,5.729788537327462e-07
2014-05-21,1.0478846908235847e-07
2014-05-22,1.0860124756172287e-07
2014-05-23,1.0860124756172287e-07
2014-05-27,9.411585333967246e-08
2014-05-28,1.302785631334074e-07
2014-05-30,1.0420874562807729e-07
2014-06-02,7.40577090913363e-08
2014-06-03,8.315847205062285e-08
2014-06-04,1.0077589309235964e-07
2014-06-05,8.773033482401157e-08
2014-06-06,9.932567264138314e-08
2014-06-10,1.0524593661080875e-07
2014-06-11,1.228800260553972e-07
2014-06-12,9.266579437169255e-08
2014-06-13,7.932126783511923e-07
2014-06-16,1.0392824644216563e-07
2014-06-17,9.748873061252177e-08
2014-06-18,1.0846187599945717e-07
2014-06-19,7.801462061044877e-08
2014-06-20,1.0846187599945713e-07
2014-06-23,9.982253658945456e-08
2014-06-24,9.982253658945456e-08
2014-06-25,8.495920199504792e-07
2014-06-26,1.1181834340119476e-07
2014-06-27,1.395442779521962e-07
2014-06-30,1.395442779521962e-07
2014-07-01,1.4136508670109459e-07
2014-07-02,1.0253463583984633e-07
2014-07-03,1.2358169435888122e-07
2014-07-04,1.3335822605111473e-07
2014-07-07,1.0538575049889209e-07
2014-07-08,1.2283230788961014e-07
2014-07-09,8.036352909994869e-08
2014-07-10,1.2299409146521951e-07
2014-07-11,6.990696021711111e-08
2014-07-14,9.264879888774774e-08
2014-07-15,6.087519357138147e-07
2014-07-16,1.929872364050786e-07
2014-07-17,8.568684526488134e-08
2014-07-18,7.081317061527443e-08
2014-07-21,1.119910728702349e-07
2014-07-22,1.2729326539438628e-07
2014-07-23,1.218844448499648e-07
2014-07-24,1.0051665386438124e-07
2014-07-25,1.2539732460784718e-07
2014-07-28,1.6351335745431739e-07
2014-07-29,1.395442779521962e-07
2014-07-30,1.1230087436333146e-07
2014-07-31,1.0420874562807729e-07
2014-08-04,1.320571429271002e-07
