,values
2015-08-28,0.17296636304241672
2015-08-31,0.1726983384518096
2015-09-01,0.16897014793235463
2015-09-02,0.1666252813688148
2015-09-03,0.16796702239010047
2015-09-04,0.16420245266415232
2015-09-08,0.16680731098356347
2015-09-09,0.166426275615578
2015-09-10,0.16807699409617627
2015-09-11,0.16405504154760678
2015-09-14,0.16622026209094617
2015-09-15,0.16623386388396583
2015-09-16,0.1662939029953676
2015-09-17,0.16852714385941198
2015-09-18,0.16864256605622954
2015-09-21,0.1687101980744725
2015-09-22,0.16932337964017294
2015-09-23,0.16993253048950127
2015-09-24,0.16937123711269902
2015-09-25,0.1695466573688506
2015-09-28,0.1646890457844712
2015-09-29,0.16447834866222918
2015-09-30,0.16436809050691992
2015-10-01,0.16241120794474
2015-10-02,0.16386339384079593
2015-10-05,0.16344496091009017
2015-10-06,0.16345433727734027
2015-10-07,0.1635619987847764
2015-10-08,0.16374346928776368
2015-10-09,0.1635845193154797
2015-10-12,0.1633052882065187
2015-10-13,0.16377556339093763
2015-10-14,0.1652815245026266
2015-10-15,0.16498752568749636
2015-10-16,0.16272343965016
2015-10-19,0.16261489918846253
2015-10-20,0.16462393322089114
2015-10-21,0.16608814099730712
2015-10-22,0.16136238888002477
2015-10-23,0.16036558291332212
2015-10-26,0.16034370869253528
2015-10-27,0.16196702946068947
2015-10-28,0.16165355720426702
2015-10-29,0.16354344556951142
2015-10-30,0.1632804134718197
2015-11-02,0.16422229391662668
2015-11-03,0.16462097125602065
2015-11-04,0.16452468612850274
2015-11-05,0.164412174742921
2015-11-06,0.1646737461737709
2015-11-09,0.16404238650698166
2015-11-10,0.16361691289367328
2015-11-11,0.1638962150945138
2015-11-12,0.16438766079690792
2015-11-13,0.1639044997514683
2015-11-16,0.163656859893294
2015-11-17,0.1636080970941243
2015-11-18,0.16431347050364312
2015-11-19,0.1645041900815622
2015-11-20,0.16471955052083417
2015-11-23,0.16493744258345225
2015-11-24,0.16521352284862847
2015-11-25,0.16522651204499653
2015-11-27,0.16554800689062532
2015-11-30,0.16567337810963395
2015-12-01,0.16484713881573318
2015-12-02,0.16350646843398908
2015-12-03,0.16330442714818938
2015-12-04,0.16421059212671552
2015-12-07,0.16422149471098202
2015-12-08,0.16386742784030844
2015-12-09,0.16592304397699972
2015-12-10,0.16405388561863612
2015-12-11,0.16363763635319878
2015-12-14,0.16502878926937753
2015-12-15,0.16479954444507702
2015-12-16,0.16463182486207573
2015-12-17,0.16291324012235933
2015-12-18,0.16288727373182274
2015-12-21,0.1650703353310271
2015-12-22,0.16611415685889844
2015-12-23,0.16730227020651528
2015-12-24,0.16669460005538636
2015-12-28,0.16708278114472833
2015-12-29,0.1672011670393011
2015-12-30,0.1675674450167646
2015-12-31,0.16711014792372358
2016-01-04,0.16670075064997394
2016-01-05,0.1673580085632132
2016-01-06,0.16751492705152116
2016-01-07,0.16963465163786912
2016-01-08,0.16945900425207341
2016-01-11,0.16699937997713712
2016-01-12,0.16687851857124003
2016-01-13,0.16583809968266652
2016-01-14,0.16582077711624274
2016-01-15,0.16579714533423817
2016-01-18,0.1674758534657009
2016-01-19,0.16503985262619147
2016-01-20,0.16363970117739812
2016-01-21,0.1640981736520503
2016-01-22,0.1599574894651185
2016-01-25,0.15977729796724285
2016-01-26,0.16095713187059932
2016-01-27,0.1598804513734008
2016-01-28,0.16010864202922293
2016-01-29,0.15754659867697085
2016-02-01,0.1569298108030082
2016-02-02,0.16131373814144986
2016-02-03,0.16025837110895597
2016-02-04,0.16159166697600325
2016-02-05,0.1560302311691401
2016-02-08,0.15192922651523205
2016-02-09,0.15207796315389455
2016-02-10,0.15207560461183556
2016-02-11,0.15371732563290139
2016-02-12,0.15403008062580512
2016-02-16,0.15442899903191198
2016-02-17,0.1524600720188605
2016-02-18,0.15713104181395285
2016-02-19,0.1579227446258014
2016-02-22,0.1575755251546996
2016-02-23,0.15738156870650197
2016-02-24,0.15726431617391812
2016-02-25,0.1576595573338548
2016-02-26,0.15743547688610493
2016-02-29,0.1568484821266835
2016-03-01,0.15441400671759858
2016-03-02,0.14952784562844246
2016-03-03,0.15015187469336125
2016-03-04,0.1493566588556406
2016-03-07,0.15212195445222135
2016-03-08,0.15219199409049206
2016-03-09,0.15150539573759525
2016-03-10,0.15105614977022405
2016-03-11,0.15137460491638607
2016-03-14,0.1503733108388681
2016-03-15,0.15629301937377416
2016-03-16,0.15189507086255818
2016-03-17,0.1593520535077369
2016-03-18,0.15929345584237176
2016-03-21,0.15833092507917765
2016-03-22,0.1581821513290318
2016-03-23,0.15750003455171313
2016-03-24,0.1582469062152533
2016-03-28,0.15759312690371508
2016-03-29,0.1585034538576788
2016-03-30,0.1587807177902313
2016-03-31,0.15839877161511384
2016-04-01,0.15869539283757256
2016-04-04,0.15822425847910815
2016-04-05,0.15721232785952824
2016-04-06,0.15588857689516422
2016-04-07,0.1548423059285165
2016-04-08,0.15369517244748288
2016-04-11,0.15349727233404523
2016-04-12,0.1519561992951672
2016-04-13,0.15299459318979727
2016-04-14,0.15490634078684656
2016-04-15,0.1533531903572495
2016-04-18,0.15272448185018547
2016-04-19,0.15278346042881935
2016-04-20,0.15317716205326637
2016-04-21,0.15225101548380762
2016-04-22,0.15467551994460257
2016-04-25,0.15469344627115353
2016-04-26,0.15755298829568343
2016-04-27,0.15694424623290792
2016-04-28,0.15452779057556343
2016-04-29,0.15492146435508966
2016-05-02,0.15479003840364433
2016-05-03,0.15295716841170093
2016-05-04,0.15013370058300396
2016-05-05,0.1521528556647066
2016-05-06,0.15391063016793907
2016-05-09,0.1506721147969541
2016-05-10,0.15222769764753297
2016-05-11,0.15216557297835392
2016-05-12,0.15233682351375818
2016-05-13,0.15221678953511875
2016-05-16,0.15149299691963203
2016-05-17,0.1509498808067374
2016-05-18,0.15008240172957063
2016-05-19,0.14961574200386554
2016-05-20,0.15316732693287202
2016-05-23,0.15330478994693297
2016-05-24,0.1530579141628937
2016-05-25,0.1526908001849682
2016-05-26,0.15307078784475348
2016-05-27,0.1516666775359182
2016-05-31,0.15194807240528796
2016-06-01,0.15170377447389907
2016-06-02,0.15265166608509345
2016-06-03,0.15248719479539208
2016-06-06,0.15289465023853846
2016-06-07,0.155237555759647
2016-06-08,0.1523645794709555
2016-06-09,0.15252921479691525
2016-06-10,0.15180838834792465
2016-06-13,0.15161304916760052
2016-06-14,0.15027055776459144
2016-06-15,0.15113831580722836
2016-06-16,0.14974903635140036
2016-06-17,0.14993157513145125
2016-06-20,0.14918089765263817
2016-06-21,0.15133578712117368
2016-06-22,0.15177367483546095
2016-06-23,0.15120424028139645
2016-06-24,0.14855262521754478
2016-06-27,0.1455153741640874
2016-06-28,0.14590780870122036
2016-06-29,0.14552128598926267
2016-06-30,0.14810251103909644
2016-07-01,0.1511052345464537
2016-07-05,0.15116540350117452
2016-07-06,0.1500775157351139
2016-07-07,0.15396241836156016
2016-07-08,0.15334667726212653
2016-07-11,0.1551212032392472
